Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
204,Haywood Highsmith,27,MIA,PF,66,26,1366,5.6,12.0,0.465,2.8,7.0,0.396,2.8,5.0,0.562,0.581,0.8,1.3,0.639,2.4,5.3,7.7,2.6,1.9,1.1,1.2,4.3,14.8,118.0,112,,highsha01,11.1,0.587,0.584,0.109,5.3,12.1,8.7,7.2,1.9,2.1,9.0,12.4,1.1,1.9,3.1,0.108,-1.8,1.1,-0.7,0.5
205,Dyson Daniels,20,NOP,PG,61,16,1358,5.0,11.2,0.447,1.5,4.9,0.311,3.5,6.4,0.551,0.514,1.2,1.9,0.642,2.2,6.3,8.5,5.9,3.1,0.9,2.1,3.6,12.8,113.0,110,,daniedy01,12.0,0.529,0.434,0.17,5.1,14.1,9.7,15.4,3.1,1.8,15.0,12.6,0.7,2.2,2.9,0.103,-1.9,2.5,0.6,0.9
206,Andre Drummond,30,CHI,C,79,10,1351,9.9,17.7,0.556,0.0,0.1,0.0,9.9,17.6,0.56,0.556,4.8,8.0,0.592,9.8,16.3,26.1,1.4,2.7,1.8,3.0,5.2,24.5,119.0,107,,drumman01,23.0,0.576,0.006,0.454,21.5,37.4,29.3,4.1,2.7,3.6,12.3,21.3,2.3,2.6,4.9,0.175,0.8,-0.7,0.1,0.7
207,Marcus Sasser,23,DET,PG,71,11,1351,7.8,18.2,0.428,3.2,8.5,0.375,4.6,9.7,0.474,0.516,2.1,2.4,0.879,0.4,4.1,4.5,8.4,1.6,0.4,3.2,3.7,20.9,108.0,120,,sassema01,11.8,0.542,0.469,0.129,0.9,9.6,5.2,25.4,1.6,0.8,14.3,19.9,0.3,0.6,0.9,0.033,-1.5,-1.1,-2.6,-0.2
208,Kris Murray,23,POR,SF,62,29,1348,5.3,13.4,0.396,1.8,6.7,0.268,3.5,6.7,0.525,0.463,1.4,2.1,0.661,3.1,5.1,8.2,2.9,1.9,0.8,2.0,3.4,13.8,103.0,118,,murrakr01,9.0,0.481,0.5,0.153,6.7,12.3,9.3,8.4,1.9,1.4,12.3,14.1,-0.4,1.0,0.7,0.024,-3.5,-0.2,-3.6,-0.6
209,Miles McBride,23,NYK,PG,68,14,1328,7.8,17.2,0.452,4.1,10.1,0.41,3.6,7.1,0.511,0.572,1.6,1.9,0.86,1.2,2.6,3.8,4.3,1.9,0.3,1.1,4.1,21.3,126.0,116,,mcbrimi01,13.1,0.59,0.586,0.11,2.6,5.9,4.2,12.2,1.9,0.5,5.9,16.4,2.4,1.3,3.6,0.131,-0.4,0.4,-0.1,0.6
210,Jakob Poeltl,28,TOR,C,50,50,1319,9.1,13.8,0.656,0.0,0.0,,9.1,13.8,0.656,0.656,2.2,3.9,0.551,5.3,10.4,15.7,4.6,1.3,2.8,2.8,5.5,20.3,125.0,115,,poeltja01,18.9,0.653,0.0,0.283,11.9,24.1,17.9,14.0,1.3,5.1,15.3,16.2,2.4,1.4,3.8,0.138,-0.3,1.0,0.7,0.9
211,Joel Embiid,29,PHI,C,39,39,1309,16.9,32.0,0.529,2.0,5.2,0.388,14.9,26.8,0.556,0.561,15.0,17.0,0.883,3.6,12.6,16.2,8.2,1.7,2.5,5.6,4.2,50.9,124.0,109,AS,embiijo01,34.1,0.644,0.163,0.531,7.9,28.8,18.1,32.4,1.7,4.6,12.5,39.6,5.2,2.3,7.5,0.275,8.5,3.1,11.6,4.5
212,Jeff Green,37,HOU,PF,78,6,1307,6.2,13.6,0.456,2.0,5.9,0.331,4.2,7.6,0.553,0.529,4.5,5.5,0.819,1.7,4.9,6.6,2.6,0.6,1.2,1.7,3.7,18.9,119.0,117,,greenje02,11.3,0.59,0.437,0.407,3.7,10.9,7.3,7.3,0.6,2.2,9.6,15.5,1.4,1.2,2.6,0.095,-1.6,-0.4,-2.1,0.0
213,Cameron Payne,29,2TM,PG,78,10,1304,7.7,17.9,0.432,3.9,9.9,0.39,3.9,8.0,0.486,0.541,2.2,2.5,0.866,0.8,3.6,4.4,7.6,1.6,0.4,2.5,4.7,21.5,116.0,118,,payneca01,12.8,0.566,0.555,0.139,1.8,8.1,4.9,21.9,1.6,0.8,11.4,19.1,1.4,1.0,2.4,0.089,-0.5,-0.6,-1.1,0.3
213,Cameron Payne,29,MIL,PG,47,2,702,6.9,15.2,0.455,3.6,9.0,0.397,3.4,6.2,0.538,0.572,2.5,3.0,0.841,0.3,3.9,4.2,7.5,1.5,0.2,2.1,5.0,19.9,122.0,118,,payneca01,12.6,0.603,0.59,0.198,0.8,8.7,4.8,20.7,1.5,0.4,11.4,16.7,1.1,0.5,1.6,0.108,-1.0,-0.5,-1.5,0.1
213,Cameron Payne,29,PHI,PG,31,8,602,8.7,21.2,0.413,4.3,11.1,0.382,4.5,10.1,0.447,0.514,1.7,1.9,0.913,1.3,3.2,4.5,7.8,1.6,0.7,2.9,4.3,23.5,111.0,117,,payneca01,13.0,0.533,0.525,0.089,2.9,7.3,5.0,23.4,1.6,1.2,11.5,21.8,0.3,0.5,0.8,0.067,0.0,-0.8,-0.7,0.2
214,Gary Harris,29,ORL,SG,54,27,1297,5.0,11.3,0.441,2.9,7.8,0.371,2.1,3.5,0.598,0.569,1.3,1.7,0.756,0.9,2.6,3.5,3.3,1.9,0.5,1.2,3.5,14.2,120.0,114,,harriga01,9.4,0.587,0.69,0.152,2.2,6.1,4.1,9.1,1.9,1.0,8.9,11.7,1.1,1.5,2.7,0.099,-2.3,1.1,-1.2,0.3
215,Dereck Lively II,19,DAL,C,55,42,1294,8.2,11.0,0.747,0.0,0.1,0.0,8.2,10.9,0.752,0.747,1.5,3.0,0.506,5.0,9.0,14.0,2.2,1.3,2.9,1.9,5.3,17.9,139.0,112,ROY-6,livelde01,18.1,0.728,0.007,0.274,11.4,20.4,16.0,6.4,1.3,5.2,13.1,12.6,3.1,1.8,4.9,0.183,-0.3,0.8,0.5,0.8
216,T.J. McConnell,31,IND,PG,71,4,1291,12.1,21.7,0.556,0.7,1.6,0.409,11.4,20.1,0.568,0.572,1.8,2.3,0.79,1.3,5.7,7.0,14.3,2.6,0.3,3.9,2.9,26.6,121.0,117,6MOY-7,mccontj01,20.9,0.586,0.074,0.105,3.2,13.6,8.4,41.8,2.6,0.5,14.8,23.7,2.8,1.1,3.9,0.143,2.9,0.1,3.0,1.6
217,Aaron Holiday,27,HOU,PG,78,1,1269,7.1,15.9,0.446,3.2,8.3,0.387,3.9,7.6,0.51,0.547,2.2,2.4,0.921,0.9,3.8,4.7,5.4,1.6,0.2,2.0,4.8,19.6,117.0,116,,holidaa01,11.5,0.578,0.52,0.151,1.9,8.5,5.2,15.4,1.6,0.4,10.6,16.7,1.3,1.2,2.5,0.094,-1.8,0.3,-1.5,0.2
218,Cedi Osman,28,SAS,SF,72,3,1269,6.9,14.4,0.479,3.2,8.3,0.389,3.7,6.1,0.601,0.591,1.3,1.9,0.673,0.9,5.8,6.7,4.5,1.3,0.4,1.8,4.0,18.3,115.0,118,,osmande01,11.2,0.601,0.576,0.135,2.1,13.3,7.7,13.0,1.3,0.7,10.4,15.1,1.0,0.9,1.9,0.071,-1.7,-0.3,-2.1,0.0
219,Gradey Dick,20,TOR,SG,60,17,1268,7.2,16.9,0.425,3.4,9.2,0.365,3.8,7.8,0.495,0.524,1.7,1.9,0.863,1.0,4.0,5.0,2.6,1.3,0.1,1.9,3.3,19.4,105.0,122,,dickgr01,8.9,0.546,0.542,0.115,2.3,9.3,5.7,7.4,1.3,0.1,9.7,17.4,-0.1,0.4,0.3,0.01,-3.2,-2.2,-5.4,-1.1
220,Naji Marshall,26,NOP,SF,66,1,1257,6.6,14.3,0.463,2.3,5.9,0.387,4.4,8.5,0.516,0.542,2.7,3.4,0.791,2.1,7.3,9.4,5.0,1.9,0.5,2.5,3.5,18.2,115.0,113,,marshna01,12.7,0.576,0.409,0.234,4.8,16.4,10.6,13.6,1.9,0.9,13.8,16.3,1.0,1.6,2.6,0.1,-1.3,0.5,-0.7,0.4
221,Kris Dunn,29,UTA,PG,66,32,1249,5.7,12.1,0.47,1.6,4.3,0.369,4.1,7.8,0.525,0.535,0.8,1.2,0.688,1.9,5.4,7.3,9.8,2.6,1.1,3.1,5.2,13.8,116.0,118,,dunnkr01,12.8,0.546,0.355,0.102,4.4,12.2,8.3,27.1,2.6,2.0,19.5,13.6,1.1,0.9,2.0,0.076,-1.5,1.4,-0.1,0.6
222,Gordon Hayward,33,2TM,SF,51,28,1245,7.3,15.8,0.464,1.5,3.5,0.411,5.9,12.3,0.479,0.51,3.5,4.7,0.742,1.5,5.6,7.1,6.2,1.6,0.5,2.6,2.6,19.6,111.0,118,,haywago01,12.8,0.548,0.223,0.298,3.4,13.0,8.1,18.3,1.6,1.0,12.6,18.4,0.6,0.9,1.5,0.058,-1.6,-0.5,-2.1,0.0
222,Gordon Hayward,33,CHO,SF,25,25,798,8.6,18.4,0.468,1.4,3.8,0.361,7.2,14.6,0.496,0.505,3.8,5.0,0.765,1.5,5.7,7.2,7.2,1.7,0.7,3.2,2.8,22.4,109.0,120,,haywago01,14.2,0.544,0.205,0.273,3.4,13.4,8.2,22.1,1.7,1.4,13.3,21.2,0.3,0.4,0.7,0.041,-1.2,-0.6,-1.8,0.0
222,Gordon Hayward,33,OKC,SF,26,3,447,5.2,11.4,0.453,1.6,3.1,0.517,3.5,8.3,0.429,0.524,2.9,4.2,0.692,1.4,5.5,6.9,4.5,1.3,0.1,1.6,2.3,14.8,117.0,116,,haywago01,10.3,0.56,0.274,0.368,3.4,12.2,8.0,11.5,1.3,0.2,10.9,13.4,0.4,0.5,0.8,0.088,-2.4,-0.2,-2.6,-0.1
223,GG Jackson II,19,MEM,PF,48,18,1233,9.6,22.3,0.428,4.0,11.3,0.357,5.5,11.0,0.502,0.519,4.6,6.1,0.752,2.1,5.7,7.8,2.3,1.1,1.0,2.6,2.5,27.7,107.0,117,,jacksgg01,13.7,0.554,0.508,0.272,4.5,13.2,8.7,8.0,1.1,1.8,9.3,24.2,0.2,1.1,1.2,0.048,-0.2,-1.8,-2.0,0.0
224,Aaron Wiggins,25,OKC,SG,78,4,1228,8.3,14.8,0.562,2.4,4.9,0.492,5.9,9.8,0.598,0.645,2.2,2.8,0.789,2.3,4.9,7.3,3.4,2.2,0.7,2.2,3.6,21.2,125.0,113,,wiggiaa01,15.6,0.664,0.334,0.188,5.7,11.0,8.4,9.3,2.2,1.4,12.1,16.4,2.1,1.6,3.7,0.144,0.4,0.4,0.7,0.8
225,Larry Nance Jr.,31,NOP,C,61,0,1216,5.6,9.7,0.573,1.1,2.6,0.415,4.5,7.1,0.631,0.629,1.9,2.5,0.77,3.8,8.6,12.4,4.6,2.5,0.8,2.0,4.0,14.1,131.0,111,,nancela02,14.9,0.653,0.27,0.253,8.7,19.3,14.1,12.1,2.5,1.5,15.5,11.3,2.1,1.9,4.1,0.16,-0.2,2.2,2.0,1.2
226,Duop Reath,27,POR,C,68,20,1214,9.4,20.3,0.461,3.6,10.0,0.359,5.8,10.3,0.559,0.549,2.8,3.8,0.742,3.8,6.4,10.2,2.7,1.3,1.5,2.1,6.5,25.1,116.0,117,,reathdu01,15.1,0.571,0.491,0.186,8.1,15.4,11.5,8.9,1.3,2.8,8.8,20.7,1.4,1.0,2.4,0.095,-0.2,-0.7,-0.9,0.3
227,Alec Burks,32,2TM,SG,66,1,1212,8.4,22.9,0.369,5.0,13.3,0.376,3.5,9.6,0.36,0.478,5.8,6.7,0.868,1.0,5.1,6.0,3.5,1.1,0.5,1.9,3.0,27.7,111.0,120,,burksal01,12.9,0.536,0.58,0.293,2.2,11.8,6.9,10.7,1.1,0.9,7.0,24.4,0.7,0.7,1.4,0.054,-0.3,-2.0,-2.3,-0.1
227,Alec Burks,32,DET,SG,43,0,901,8.5,21.7,0.394,5.3,13.2,0.401,3.3,8.5,0.384,0.516,6.5,7.2,0.903,0.9,5.0,5.9,3.6,1.1,0.6,1.7,3.4,28.8,118.0,121,,burksal01,15.1,0.581,0.608,0.33,1.9,11.8,6.8,11.2,1.1,1.0,6.4,23.5,1.3,0.4,1.7,0.092,1.3,-1.7,-0.4,0.4
227,Alec Burks,32,NYK,SG,23,1,311,8.1,26.4,0.307,4.1,13.5,0.301,4.1,13.0,0.313,0.383,3.9,5.4,0.727,1.3,5.2,6.5,3.2,1.1,0.2,2.6,1.8,24.2,92.0,117,,burksal01,6.5,0.42,0.509,0.202,2.9,11.6,7.2,9.2,1.1,0.3,8.3,26.9,-0.6,0.3,-0.4,-0.055,-4.9,-3.0,-7.8,-0.5
228,Kevon Looney,27,GSW,C,74,36,1195,5.6,9.4,0.597,0.0,0.0,0.0,5.6,9.4,0.599,0.597,2.3,3.4,0.675,5.8,11.2,17.0,5.4,1.1,1.2,2.0,6.3,13.5,134.0,113,,looneke01,15.1,0.62,0.004,0.356,13.1,24.6,18.9,14.1,1.1,2.2,15.6,11.3,2.5,1.6,4.0,0.162,-0.8,1.4,0.6,0.8
229,David Roddy,22,2TM,PF,65,13,1177,6.9,17.0,0.403,2.0,6.8,0.293,4.9,10.2,0.478,0.462,2.0,2.8,0.691,2.2,6.6,8.8,3.3,1.1,0.5,2.4,3.0,17.6,98.0,117,,roddyda01,8.7,0.484,0.401,0.166,4.8,15.2,9.8,10.3,1.1,0.9,11.5,18.1,-0.9,1.0,0.1,0.004,-4.0,-1.0,-5.0,-0.9
229,David Roddy,22,MEM,PF,48,13,1114,6.8,16.9,0.402,2.1,6.8,0.301,4.7,10.1,0.47,0.462,2.0,2.9,0.687,2.2,6.5,8.8,3.3,1.1,0.5,2.4,3.0,17.7,98.0,117,,roddyda01,8.7,0.485,0.404,0.174,4.8,15.2,9.8,10.4,1.1,0.9,11.5,18.1,-0.9,1.0,0.1,0.005,-3.9,-1.0,-5.0,-0.8
229,David Roddy,22,PHO,PF,17,0,63,7.8,17.8,0.435,0.8,6.2,0.125,7.0,11.6,0.6,0.457,0.8,0.8,1.0,1.6,7.0,8.5,3.1,1.6,0.0,2.3,3.1,17.1,95.0,116,,roddyda01,7.9,0.469,0.348,0.043,3.8,15.4,9.9,8.8,1.6,0.0,11.3,18.2,-0.1,0.1,0.0,-0.006,-4.8,-1.0,-5.8,-0.1
230,Vasilije Micić,30,2TM,PG,60,21,1176,6.6,15.4,0.43,1.8,6.4,0.279,4.8,9.0,0.537,0.488,2.5,3.1,0.813,0.6,3.1,3.7,10.9,1.3,0.3,4.1,2.8,17.6,105.0,121,,micicva01,10.7,0.524,0.416,0.203,1.3,7.1,4.2,31.1,1.3,0.6,19.7,18.8,-0.1,0.4,0.4,0.015,-2.5,-2.2,-4.6,-0.8
230,Vasilije Micić,30,OKC,PG,30,0,361,4.9,12.1,0.407,1.5,6.0,0.244,3.5,6.1,0.565,0.467,1.9,2.5,0.737,0.1,3.1,3.2,10.1,1.2,0.4,3.9,2.9,13.2,102.0,117,,micicva01,8.0,0.498,0.495,0.209,0.3,6.8,3.7,25.7,1.2,0.8,22.6,15.4,-0.1,0.3,0.2,0.021,-3.9,-1.4,-5.3,-0.3
230,Vasilije Micić,30,CHO,PG,30,21,815,7.4,16.9,0.437,1.9,6.6,0.294,5.4,10.3,0.529,0.495,2.8,3.4,0.839,0.8,3.1,3.9,11.3,1.3,0.2,4.2,2.8,19.6,107.0,123,,micicva01,11.9,0.532,0.391,0.201,1.7,7.3,4.4,33.5,1.3,0.5,18.7,20.3,0.1,0.1,0.2,0.012,-1.9,-2.5,-4.4,-0.5
231,Patrick Williams,22,CHI,PF,43,30,1174,6.8,15.2,0.443,2.5,6.3,0.399,4.2,9.0,0.474,0.525,2.2,2.8,0.788,2.0,5.1,7.0,2.8,1.7,1.4,2.4,3.7,18.2,107.0,117,,willipa01,11.0,0.553,0.412,0.184,4.3,11.7,7.9,7.7,1.7,2.9,12.8,16.6,0.1,1.0,1.2,0.048,-2.1,-0.1,-2.3,-0.1
232,John Konchar,27,MEM,SF,55,23,1173,3.7,8.7,0.423,1.6,5.0,0.317,2.1,3.7,0.568,0.514,0.9,1.0,0.84,3.0,7.7,10.7,4.6,2.1,2.1,1.9,3.2,9.8,114.0,112,,konchjo01,11.4,0.537,0.577,0.12,6.5,18.0,12.0,13.0,2.1,4.1,17.4,9.7,0.5,1.7,2.2,0.091,-2.6,2.2,-0.4,0.5
233,Drew Eubanks,26,PHO,C,75,6,1169,6.3,10.6,0.601,0.1,0.1,1.0,6.2,10.4,0.596,0.607,3.0,3.9,0.774,4.3,9.1,13.4,2.6,1.1,2.5,2.5,4.8,15.8,123.0,113,,eubandr01,14.4,0.645,0.012,0.368,10.5,20.1,15.6,7.2,1.1,4.6,17.2,13.2,1.6,1.6,3.1,0.129,-2.0,0.8,-1.2,0.2
234,Joe Ingles,36,ORL,SF,68,0,1169,4.2,9.6,0.436,3.0,6.8,0.435,1.2,2.8,0.439,0.59,1.2,1.4,0.824,0.8,5.3,6.0,8.6,1.8,0.2,2.8,3.7,12.5,119.0,113,,inglejo01,10.6,0.612,0.709,0.15,1.8,12.6,7.1,23.0,1.8,0.4,21.7,11.6,1.1,1.5,2.6,0.108,-1.7,1.2,-0.5,0.5
235,Anthony Black,20,ORL,PG,69,33,1164,4.9,10.5,0.466,1.6,4.0,0.394,3.3,6.5,0.51,0.54,2.1,3.4,0.613,1.4,4.5,5.9,3.9,1.5,0.9,2.4,4.7,13.4,108.0,113,,blackan01,8.4,0.56,0.381,0.324,3.3,10.8,7.0,10.6,1.5,1.7,16.6,12.7,0.1,1.5,1.6,0.067,-3.8,0.8,-3.0,-0.3
236,Jordan Hawkins,21,NOP,SG,67,10,1160,7.4,19.3,0.382,4.6,12.6,0.366,2.7,6.7,0.411,0.501,2.8,3.4,0.838,1.2,5.0,6.3,3.0,0.8,0.3,1.7,3.0,22.1,109.0,117,,hawkijo01,10.2,0.533,0.654,0.175,2.8,11.3,7.1,8.2,0.8,0.6,7.5,19.9,0.3,1.0,1.3,0.053,-1.3,-1.7,-3.1,-0.3
237,Trey Lyles,28,SAC,PF,58,0,1158,6.0,13.5,0.445,3.5,9.2,0.384,2.5,4.3,0.578,0.576,2.1,2.9,0.7,2.6,8.2,10.8,3.0,0.7,0.8,1.6,3.6,17.6,120.0,116,,lylestr01,11.9,0.596,0.682,0.218,5.8,19.4,12.4,8.1,0.7,1.5,9.7,14.4,1.3,1.0,2.4,0.098,-0.4,-0.7,-1.1,0.3
238,Moses Moody,21,GSW,SG,66,9,1156,8.1,17.6,0.462,3.0,8.4,0.36,5.1,9.2,0.555,0.548,3.1,3.9,0.785,2.7,5.5,8.2,2.4,1.8,1.0,1.8,3.8,22.3,117.0,115,,moodymo01,13.7,0.578,0.476,0.221,6.2,12.1,9.2,6.7,1.8,1.9,8.7,18.4,1.2,1.2,2.4,0.101,-0.2,0.1,-0.1,0.6
239,Jae Crowder,33,MIL,PF,50,25,1156,4.7,11.2,0.422,2.4,6.9,0.349,2.3,4.3,0.538,0.53,1.1,1.5,0.722,1.3,5.4,6.7,2.7,1.6,0.4,1.0,3.1,13.0,114.0,117,,crowdja01,8.9,0.546,0.615,0.133,3.0,12.1,7.6,7.2,1.6,0.7,7.4,11.5,0.6,1.0,1.6,0.065,-2.6,0.0,-2.6,-0.2
240,Trayce Jackson-Davis,23,GSW,PF,68,16,1130,10.0,14.2,0.702,0.0,0.0,0.0,10.0,14.2,0.704,0.702,3.2,5.7,0.561,5.8,8.8,14.6,3.5,1.2,3.3,2.1,4.6,23.1,136.0,112,,jackstr02,21.6,0.692,0.003,0.398,13.1,19.4,16.3,10.4,1.2,6.1,11.2,16.4,3.2,1.6,4.8,0.205,1.5,1.2,2.8,1.4
241,Malcolm Brogdon,31,POR,PG,39,25,1121,9.6,21.8,0.44,3.6,8.8,0.412,6.0,13.1,0.458,0.522,4.2,5.1,0.819,1.2,5.3,6.5,9.4,1.2,0.4,2.6,2.6,27.0,120.0,120,,brogdma01,17.0,0.56,0.401,0.234,2.6,12.8,7.4,30.9,1.2,0.6,9.9,23.0,2.0,0.6,2.6,0.111,2.7,-0.7,2.0,1.1
242,Dean Wade,27,CLE,PF,54,32,1108,4.3,10.3,0.414,3.5,9.0,0.391,0.8,1.3,0.567,0.584,0.9,1.2,0.769,1.6,8.1,9.7,1.9,1.8,1.1,0.9,4.1,13.0,121.0,111,,wadede01,10.2,0.598,0.871,0.112,3.8,18.2,11.1,5.0,1.8,2.0,7.6,10.5,0.9,1.6,2.5,0.11,-1.7,1.8,0.1,0.6
243,Josh Richardson,30,MIA,SG,43,6,1103,7.0,15.7,0.444,3.0,8.6,0.347,4.0,7.1,0.561,0.539,2.3,2.4,0.944,0.8,4.7,5.5,4.7,1.1,0.6,1.6,3.4,19.2,115.0,115,,richajo01,11.4,0.573,0.548,0.156,1.8,10.7,6.2,13.9,1.1,1.2,8.9,16.5,0.9,1.2,2.1,0.093,-1.3,0.0,-1.3,0.2
244,Davion Mitchell,25,SAC,PG,72,4,1101,6.4,14.2,0.452,2.5,7.0,0.361,3.9,7.3,0.539,0.54,1.3,1.9,0.714,0.8,3.4,4.2,5.9,0.7,0.1,1.9,3.7,16.7,114.0,120,,mitchda01,9.3,0.555,0.489,0.13,1.9,7.9,4.8,16.0,0.7,0.2,11.2,14.9,0.8,0.6,1.3,0.059,-2.4,-1.0,-3.4,-0.4
245,Dario Šarić,29,GSW,C,64,9,1098,8.0,17.1,0.466,3.3,8.7,0.376,4.7,8.4,0.56,0.562,3.5,4.1,0.849,3.2,9.3,12.5,6.3,1.4,0.4,3.4,4.9,22.7,119.0,115,,saricda01,15.3,0.6,0.508,0.24,7.3,20.4,13.9,17.8,1.4,0.8,15.4,19.5,1.6,1.2,2.8,0.123,0.6,0.4,1.0,0.9
246,James Wiseman,22,DET,C,63,6,1091,8.2,13.4,0.613,0.0,0.1,0.0,8.2,13.4,0.617,0.613,3.2,4.5,0.706,4.9,10.0,14.8,2.4,0.5,1.7,2.9,6.2,19.7,119.0,118,,wisemja01,14.8,0.637,0.007,0.334,11.0,23.5,17.2,7.3,0.5,3.1,15.9,16.3,1.3,0.8,2.1,0.094,-2.6,-0.9,-3.5,-0.4
247,Dante Exum,28,DAL,PG,55,17,1088,7.1,13.3,0.533,2.3,4.8,0.491,4.8,8.6,0.557,0.621,2.3,3.0,0.779,1.1,5.5,6.6,6.9,1.0,0.2,2.2,3.7,18.9,128.0,118,,exumda01,13.7,0.645,0.358,0.225,2.5,12.4,7.5,19.3,1.0,0.4,12.9,15.0,2.1,0.8,2.9,0.127,-0.3,-0.3,-0.6,0.4
248,Sam Merrill,27,CLE,SG,61,1,1069,7.3,18.2,0.402,6.6,16.4,0.404,0.7,1.8,0.385,0.584,1.2,1.3,0.929,1.0,4.5,5.5,5.0,0.9,0.2,0.9,3.3,22.4,125.0,117,,merrisa01,13.1,0.598,0.901,0.071,2.3,10.2,6.3,14.1,0.9,0.3,4.5,17.5,1.9,0.9,2.8,0.125,1.3,-0.8,0.5,0.7
249,Dennis Smith Jr.,26,BRK,PG,56,2,1059,6.9,15.8,0.435,1.5,5.1,0.294,5.4,10.7,0.502,0.482,2.0,2.7,0.741,2.3,5.3,7.7,9.5,3.2,0.6,3.2,5.7,17.3,110.0,114,,smithde03,13.4,0.508,0.322,0.172,5.0,12.1,8.5,27.3,3.2,1.0,15.8,17.7,0.5,1.3,1.8,0.08,-2.6,1.8,-0.8,0.3
250,Shaedon Sharpe,20,POR,SG,32,25,1059,8.2,20.2,0.406,2.8,8.4,0.333,5.4,11.8,0.457,0.475,4.6,5.5,0.824,2.0,5.5,7.5,4.4,1.3,0.6,3.4,4.1,23.8,105.0,119,,sharpsh01,11.4,0.524,0.415,0.274,4.2,13.3,8.5,13.8,1.3,1.0,12.9,22.4,-0.2,0.6,0.5,0.022,-1.9,-0.9,-2.8,-0.2
251,Jordan Goodwin,25,2TM,PG,57,12,1055,6.5,17.7,0.369,1.9,6.5,0.298,4.6,11.2,0.411,0.424,2.0,2.7,0.746,4.1,7.6,11.7,7.2,2.2,0.8,2.6,3.5,17.0,105.0,113,,goodwjo01,12.6,0.451,0.369,0.154,9.3,17.3,13.3,20.9,2.2,1.6,12.1,19.0,-0.2,1.4,1.2,0.054,-1.5,0.5,-1.0,0.3
251,Jordan Goodwin,25,PHO,PG,40,0,558,6.6,16.9,0.389,2.0,7.0,0.288,4.6,9.9,0.46,0.448,2.2,2.5,0.862,3.5,6.7,10.2,6.8,2.0,0.8,2.5,3.8,17.3,109.0,114,,goodwjo01,12.5,0.481,0.415,0.15,8.5,14.8,11.8,18.7,2.0,1.4,12.4,18.2,0.2,0.6,0.8,0.072,-1.3,0.4,-0.9,0.2
251,Jordan Goodwin,25,MEM,PG,17,12,497,6.5,18.6,0.349,1.9,6.0,0.311,4.6,12.6,0.367,0.399,1.9,3.0,0.633,4.7,8.7,13.4,7.6,2.5,0.9,2.7,3.2,16.7,100.0,112,,goodwjo01,12.7,0.42,0.323,0.159,10.2,20.2,15.0,23.4,2.5,1.7,11.8,19.8,-0.3,0.7,0.4,0.035,-1.8,0.6,-1.2,0.1
252,Marvin Bagley III,24,2TM,C,50,25,1053,10.8,18.4,0.586,0.4,1.0,0.391,10.3,17.3,0.597,0.597,4.3,5.7,0.762,5.8,8.2,14.0,2.5,0.9,1.5,2.7,3.6,26.2,122.0,119,,baglema01,19.4,0.629,0.056,0.309,13.1,19.2,16.1,8.1,0.9,2.6,11.3,21.0,2.0,0.7,2.7,0.122,1.0,-1.4,-0.4,0.4
252,Marvin Bagley III,24,DET,C,26,10,478,10.8,18.2,0.591,0.1,0.6,0.167,10.7,17.6,0.606,0.594,5.0,6.1,0.82,4.6,7.2,11.9,2.7,0.5,1.4,2.9,4.0,26.7,122.0,120,,baglema01,18.2,0.638,0.033,0.337,10.5,17.1,13.8,9.0,0.5,2.5,12.2,21.1,0.9,0.3,1.1,0.112,0.4,-1.6,-1.2,0.1
252,Marvin Bagley III,24,WAS,C,24,15,575,10.7,18.5,0.581,0.7,1.4,0.471,10.1,17.1,0.59,0.599,3.7,5.3,0.708,6.8,8.9,15.8,2.3,1.2,1.5,2.4,3.3,25.9,123.0,118,,baglema01,20.5,0.622,0.075,0.286,15.3,20.9,18.0,7.3,1.2,2.7,10.5,20.9,1.1,0.4,1.6,0.13,1.5,-1.2,0.3,0.3
253,Torrey Craig,33,CHI,SF,53,14,1049,5.1,11.9,0.43,2.9,7.3,0.392,2.3,4.7,0.49,0.55,1.3,1.7,0.75,3.3,7.0,10.3,2.8,1.4,1.0,1.5,5.2,14.4,119.0,117,,craigto01,10.8,0.568,0.61,0.143,7.2,16.1,11.6,7.3,1.4,2.1,10.7,12.5,1.0,0.9,1.9,0.087,-1.8,-0.2,-2.0,0.0
254,Jalen Smith,23,IND,C,61,14,1047,10.5,17.8,0.592,2.7,6.5,0.424,7.8,11.3,0.689,0.67,3.2,4.7,0.692,5.0,10.1,15.2,2.8,0.8,1.7,2.0,5.6,27.1,133.0,117,,smithja04,20.7,0.682,0.365,0.263,12.1,24.3,18.2,8.0,0.8,2.9,9.1,19.4,3.1,0.9,4.0,0.182,3.2,-0.8,2.4,1.2
