Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Dist.,0-3,3-10,10-16,16-3P,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,2P.2,3P.2,%FGA,#,%3PA,Att.,Md.
132,Jarred Vanderbilt,23,2TM,PF,78,65,1879,4.7,8.6,0.548,0.6,1.7,0.322,4.2,6.9,0.604,0.58,1.8,2.7,0.691,3.3,7.9,11.2,3.5,1.6,0.4,1.9,3.6,11.9,,vandeja01,15.1,0.604,0.2,0.308,10.0,23.2,16.7,13.1,2.1,0.9,15.9,13.6,2.7,2.5,5.2,0.132,-0.6,1.6,1.1,1.5,7.3,0.483,0.282,0.031,0.004,0.604,0.72,0.449,0.214,0.5,0.322,0.679,1.0,0.213,90,0.878,0,0
132,Jarred Vanderbilt,23,UTA,PF,52,41,1254,5.0,8.9,0.556,0.5,1.6,0.333,4.4,7.3,0.606,0.587,1.9,2.9,0.657,3.5,8.3,11.7,4.1,1.5,0.4,2.0,3.8,12.4,,vandeja01,16.0,0.607,0.183,0.328,10.6,24.5,17.6,15.3,2.0,1.0,16.0,14.1,2.1,1.6,3.6,0.139,0.0,1.5,1.5,1.1,7.1,0.453,0.318,0.042,0.003,0.606,0.759,0.444,0.231,0.0,0.333,0.682,1.0,0.206,61,0.895,0,0
132,Jarred Vanderbilt,23,LAL,PF,26,24,625,4.3,8.1,0.529,0.6,1.9,0.303,3.7,6.2,0.598,0.564,1.7,2.1,0.784,2.8,7.1,10.0,2.4,1.7,0.3,1.7,3.3,10.8,,vandeja01,13.2,0.598,0.236,0.264,8.7,20.6,14.8,8.8,2.3,0.8,15.7,12.5,0.6,0.9,1.5,0.118,-1.7,1.9,0.2,0.4,7.4,0.55,0.2,0.007,0.007,0.598,0.649,0.464,0.0,1.0,0.303,0.672,1.0,0.229,29,0.848,0,0
133,Terance Mann,26,LAC,SG,81,36,1872,5.2,10.1,0.519,1.5,3.8,0.389,3.8,6.3,0.598,0.593,1.8,2.3,0.78,1.5,3.8,5.3,3.5,0.8,0.4,1.5,2.9,13.7,,mannte01,13.4,0.619,0.378,0.225,4.7,11.8,8.3,14.0,1.1,1.0,12.2,15.3,2.8,1.5,4.3,0.111,-0.3,0.1,-0.2,0.8,12.5,0.33,0.191,0.061,0.04,0.598,0.769,0.4,0.375,0.476,0.389,0.554,0.883,0.107,47,0.495,2,1
134,Troy Brown Jr.,23,LAL,SF,76,45,1860,3.9,9.0,0.43,2.1,5.4,0.381,1.8,3.6,0.505,0.545,0.7,0.8,0.872,1.2,4.8,6.0,1.8,1.1,0.3,0.9,2.3,10.5,,browntr01,9.6,0.561,0.604,0.084,3.7,13.7,8.9,6.6,1.5,0.7,9.2,12.1,1.0,2.0,2.9,0.075,-1.8,0.8,-1.0,0.5,17.5,0.166,0.148,0.032,0.049,0.505,0.688,0.377,0.4,0.348,0.381,0.667,0.953,0.03,10,0.395,0,0
135,Onyeka Okongwu,22,ATL,C,80,18,1849,6.2,9.7,0.638,0.1,0.3,0.308,6.1,9.4,0.647,0.642,3.0,3.8,0.781,4.2,7.0,11.2,1.6,1.1,2.1,1.6,4.9,15.4,,okongon01,19.4,0.678,0.026,0.394,12.7,21.5,17.0,5.8,1.4,4.9,12.2,15.1,4.7,2.4,7.1,0.185,0.0,0.8,0.8,1.3,4.6,0.606,0.233,0.05,0.074,0.647,0.764,0.448,0.56,0.405,0.308,0.706,1.0,0.207,95,0.769,1,0
136,Austin Reaves,24,LAL,SG,64,22,1843,5.1,9.6,0.529,1.7,4.2,0.398,3.4,5.4,0.631,0.616,4.5,5.2,0.864,0.6,3.1,3.8,4.2,0.6,0.4,1.9,2.1,16.3,6MOY-7,reaveau01,14.9,0.687,0.441,0.541,2.0,9.0,5.6,15.7,0.8,0.9,14.0,16.2,4.1,1.4,5.4,0.142,0.6,0.1,0.7,1.2,15.4,0.184,0.194,0.129,0.053,0.631,0.833,0.558,0.54,0.423,0.398,0.405,0.86,0.016,8,0.264,2,0
137,Desmond Bane,24,MEM,SG,58,58,1841,8.8,18.4,0.479,3.2,8.0,0.408,5.6,10.4,0.534,0.568,3.5,4.0,0.883,0.8,4.8,5.7,5.0,1.1,0.4,2.5,2.9,24.4,,banede01,19.1,0.606,0.433,0.218,2.5,14.3,8.4,20.8,1.4,1.1,10.9,26.1,3.5,2.3,5.8,0.151,3.3,0.1,3.5,2.5,14.8,0.229,0.21,0.071,0.056,0.534,0.642,0.447,0.478,0.491,0.408,0.521,0.729,0.007,6,0.15,2,0
138,Devin Booker,26,PHO,SG,53,53,1835,10.3,20.9,0.494,2.2,6.2,0.351,8.2,14.7,0.554,0.546,6.0,7.0,0.855,0.9,3.8,4.7,5.7,1.0,0.4,2.8,3.1,28.9,,bookede01,22.0,0.601,0.296,0.336,2.7,12.0,7.2,27.3,1.4,0.9,10.6,31.8,4.2,1.9,6.0,0.157,4.5,-0.3,4.2,2.9,14.5,0.156,0.202,0.204,0.142,0.554,0.717,0.491,0.555,0.464,0.351,0.387,0.685,0.02,20,0.149,0,0
139,Marcus Morris,33,LAC,PF,65,65,1825,5.4,12.7,0.426,2.2,6.1,0.364,3.2,6.6,0.484,0.513,1.3,1.7,0.782,0.6,4.5,5.1,2.2,0.8,0.4,1.1,2.7,14.4,,morrima03,10.5,0.534,0.479,0.135,1.8,13.9,7.9,8.9,1.1,1.0,7.6,17.6,0.4,1.6,2.0,0.053,-1.8,-0.2,-1.9,0.0,18.2,0.07,0.118,0.199,0.134,0.484,0.711,0.5,0.414,0.453,0.364,0.414,0.955,0.008,5,0.231,2,0
140,Myles Turner,26,IND,C,62,62,1825,7.9,14.5,0.548,1.8,4.9,0.373,6.1,9.5,0.638,0.612,4.3,5.4,0.783,1.7,7.5,9.2,1.8,0.7,2.8,2.0,4.2,22.0,,turnemy01,20.0,0.651,0.34,0.377,5.4,22.9,14.2,7.5,0.9,6.6,10.8,22.0,3.4,2.0,5.4,0.142,1.4,0.7,2.1,1.9,12.2,0.302,0.251,0.071,0.029,0.638,0.778,0.516,0.615,0.286,0.373,0.767,0.968,0.095,67,0.096,0,0
141,Bobby Portis,27,MIL,PF,70,22,1818,7.9,15.9,0.496,1.9,5.1,0.37,6.0,10.8,0.555,0.555,1.9,2.5,0.768,3.0,10.3,13.3,2.1,0.6,0.3,1.6,2.3,19.5,6MOY-3,portibo01,17.8,0.575,0.32,0.156,9.2,28.6,19.3,8.7,0.8,0.7,8.6,21.7,2.5,2.8,5.3,0.139,1.2,-0.6,0.7,1.2,13.3,0.23,0.202,0.172,0.076,0.555,0.643,0.549,0.471,0.492,0.37,0.597,1.0,0.025,17,0.35,1,0
142,Aaron Nesmith,23,IND,SF,73,60,1816,5.0,11.7,0.427,2.3,6.2,0.366,2.7,5.5,0.496,0.525,2.4,2.8,0.838,1.2,4.3,5.5,1.9,1.1,0.7,1.5,4.7,14.6,,nesmiaa01,10.5,0.566,0.532,0.241,3.8,13.1,8.5,7.4,1.4,1.6,10.3,16.8,0.9,1.1,2.0,0.052,-2.3,-0.7,-3.0,-0.4,15.5,0.249,0.136,0.063,0.02,0.496,0.639,0.263,0.486,0.333,0.366,0.701,0.965,0.042,22,0.424,0,0
143,Patrick Beverley,34,2TM,SG,67,67,1816,2.9,7.1,0.4,1.6,4.7,0.335,1.3,2.4,0.529,0.511,0.9,1.3,0.723,0.9,4.0,4.9,3.8,1.2,0.8,1.2,3.7,8.2,,beverpa01,8.9,0.534,0.664,0.181,2.7,12.0,7.5,13.3,1.7,2.0,13.4,10.6,0.8,2.1,3.0,0.079,-2.9,1.7,-1.2,0.3,18.7,0.122,0.181,0.022,0.011,0.529,0.636,0.446,0.5,0.75,0.335,0.359,0.875,0.003,1,0.335,2,0
143,Patrick Beverley,34,LAL,SG,45,45,1211,2.9,7.2,0.402,1.6,4.7,0.348,1.2,2.5,0.506,0.517,1.2,1.5,0.78,0.7,3.4,4.2,3.5,1.2,0.7,1.2,3.7,8.6,,beverpa01,8.3,0.548,0.656,0.207,2.2,9.9,6.2,12.1,1.6,1.7,13.8,10.6,0.5,1.3,1.8,0.071,-3.2,1.4,-1.8,0.1,18.6,0.104,0.199,0.029,0.012,0.506,0.64,0.438,0.429,0.667,0.348,0.357,0.855,0.004,1,0.323,0,0
143,Patrick Beverley,34,CHI,PG,22,22,605,2.8,7.1,0.395,1.5,4.8,0.309,1.3,2.3,0.579,0.5,0.5,0.9,0.533,1.2,5.2,6.4,4.5,1.4,1.0,1.1,3.7,7.6,,beverpa01,10.1,0.506,0.681,0.126,3.8,16.0,10.0,15.7,1.9,2.6,12.5,10.5,0.3,0.9,1.2,0.096,-2.4,2.2,-0.2,0.3,18.9,0.16,0.143,0.008,0.008,0.579,0.632,0.471,1.0,1.0,0.309,0.364,0.92,0.0,0,0.358,2,0
144,Jevon Carter,27,MIL,PG,81,39,1810,4.8,11.2,0.423,2.8,6.7,0.421,1.9,4.5,0.425,0.549,0.6,0.8,0.816,0.7,3.3,4.0,3.9,1.3,0.6,1.6,3.1,12.9,,carteje01,10.9,0.56,0.596,0.067,2.1,9.3,5.8,14.5,1.7,1.3,11.8,15.3,1.2,2.3,3.5,0.092,-1.9,1.2,-0.6,0.6,19.9,0.092,0.067,0.09,0.154,0.425,0.538,0.237,0.431,0.437,0.421,0.34,0.789,0.004,1,0.231,0,0
145,Michael Porter Jr.,24,DEN,SF,62,62,1798,8.0,16.4,0.487,3.8,9.1,0.414,4.2,7.3,0.579,0.602,1.9,2.4,0.8,1.3,5.5,6.8,1.3,0.7,0.6,1.4,2.4,21.6,,portemi01,16.8,0.621,0.556,0.147,4.2,17.2,10.9,5.3,1.0,1.4,7.3,22.7,2.6,1.8,4.3,0.116,2.0,-1.8,0.2,1.0,17.7,0.165,0.103,0.061,0.109,0.579,0.807,0.429,0.44,0.449,0.414,0.752,0.904,0.051,39,0.185,2,0
146,Naji Marshall,25,NOP,SF,77,21,1792,5.0,11.5,0.433,1.3,4.4,0.303,3.6,7.1,0.513,0.49,2.8,3.5,0.789,1.0,4.6,5.6,3.8,1.1,0.3,1.9,2.3,14.0,,marshna01,11.4,0.539,0.382,0.306,3.0,14.6,8.8,14.4,1.5,0.7,13.0,17.8,0.5,2.0,2.5,0.068,-1.9,0.0,-1.9,0.1,13.2,0.228,0.291,0.082,0.012,0.513,0.662,0.386,0.532,0.429,0.303,0.53,0.985,0.026,14,0.381,6,0
147,Jaren Jackson Jr.,23,MEM,C,63,63,1787,8.4,16.6,0.506,2.0,5.7,0.355,6.4,10.9,0.585,0.567,4.9,6.2,0.788,2.2,6.4,8.6,1.2,1.3,3.8,2.2,4.6,23.6,DPOY-1ASDEF1,jacksja02,21.6,0.613,0.343,0.372,6.4,18.8,12.6,5.0,1.7,9.6,10.1,24.7,2.8,3.8,6.6,0.177,0.7,2.0,2.8,2.2,11.4,0.304,0.319,0.028,0.006,0.585,0.704,0.496,0.348,0.4,0.355,0.595,0.96,0.112,83,0.209,3,0
148,Shaedon Sharpe,19,POR,SG,80,15,1779,6.2,13.1,0.472,2.1,5.7,0.36,4.1,7.4,0.559,0.551,1.5,2.1,0.714,1.3,3.5,4.8,1.9,0.8,0.5,1.7,2.8,16.0,,sharpsh01,11.5,0.568,0.437,0.162,4.0,11.3,7.6,7.9,1.0,1.2,10.7,19.0,0.6,0.6,1.2,0.032,-1.3,-2.0,-3.3,-0.6,15.0,0.285,0.114,0.049,0.111,0.559,0.708,0.392,0.313,0.444,0.36,0.549,0.882,0.108,62,0.322,2,0
149,Markelle Fultz,24,ORL,PG,60,60,1778,7.1,13.7,0.514,0.5,1.8,0.31,6.5,12.0,0.544,0.534,2.3,2.9,0.783,1.4,3.3,4.7,6.9,1.8,0.5,2.8,2.7,16.9,,fultzma01,16.6,0.564,0.128,0.211,4.4,10.5,7.4,29.8,2.4,1.4,15.8,21.3,1.7,2.0,3.7,0.1,-0.1,0.7,0.5,1.2,9.8,0.299,0.28,0.178,0.115,0.544,0.685,0.5,0.438,0.449,0.31,0.323,0.963,0.054,30,0.368,2,0
150,Tari Eason,21,HOU,PF,82,5,1767,6.0,13.4,0.448,1.2,3.5,0.343,4.8,9.9,0.486,0.493,2.2,3.0,0.752,4.0,6.1,10.1,1.8,2.0,1.0,2.1,3.9,15.5,,easonta01,15.2,0.525,0.261,0.22,12.0,18.9,15.4,7.4,2.6,2.6,12.2,19.3,0.9,1.7,2.6,0.07,-1.3,-0.4,-1.7,0.1,9.2,0.433,0.262,0.029,0.015,0.486,0.619,0.318,0.211,0.1,0.343,0.473,0.983,0.126,64,0.285,2,0
151,Gabe Vincent,26,MIA,PG,68,34,1759,4.7,11.6,0.402,2.4,7.2,0.334,2.3,4.4,0.512,0.505,1.4,1.6,0.872,0.6,2.4,3.0,3.4,1.3,0.1,1.9,3.2,13.1,,vincega01,9.0,0.533,0.617,0.138,1.7,8.1,4.8,13.9,1.8,0.3,13.3,17.5,-0.3,1.7,1.4,0.038,-3.1,-0.3,-3.4,-0.6,18.7,0.093,0.138,0.088,0.062,0.512,0.547,0.462,0.44,0.657,0.334,0.423,0.718,0.002,1,0.323,0,0
152,Kawhi Leonard,31,LAC,SF,52,50,1748,9.2,17.9,0.512,2.1,5.1,0.416,7.0,12.8,0.551,0.572,5.0,5.7,0.871,1.2,5.8,7.0,4.2,1.5,0.6,1.8,1.7,25.5,,leonaka01,23.9,0.623,0.287,0.32,3.7,17.8,10.8,19.6,2.0,1.4,8.1,27.0,4.9,2.2,7.1,0.194,5.1,0.9,6.1,3.5,14.9,0.141,0.178,0.225,0.169,0.551,0.724,0.523,0.531,0.463,0.416,0.333,0.644,0.049,42,0.192,2,0
153,Malcolm Brogdon,30,BOS,PG,67,0,1744,7.3,15.1,0.484,2.7,6.1,0.444,4.6,9.0,0.51,0.574,3.3,3.8,0.87,0.9,4.9,5.8,5.1,0.9,0.4,2.0,2.3,20.6,6MOY-1,brogdma01,18.2,0.615,0.406,0.251,2.7,14.7,8.8,21.5,1.3,0.9,10.8,22.8,3.6,2.2,5.8,0.161,2.3,0.6,2.8,2.1,14.4,0.187,0.239,0.082,0.075,0.51,0.613,0.434,0.483,0.509,0.444,0.342,0.636,0.007,5,0.155,0,0
154,Christian Wood,27,DAL,C,67,17,1738,8.2,15.9,0.515,2.2,5.8,0.376,6.0,10.1,0.594,0.583,4.5,5.8,0.772,1.8,8.4,10.2,2.5,0.6,1.5,2.5,3.5,23.1,6MOY-9,woodch01,20.6,0.624,0.363,0.365,5.8,27.4,16.4,11.7,0.9,3.7,11.9,26.4,2.7,2.1,4.8,0.132,1.9,-0.3,1.7,1.6,12.8,0.304,0.208,0.062,0.062,0.594,0.697,0.569,0.417,0.354,0.376,0.615,0.971,0.124,86,0.168,2,0
155,Coby White,22,CHI,SG,74,2,1730,5.5,12.4,0.443,2.7,7.2,0.372,2.8,5.2,0.54,0.551,1.3,1.5,0.871,0.3,4.1,4.4,4.2,1.1,0.1,1.5,2.5,14.9,,whiteco01,12.5,0.572,0.579,0.118,1.1,12.6,6.9,16.3,1.5,0.3,10.6,17.9,1.2,1.9,3.1,0.087,-1.0,0.2,-0.8,0.5,17.8,0.2,0.096,0.072,0.052,0.54,0.672,0.386,0.465,0.419,0.372,0.348,0.961,0.008,4,0.148,1,0
156,Clint Capela,28,ATL,C,65,63,1730,7.3,11.2,0.653,0.0,0.0,0.0,7.3,11.1,0.654,0.653,1.6,2.7,0.603,5.4,9.6,14.9,1.2,0.9,1.6,1.1,2.9,16.2,,capelca01,22.1,0.656,0.002,0.244,16.1,29.4,22.7,4.7,1.2,3.9,8.3,15.7,4.9,2.4,7.2,0.201,2.3,-0.1,2.2,1.8,2.1,0.761,0.218,0.004,0.004,0.654,0.725,0.402,0.0,0.5,0.0,0.717,,0.287,144,0.0,1,0
157,Malik Monk,24,SAC,SG,77,0,1719,7.5,16.7,0.448,3.0,8.3,0.359,4.5,8.3,0.538,0.538,3.9,4.3,0.889,0.7,3.6,4.3,6.2,1.0,0.4,3.1,2.6,21.8,6MOY-5,monkma01,16.6,0.587,0.5,0.26,2.1,11.3,6.7,25.0,1.4,1.0,14.1,25.8,2.1,1.2,3.2,0.091,1.6,-1.4,0.3,1.0,15.7,0.216,0.183,0.064,0.034,0.538,0.698,0.418,0.333,0.519,0.359,0.523,0.825,0.049,33,0.168,2,0
158,Kyle Lowry,36,MIA,PG,55,44,1718,4.1,10.2,0.404,2.2,6.5,0.345,1.9,3.7,0.509,0.514,2.4,2.8,0.859,0.9,3.8,4.7,5.9,1.2,0.4,2.2,3.0,12.9,,lowryky01,12.6,0.565,0.639,0.278,2.8,12.9,7.7,23.4,1.7,1.2,15.9,16.7,1.5,1.9,3.4,0.096,-0.7,0.8,0.2,0.9,19.4,0.14,0.093,0.082,0.045,0.509,0.588,0.444,0.475,0.455,0.345,0.292,0.757,0.0,0,0.177,1,0
159,Nicolas Batum,34,LAC,PF,78,19,1709,3.4,8.0,0.42,2.6,6.7,0.391,0.8,1.3,0.563,0.583,0.7,1.0,0.708,1.3,5.0,6.3,2.5,1.1,0.9,1.1,3.1,10.1,,batumni01,11.0,0.594,0.832,0.126,4.1,15.4,9.8,9.4,1.5,2.3,11.1,11.5,1.7,1.9,3.6,0.101,-0.8,1.2,0.5,1.0,21.6,0.094,0.039,0.016,0.018,0.563,0.694,0.533,0.333,0.143,0.391,0.611,0.992,0.024,8,0.391,1,0
160,Walker Kessler,21,UTA,C,74,40,1703,6.3,8.8,0.72,0.0,0.1,0.333,6.3,8.7,0.723,0.721,1.7,3.4,0.516,4.9,8.2,13.1,1.5,0.5,3.7,1.2,3.6,14.4,ROY-3,kesslwa01,21.5,0.702,0.007,0.384,14.9,24.4,19.7,5.7,0.7,8.6,10.7,13.3,4.6,2.5,7.1,0.2,1.4,1.5,2.9,2.1,2.7,0.671,0.304,0.002,0.014,0.723,0.813,0.54,1.0,0.333,0.333,0.67,1.0,0.343,130,0.333,0,0
161,Monte Morris,27,WAS,PG,62,61,1695,5.2,10.9,0.48,1.7,4.3,0.382,3.6,6.6,0.543,0.555,1.4,1.6,0.831,0.6,3.9,4.5,6.9,0.9,0.3,1.3,1.6,13.5,,morrimo01,15.0,0.579,0.396,0.15,1.8,11.6,6.9,26.4,1.2,0.6,9.9,15.6,3.1,1.1,4.2,0.12,0.8,-0.4,0.5,1.1,16.0,0.118,0.21,0.144,0.132,0.543,0.754,0.509,0.5,0.456,0.382,0.29,0.769,0.0,0,0.245,1,0
162,Wendell Carter Jr.,23,ORL,C,57,54,1690,6.9,13.1,0.525,1.7,4.8,0.356,5.2,8.3,0.624,0.591,3.1,4.2,0.738,2.6,8.0,10.6,2.8,0.6,0.7,2.3,3.4,18.5,,cartewe01,17.3,0.621,0.367,0.318,8.0,25.3,16.6,12.0,0.9,1.9,13.2,20.5,2.6,2.0,4.6,0.13,0.9,0.1,1.0,1.3,13.3,0.282,0.179,0.101,0.07,0.624,0.85,0.473,0.452,0.349,0.356,0.649,0.988,0.145,84,0.218,0,0
163,Santi Aldama,22,MEM,PF,77,20,1682,5.3,11.2,0.47,2.0,5.7,0.353,3.3,5.5,0.591,0.56,2.3,3.1,0.75,1.8,6.1,7.9,2.1,1.0,1.0,1.3,3.1,14.9,,aldamsa01,13.9,0.591,0.507,0.274,5.4,18.0,11.7,7.6,1.3,2.6,9.3,16.0,2.1,2.4,4.6,0.13,-0.3,0.8,0.5,1.1,14.6,0.28,0.166,0.03,0.017,0.591,0.707,0.471,0.25,0.444,0.353,0.68,0.968,0.118,54,0.391,1,0
164,Bradley Beal,29,WAS,SG,50,50,1673,9.6,18.9,0.506,1.7,4.7,0.365,7.8,14.2,0.552,0.551,4.1,4.9,0.842,0.9,3.3,4.2,5.8,1.0,0.7,3.1,2.3,25.0,,bealbr01,19.7,0.593,0.249,0.26,2.8,9.9,6.5,26.6,1.3,1.7,12.9,29.2,2.2,1.2,3.4,0.099,2.9,-1.2,1.8,1.6,12.9,0.197,0.256,0.164,0.133,0.552,0.786,0.462,0.472,0.479,0.365,0.401,0.713,0.016,14,0.201,0,0
165,Kevin Durant,34,2TM,PF,47,47,1672,10.4,18.6,0.56,2.0,5.0,0.404,8.4,13.6,0.617,0.614,6.6,7.2,0.919,0.4,6.4,6.7,5.1,0.7,1.4,3.4,2.1,29.4,AS,duranke01,25.9,0.677,0.267,0.387,1.2,19.5,10.5,24.5,1.0,3.4,13.4,30.7,4.7,2.1,6.8,0.194,6.0,1.2,7.1,3.9,15.8,0.11,0.162,0.292,0.168,0.617,0.821,0.607,0.591,0.538,0.404,0.464,0.656,0.044,37,0.078,0,0
165,Kevin Durant,34,BRK,PF,39,39,1403,10.5,18.8,0.559,1.8,4.8,0.376,8.7,14.0,0.622,0.607,6.9,7.3,0.934,0.4,6.4,6.7,5.3,0.8,1.5,3.5,2.4,29.7,,duranke01,26.2,0.673,0.257,0.39,1.1,19.4,10.5,25.9,1.1,3.5,13.7,31.5,3.9,1.7,5.7,0.194,5.8,1.2,7.0,3.2,14.9,0.123,0.163,0.292,0.165,0.622,0.811,0.608,0.603,0.529,0.376,0.457,0.592,0.049,35,0.063,0,0
165,Kevin Durant,34,PHO,PF,8,8,269,9.8,17.1,0.57,2.9,5.5,0.537,6.8,11.6,0.586,0.656,5.4,6.4,0.833,0.4,6.4,6.8,3.7,0.3,1.3,2.7,0.9,27.8,,duranke01,24.3,0.697,0.32,0.375,1.2,20.2,10.5,17.3,0.4,3.3,11.8,26.8,0.8,0.3,1.1,0.196,7.1,0.9,8.0,0.7,16.6,0.039,0.156,0.297,0.188,0.586,1.0,0.6,0.526,0.583,0.537,0.51,0.864,0.016,2,0.146,0,0
166,Jalen Duren,19,DET,C,67,31,1670,5.6,8.6,0.648,0.0,0.0,0.0,5.6,8.5,0.652,0.648,2.1,3.4,0.611,4.9,7.9,12.8,1.6,0.9,1.3,2.0,3.9,13.2,,durenja01,17.3,0.655,0.005,0.394,14.7,25.1,19.7,6.8,1.3,3.1,16.5,14.3,2.9,1.6,4.5,0.129,-0.4,-0.4,-0.8,0.5,3.3,0.606,0.339,0.048,0.003,0.652,0.747,0.511,0.474,0.0,0.0,0.667,,0.412,153,0.5,0,0
167,Reggie Jackson,32,2TM,PG,68,40,1657,5.7,13.9,0.411,2.1,6.3,0.333,3.6,7.6,0.474,0.486,1.5,1.7,0.91,0.5,2.6,3.1,5.1,1.0,0.1,2.5,2.5,15.1,,jacksre01,10.0,0.514,0.45,0.122,1.7,8.0,4.9,20.0,1.4,0.3,14.6,20.8,-0.6,1.2,0.6,0.018,-2.9,-1.1,-3.9,-0.8,16.4,0.13,0.209,0.1,0.1,0.474,0.639,0.44,0.422,0.406,0.333,0.257,0.823,0.008,5,0.253,1,1
167,Reggie Jackson,32,LAC,PG,52,38,1338,5.8,13.8,0.418,2.1,5.9,0.35,3.7,7.9,0.469,0.493,1.6,1.8,0.924,0.6,2.5,3.1,4.9,1.0,0.1,2.6,2.5,15.2,,jacksre01,10.3,0.523,0.43,0.129,1.9,7.8,4.9,19.8,1.4,0.3,15.1,20.8,-0.4,1.0,0.6,0.02,-2.6,-1.0,-3.7,-0.6,15.9,0.145,0.221,0.104,0.102,0.469,0.622,0.416,0.453,0.385,0.35,0.255,0.857,0.008,4,0.227,0,0
167,Reggie Jackson,32,DEN,PG,16,2,319,5.5,14.4,0.383,2.1,7.7,0.279,3.4,6.8,0.5,0.457,1.1,1.4,0.833,0.3,2.8,3.2,5.6,1.0,0.1,2.1,2.5,14.3,,jacksre01,9.0,0.476,0.531,0.094,1.1,8.8,5.0,20.9,1.4,0.3,12.5,20.8,-0.2,0.2,0.1,0.008,-3.8,-1.3,-5.1,-0.3,16.8,0.07,0.164,0.086,0.094,0.5,0.778,0.571,0.273,0.5,0.279,0.267,0.684,0.008,1,0.338,1,1
168,Isaac Okoro,22,CLE,SF,76,46,1652,3.8,7.7,0.494,1.4,3.7,0.363,2.5,4.0,0.617,0.582,1.7,2.2,0.757,1.1,2.9,4.1,1.9,1.2,0.7,0.9,3.4,10.7,,okorois01,10.7,0.614,0.483,0.291,3.7,9.6,6.7,7.0,1.7,1.7,9.5,11.9,1.9,2.3,4.2,0.122,-1.9,1.6,-0.3,0.7,12.5,0.37,0.13,0.006,0.003,0.617,0.687,0.413,1.0,0.0,0.363,0.735,0.935,0.096,30,0.83,0,0
169,Isaiah Hartenstein,24,NYK,C,82,8,1626,3.9,7.2,0.535,0.2,0.8,0.216,3.7,6.4,0.576,0.547,1.1,1.6,0.676,4.6,7.2,11.9,2.3,1.2,1.4,1.5,4.7,9.0,,harteis01,14.2,0.567,0.113,0.217,14.1,22.2,18.1,8.3,1.6,3.7,15.6,11.2,2.2,2.4,4.6,0.136,-1.5,1.2,-0.3,0.7,6.0,0.56,0.202,0.122,0.003,0.576,0.623,0.576,0.375,0.0,0.216,0.611,1.0,0.144,42,0.649,0,0
170,Daniel Gafford,24,WAS,C,78,47,1604,6.5,8.9,0.732,0.0,0.0,,6.5,8.9,0.732,0.732,2.9,4.2,0.679,3.7,6.1,9.7,1.9,0.7,2.2,1.9,4.2,15.8,,gaffoda01,19.7,0.739,0.0,0.473,11.7,18.0,15.0,7.5,1.0,5.2,15.1,15.2,4.2,1.9,6.1,0.184,0.4,0.6,1.0,1.2,3.2,0.592,0.367,0.025,0.015,0.732,0.846,0.566,0.8,0.167,,0.668,,0.362,135,,0,0
171,Mitchell Robinson,24,NYK,C,59,58,1591,4.3,6.3,0.671,0.0,0.0,,4.3,6.3,0.671,0.671,1.3,2.8,0.484,6.0,6.5,12.6,1.2,1.3,2.5,0.9,3.6,9.8,,robinmi01,18.9,0.652,0.0,0.436,18.4,20.0,19.2,4.5,1.7,6.5,10.9,10.1,4.0,2.6,6.5,0.197,1.0,1.4,2.4,1.7,1.2,0.918,0.075,0.004,0.004,0.671,0.7,0.333,1.0,0.0,,0.574,,0.521,130,,0,0
172,Drew Eubanks,25,POR,C,78,28,1584,4.9,7.6,0.641,0.2,0.4,0.389,4.7,7.2,0.655,0.651,1.9,2.8,0.664,3.0,6.5,9.5,2.3,0.9,2.3,1.5,3.8,11.8,,eubandr01,16.2,0.666,0.054,0.374,9.5,20.9,15.2,9.2,1.2,5.7,14.7,12.5,2.9,1.6,4.4,0.134,-0.9,0.9,0.1,0.8,5.8,0.491,0.314,0.108,0.024,0.655,0.756,0.562,0.5,0.375,0.389,0.773,1.0,0.263,74,0.167,0,0
173,Gordon Hayward,32,CHO,SF,50,50,1577,6.3,13.3,0.475,1.2,3.7,0.325,5.1,9.6,0.532,0.52,2.9,3.6,0.811,0.8,4.2,4.9,4.7,1.0,0.3,2.3,1.6,16.7,,haywago01,13.5,0.563,0.275,0.274,2.2,12.6,7.3,19.3,1.3,0.7,13.2,20.0,0.8,1.1,2.0,0.059,-1.1,-0.3,-1.4,0.2,14.4,0.16,0.201,0.191,0.172,0.532,0.763,0.487,0.486,0.42,0.325,0.554,0.904,0.028,16,0.231,0,0
