Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
194,Jeremy Sochan,19,SAS,PF,56,53,1458,6.2,13.6,.453,0.8,3.3,.246,5.4,10.3,.519,.483,2.0,2.9,.698,2.3,4.9,7.3,3.5,1.1,0.6,2.4,3.4,15.2,,sochaje01
195,Keita Bates-Diop,27,SAS,PF,67,42,1452,5.9,11.5,.508,1.4,3.5,.394,4.5,8.0,.557,.568,3.0,3.7,.793,1.6,4.5,6.1,2.6,1.1,0.5,1.4,1.6,16.0,,bateske01
196,Davion Mitchell,24,SAC,PG,80,9,1447,4.5,9.9,.454,1.6,4.9,.320,2.9,5.0,.584,.533,0.6,0.8,.806,0.4,2.2,2.6,4.6,1.1,0.4,1.5,2.8,11.2,,mitchda01
197,Pat Connaughton,30,MIL,SF,61,33,1443,4.1,10.5,.392,2.7,8.0,.339,1.4,2.5,.566,.521,0.7,1.0,.659,1.2,5.8,7.1,1.9,0.9,0.3,0.8,1.7,11.6,,connapa01
198,Zach Collins,25,SAS,C,63,26,1441,7.1,13.7,.518,1.4,3.7,.374,5.7,10.0,.571,.568,2.7,3.5,.761,2.9,7.1,10.0,4.5,0.9,1.2,3.2,5.0,18.3,,colliza01
199,Isaiah Stewart,21,DET,C,50,47,1414,5.0,11.2,.442,1.7,5.2,.327,3.3,6.0,.542,.518,2.8,3.8,.738,2.9,7.3,10.3,1.8,0.5,0.9,1.7,3.4,14.4,,stewais01
200,AJ Griffin,19,ATL,SF,72,12,1401,6.4,13.7,.465,2.6,6.7,.390,3.8,7.0,.536,.560,1.1,1.2,.894,1.0,3.0,3.9,1.9,1.1,0.3,1.1,2.2,16.4,,griffaj01
201,Isaiah Joe,23,OKC,SG,73,10,1395,5.8,13.1,.441,4.2,10.2,.409,1.6,2.9,.553,.599,2.1,2.6,.820,0.7,3.8,4.5,2.3,1.2,0.2,1.0,2.7,17.8,,joeis01
202,Jonathan Kuminga,20,GSW,PF,67,16,1394,6.7,12.8,.525,1.4,3.8,.370,5.3,9.1,.590,.579,2.3,3.6,.652,1.8,4.2,6.0,3.2,1.1,0.8,2.5,4.1,17.2,,kuminjo01
203,Jusuf Nurkić,28,POR,C,52,52,1391,6.8,13.1,.519,1.1,3.1,.361,5.7,10.0,.567,.561,3.3,5.0,.661,3.0,9.2,12.2,3.9,1.1,1.1,3.1,4.8,18.0,,nurkiju01
204,Dennis Smith Jr.,25,CHO,PG,54,15,1390,4.8,11.7,.412,0.6,2.9,.216,4.2,8.8,.475,.438,2.0,2.7,.736,0.7,3.6,4.3,6.8,1.9,0.6,2.1,3.2,12.3,,smithde03
205,Larry Nance Jr.,30,NOP,C,65,1,1381,4.8,8.0,.610,0.4,1.1,.333,4.5,6.9,.654,.633,1.4,2.1,.696,2.8,6.5,9.2,3.1,1.5,1.0,1.1,3.5,11.5,,nancela02
206,Josh Okogie,24,PHO,SG,72,26,1350,4.3,11.0,.391,1.8,5.3,.335,2.6,5.8,.442,.471,3.7,5.1,.724,2.9,3.8,6.7,2.8,1.5,0.9,1.7,3.0,14.1,,okogijo01
207,Devonte' Graham,27,2TM,PG,73,8,1338,4.3,11.6,.374,3.2,9.1,.352,1.1,2.5,.452,.512,2.6,3.5,.748,0.5,2.8,3.3,5.3,1.2,0.4,1.4,2.1,14.5,,grahade01
207,Devonte' Graham,27,NOP,PG,53,0,811,3.8,10.3,.368,2.9,8.4,.347,0.8,1.8,.463,.511,2.0,2.6,.746,0.5,2.7,3.2,5.1,1.3,0.4,1.2,2.1,12.4,,grahade01
207,Devonte' Graham,27,SAS,PG,20,8,527,5.2,13.7,.380,3.6,10.1,.358,1.6,3.6,.442,.513,3.7,4.9,.750,0.5,2.9,3.4,5.5,1.0,0.4,1.8,2.1,17.7,,grahade01
208,Terrence Ross,31,2TM,SG,63,9,1330,5.4,12.6,.430,2.6,7.0,.368,2.8,5.6,.507,.532,0.7,0.9,.794,0.6,3.6,4.2,2.6,0.9,0.3,1.2,2.6,14.1,,rosste01
208,Terrence Ross,31,ORL,SG,42,9,944,4.9,11.4,.431,2.3,6.1,.381,2.6,5.3,.489,.533,0.6,0.8,.750,0.4,2.9,3.2,2.1,1.0,0.3,1.4,2.0,12.7,,rosste01
208,Terrence Ross,31,PHO,SG,21,0,386,6.6,15.5,.428,3.2,9.1,.347,3.5,6.3,.544,.530,1.1,1.3,.857,1.1,5.3,6.4,3.8,0.9,0.2,0.6,4.1,17.5,,rosste01
209,Luke Kennard,26,2TM,SG,59,14,1315,5.1,10.5,.492,3.6,7.4,.494,1.5,3.1,.487,.666,1.0,1.1,.949,0.4,3.9,4.3,2.5,0.9,0.1,1.3,2.2,14.9,,kennalu01
209,Luke Kennard,26,LAC,SG,35,11,725,4.9,10.5,.464,2.9,6.6,.447,1.9,3.9,.494,.604,0.9,1.0,.950,0.3,3.8,4.1,1.8,0.9,0.2,1.5,2.3,13.6,,kennalu01
209,Luke Kennard,26,MEM,SG,24,3,590,5.5,10.4,.526,4.5,8.4,.540,1.0,2.1,.471,.743,1.1,1.2,.947,0.5,4.0,4.6,3.3,0.8,0.1,1.0,2.1,16.6,,kennalu01
210,Doug McDermott,31,SAS,SF,64,0,1314,6.5,14.3,.457,3.4,8.2,.413,3.2,6.2,.516,.575,1.5,1.9,.757,0.6,3.2,3.8,2.5,0.4,0.2,1.6,3.2,17.9,,mcderdo01
211,Talen Horton-Tucker,22,UTA,SG,65,20,1313,7.0,16.8,.419,1.6,5.6,.286,5.5,11.2,.485,.467,3.5,4.6,.750,1.1,4.6,5.8,6.7,1.1,0.8,3.5,3.0,19.1,,hortota01
212,Jose Alvarado,24,NOP,PG,61,10,1310,5.5,13.4,.411,2.3,6.8,.336,3.2,6.7,.488,.496,1.8,2.2,.813,0.8,3.1,3.9,5.1,1.8,0.3,2.2,3.4,15.1,,alvarjo01
213,Aaron Wiggins,24,OKC,SG,70,14,1297,5.2,10.1,.512,1.3,3.4,.393,3.8,6.7,.573,.579,1.6,2.0,.831,1.9,3.9,5.8,2.2,1.1,0.4,1.5,3.1,13.3,,wiggiaa01
214,Lonnie Walker IV,24,LAL,SG,56,32,1297,6.6,14.6,.448,2.5,6.9,.365,4.0,7.7,.522,.534,2.5,2.9,.858,0.4,2.6,3.0,1.8,0.8,0.5,1.3,2.0,18.2,,walkelo01
215,Sam Hauser,25,BOS,SF,80,8,1290,5.0,11.1,.455,3.9,9.3,.418,1.1,1.7,.656,.631,0.3,0.5,.706,1.0,4.7,5.7,2.0,0.8,0.6,0.8,2.8,14.3,,hausesa01
216,Jalen Smith,22,IND,C,68,31,1279,6.8,14.3,.476,1.5,5.4,.283,5.3,8.9,.593,.530,2.9,3.9,.759,3.6,7.5,11.1,1.9,0.6,1.7,2.0,4.3,18.1,,smithja04
217,LaMelo Ball,21,CHO,PG,36,36,1268,8.4,20.5,.411,4.1,10.9,.376,4.3,9.6,.450,.510,2.9,3.5,.836,1.2,5.4,6.6,8.6,1.3,0.3,3.7,3.4,23.8,,ballla01
218,David Roddy,21,MEM,PF,70,4,1258,5.2,12.0,.429,1.9,6.1,.307,3.3,6.0,.553,.506,1.2,1.9,.631,1.4,4.1,5.5,1.7,0.8,0.5,1.6,3.1,13.3,,roddyda01
219,Jaylen Nowell,23,MIN,SG,65,2,1252,8.1,18.0,.448,1.9,6.7,.289,6.1,11.3,.542,.502,2.2,2.8,.778,1.0,3.9,4.9,3.8,1.2,0.1,1.9,2.9,20.2,,nowelja01
220,Naz Reid,23,MIN,C,68,11,1251,8.9,16.6,.537,2.2,6.2,.346,6.8,10.4,.653,.602,2.5,3.7,.677,2.1,7.5,9.6,2.2,1.2,1.5,2.6,5.1,22.5,,reidna01
221,Trey Lyles,27,SAC,PF,74,0,1247,5.4,11.8,.458,2.5,6.9,.363,2.9,4.9,.595,.565,2.9,3.6,.815,2.0,6.7,8.7,1.9,0.8,0.9,1.8,2.8,16.2,,lylestr01
222,Jalen Suggs,21,ORL,SG,53,19,1246,5.4,12.8,.419,1.9,5.8,.327,3.5,7.0,.496,.493,2.5,3.4,.723,1.6,3.1,4.7,4.5,1.9,0.8,2.7,3.5,15.1,,suggsja01
223,Kevin Love,34,2TM,PF,62,20,1240,4.8,12.3,.389,2.9,8.6,.334,1.9,3.7,.516,.506,2.3,2.6,.879,1.7,9.9,11.6,3.4,0.5,0.3,2.0,2.8,14.8,,loveke01
223,Kevin Love,34,CLE,PF,41,3,821,4.9,12.5,.389,3.0,8.6,.354,1.8,3.9,.467,.511,2.5,2.8,.889,1.8,10.4,12.3,3.3,0.3,0.3,2.1,2.9,15.2,,loveke01
223,Kevin Love,34,MIA,PF,21,17,419,4.6,11.9,.388,2.6,8.7,.297,2.1,3.3,.632,.496,2.1,2.4,.857,1.5,8.8,10.2,3.4,0.8,0.4,2.0,2.7,13.9,,loveke01
224,Cory Joseph,31,DET,PG,62,2,1227,4.4,10.3,.427,2.1,5.3,.389,2.3,5.0,.468,.527,1.7,2.1,.792,0.6,2.5,3.1,6.4,1.0,0.3,1.6,2.6,12.5,,josepco01
225,Delon Wright,30,WAS,PG,50,14,1221,4.1,8.6,.474,1.2,3.5,.345,2.9,5.1,.564,.545,1.5,1.8,.867,1.7,3.6,5.3,5.7,2.7,0.5,1.3,1.7,10.9,,wrighde01
226,Nick Richards,25,CHO,C,65,9,1217,5.8,9.3,.629,0.0,0.0,1.000,5.8,9.2,.628,.631,4.1,5.4,.749,4.3,8.0,12.3,1.1,0.3,2.1,1.7,4.6,15.7,,richani01
227,Seth Curry,32,BRK,SG,61,7,1211,6.2,13.3,.463,2.8,6.9,.405,3.4,6.5,.525,.568,1.5,1.6,.927,0.4,2.6,3.0,2.9,1.1,0.2,1.5,2.9,16.7,,curryse01
228,Ochai Agbaji,22,UTA,SG,59,22,1209,4.9,11.5,.427,2.4,6.8,.355,2.5,4.7,.532,.532,1.7,2.1,.812,1.3,2.3,3.6,2.0,0.5,0.4,1.2,2.9,13.9,,agbajoc01
229,Kenrich Williams,28,OKC,PF,53,10,1206,5.3,10.3,.517,1.5,4.0,.373,3.9,6.3,.608,.590,0.5,1.2,.436,2.9,4.9,7.8,3.1,1.3,0.4,1.0,3.3,12.7,,willike04
230,Matisse Thybulle,25,2TM,SG,71,28,1200,3.3,7.6,.435,1.6,4.4,.365,1.7,3.2,.533,.542,0.6,0.8,.679,1.2,3.0,4.2,1.6,2.5,1.0,0.7,3.4,8.8,,thybuma01
230,Matisse Thybulle,25,PHI,SF,49,6,591,3.0,7.1,.431,1.3,3.8,.333,1.8,3.2,.547,.522,0.5,0.7,.750,1.2,2.6,3.8,1.4,2.7,0.9,0.5,4.0,7.9,,thybuma01
230,Matisse Thybulle,25,POR,SG,22,22,609,3.5,8.1,.438,2.0,5.0,.388,1.6,3.1,.519,.558,0.6,0.9,.625,1.2,3.4,4.6,1.8,2.2,1.1,0.9,2.8,9.6,,thybuma01
231,Isaiah Livers,24,DET,PF,52,22,1199,3.6,8.6,.417,2.2,6.1,.365,1.4,2.6,.541,.545,1.0,1.2,.821,0.8,3.5,4.3,1.2,0.8,0.8,0.9,3.1,10.4,,liveris01
232,Cameron Johnson,26,2TM,PF,42,41,1199,6.7,14.2,.470,3.1,7.7,.404,3.6,6.6,.548,.579,3.0,3.6,.842,1.0,4.5,5.6,2.3,1.5,0.4,1.1,2.5,19.5,,johnsca02
232,Cameron Johnson,26,PHO,PF,17,16,429,6.9,14.5,.474,3.8,8.3,.455,3.1,6.2,.500,.604,2.3,2.8,.818,1.2,4.3,5.5,2.2,1.3,0.5,0.8,2.4,19.8,,johnsca02
232,Cameron Johnson,26,BRK,PF,25,25,770,6.6,14.1,.468,2.7,7.3,.372,3.9,6.8,.572,.565,3.5,4.1,.851,0.9,4.7,5.6,2.4,1.6,0.4,1.3,2.5,19.4,,johnsca02
233,Anthony Lamb,25,GSW,SF,62,4,1195,4.5,9.5,.471,2.2,6.0,.367,2.3,3.5,.652,.588,1.4,1.8,.767,1.7,4.8,6.5,2.9,0.8,0.6,1.6,4.0,12.5,,lamban01
234,Taurean Prince,28,MIN,PF,54,4,1192,5.3,11.4,.467,2.2,5.9,.381,3.1,5.6,.557,.565,2.0,2.3,.844,0.5,3.5,4.0,2.5,0.8,0.5,2.1,3.7,14.9,,princta02
235,Andrew Wiggins,27,GSW,SF,37,37,1190,7.6,16.0,.473,2.7,6.8,.396,4.9,9.2,.530,.557,1.3,2.2,.611,1.8,3.8,5.6,2.6,1.4,0.8,1.5,3.2,19.1,,wiggian01
236,Jordan Nwora,24,2TM,SF,62,14,1188,5.9,13.5,.436,2.6,6.4,.408,3.3,7.1,.462,.533,2.1,2.6,.791,1.5,5.4,6.9,2.7,0.7,0.4,2.0,2.2,16.4,,nworajo01
236,Jordan Nwora,24,MIL,SF,38,3,597,4.6,11.9,.386,2.4,6.2,.392,2.2,5.7,.379,.487,2.2,2.6,.860,1.7,5.3,7.1,2.3,0.7,0.4,2.1,2.1,13.8,,nworajo01
236,Jordan Nwora,24,IND,SF,24,11,591,7.2,15.1,.476,2.8,6.6,.422,4.4,8.5,.518,.569,1.9,2.6,.721,1.3,5.5,6.8,3.0,0.7,0.4,1.9,2.4,19.1,,nworajo01
237,Gary Harris,28,ORL,SG,48,42,1184,4.2,9.3,.450,2.9,6.6,.431,1.3,2.7,.494,.603,0.8,0.9,.900,0.6,2.3,3.0,1.8,1.4,0.4,0.9,2.8,12.1,,harriga01
238,Tre Mann,21,OKC,PG,67,5,1183,6.0,15.2,.393,2.5,7.8,.315,3.5,7.4,.475,.474,1.3,1.7,.764,0.8,3.9,4.7,3.7,1.2,0.3,1.9,3.0,15.7,,manntr01
239,Trendon Watford,22,POR,PF,62,12,1182,5.5,9.8,.560,0.8,1.9,.391,4.8,7.9,.602,.599,2.2,3.0,.720,1.3,6.0,7.2,4.0,1.0,0.4,2.2,3.6,14.0,,watfotr01
240,Christian Braun,21,DEN,SG,76,6,1181,4.4,8.8,.495,1.0,2.9,.354,3.3,5.9,.565,.554,1.2,2.0,.625,1.5,4.1,5.5,1.8,1.2,0.5,1.1,3.1,11.0,,braunch01
241,Xavier Tillman Sr.,24,MEM,C,61,29,1180,5.7,9.3,.614,0.1,0.5,.267,5.6,8.9,.632,.621,1.5,2.7,.551,3.7,5.7,9.4,2.9,1.8,0.9,1.3,3.0,13.1,,tillmxa01
242,Devin Vassell,22,SAS,SG,38,32,1178,8.0,18.2,.439,3.1,8.1,.387,4.8,10.1,.480,.525,2.4,3.1,.780,0.2,4.3,4.5,4.2,1.3,0.5,1.7,1.7,21.5,,vassede01
243,Collin Sexton,24,UTA,PG,48,15,1145,7.5,14.7,.506,1.5,3.8,.393,5.9,10.9,.546,.558,5.1,6.3,.819,1.2,2.1,3.3,4.3,0.8,0.2,2.7,3.5,21.5,,sextoco01
244,Precious Achiuwa,23,TOR,C,55,12,1140,6.2,12.8,.485,0.9,3.4,.269,5.3,9.3,.564,.521,2.7,3.9,.702,3.2,7.2,10.4,1.6,1.0,0.9,1.9,3.2,16.0,,achiupr01
245,Steven Adams,29,MEM,C,42,42,1133,5.0,8.4,.597,0.0,0.0,.000,5.0,8.3,.599,.597,1.5,4.1,.364,6.8,8.6,15.4,3.1,1.1,1.5,2.5,3.1,11.5,,adamsst01
246,Alec Burks,31,DET,SG,51,8,1122,6.4,14.7,.436,3.2,7.7,.414,3.2,7.1,.459,.544,4.9,6.0,.814,0.6,4.5,5.1,3.7,1.2,0.3,1.9,3.1,20.9,,burksal01
247,Lamar Stevens,25,CLE,SF,62,25,1120,4.1,9.3,.448,1.0,3.1,.316,3.2,6.2,.513,.500,1.3,1.8,.702,1.5,5.1,6.7,1.1,0.9,0.6,0.9,2.5,10.5,,stevela01
248,Moritz Wagner,25,ORL,C,57,18,1109,6.4,12.9,.500,1.7,5.3,.313,4.8,7.6,.631,.564,5.0,5.9,.841,2.2,6.2,8.4,2.7,1.2,0.4,2.2,4.4,19.5,,wagnemo01
249,Jordan Goodwin,24,WAS,PG,62,7,1106,5.1,11.5,.448,1.2,3.8,.322,3.9,7.6,.511,.501,1.7,2.2,.768,1.9,4.8,6.7,5.5,1.9,0.8,1.9,3.1,13.2,,goodwjo01
250,Victor Oladipo,30,MIA,SG,42,2,1106,5.2,13.1,.397,2.3,6.9,.330,2.9,6.2,.471,.484,1.9,2.6,.747,0.5,3.6,4.2,4.8,1.9,0.4,2.8,3.2,14.6,,oladivi01
251,Ben Simmons,26,BRK,PG,42,33,1105,4.3,7.7,.566,0.0,0.1,.000,4.3,7.6,.571,.566,0.8,1.9,.439,1.3,7.3,8.6,8.3,1.8,0.8,3.2,4.5,9.5,,simmobe01
252,Jeff Green,36,DEN,PF,56,4,1091,5.3,10.8,.488,1.0,3.4,.288,4.3,7.4,.580,.534,2.9,3.9,.744,1.3,3.5,4.8,2.3,0.6,0.6,1.5,3.3,14.4,,greenje02
253,Brandon Clarke,26,MEM,PF,56,8,1090,7.6,11.5,.656,0.0,0.2,.167,7.5,11.3,.665,.658,3.3,4.5,.723,3.0,7.2,10.2,2.4,1.1,1.2,1.8,4.3,18.4,,clarkbr01
254,Bones Hyland,22,2TM,PG,56,1,1085,7.6,18.9,.399,3.9,10.5,.371,3.7,8.5,.434,.502,2.9,3.4,.843,0.7,3.8,4.5,5.7,1.3,0.5,2.7,3.2,21.9,,hylanbo01
254,Bones Hyland,22,DEN,PG,42,1,820,7.6,19.1,.399,4.0,10.6,.378,3.6,8.5,.425,.503,3.1,3.6,.866,0.4,3.3,3.8,5.5,1.2,0.6,2.9,2.9,22.3,,hylanbo01
254,Bones Hyland,22,LAC,PG,14,0,265,7.5,18.6,.401,3.5,10.1,.351,3.9,8.6,.460,.496,2.0,2.7,.750,1.4,5.3,6.7,6.4,1.5,0.3,2.0,4.1,20.5,,hylanbo01
255,Oshae Brissett,24,IND,PF,65,2,1083,4.1,10.6,.386,1.6,5.2,.310,2.5,5.5,.457,.461,3.5,4.8,.717,2.1,5.2,7.2,1.5,1.1,0.4,1.1,2.6,13.2,,brissos01
256,Thomas Bryant,25,2TM,C,59,26,1081,7.7,12.3,.623,0.9,2.0,.441,6.8,10.3,.658,.659,3.1,4.2,.738,2.9,8.4,11.3,1.0,0.5,1.0,1.3,3.4,19.3,,bryanth01
256,Thomas Bryant,25,LAL,C,41,25,876,8.1,12.4,.654,0.9,2.1,.440,7.2,10.3,.697,.691,3.3,4.4,.741,2.8,8.7,11.5,1.2,0.6,0.9,1.2,3.2,20.4,,bryanth01
256,Thomas Bryant,25,DEN,C,18,1,205,5.8,11.9,.485,0.7,1.6,.444,5.1,10.4,.492,.515,2.3,3.2,.722,3.3,7.2,10.5,0.4,0.4,1.2,1.8,4.4,14.6,,bryanth01
257,Obi Toppin,24,NYK,PF,67,5,1050,6.4,14.4,.446,2.9,8.5,.344,3.5,5.9,.593,.548,1.3,1.6,.809,1.0,5.4,6.4,2.3,0.8,0.4,1.3,2.3,17.0,,toppiob01
258,Joe Ingles,35,MIL,SF,46,0,1044,3.7,8.6,.435,2.9,7.0,.409,0.9,1.6,.556,.603,0.6,0.7,.857,0.4,4.0,4.4,5.2,1.1,0.2,1.9,2.6,10.9,,inglejo01
259,Jalen Johnson,21,ATL,SF,70,6,1042,5.5,11.1,.491,1.0,3.6,.288,4.4,7.5,.587,.537,1.7,2.7,.628,1.8,8.0,9.7,2.9,1.3,1.2,1.4,3.9,13.6,,johnsja05
260,Isaiah Jackson,21,IND,C,63,12,1042,6.2,11.0,.563,0.1,0.5,.143,6.1,10.5,.582,.566,3.3,5.0,.651,3.9,5.8,9.7,1.8,1.1,3.2,1.8,5.3,15.7,,jacksis01
261,Dyson Daniels,19,NOP,PG,59,11,1042,3.0,7.2,.418,0.9,3.0,.314,2.1,4.2,.492,.483,0.9,1.4,.650,1.2,5.3,6.5,4.6,1.5,0.4,2.0,3.4,7.8,,daniedy01
262,Wenyen Gabriel,25,LAL,C,68,2,1024,5.4,9.1,.596,0.4,1.3,.278,5.1,7.9,.647,.615,1.8,3.0,.619,4.1,6.0,10.1,1.3,0.9,1.2,1.6,5.1,13.1,,gabriwe01
263,Austin Rivers,30,MIN,SG,52,10,1016,3.2,7.4,.435,1.5,4.4,.350,1.7,3.0,.558,.538,1.1,1.4,.769,0.2,2.8,2.9,2.7,1.0,0.1,0.8,2.8,9.0,,riverau01
264,Hamidou Diallo,24,DET,SF,56,0,996,7.8,13.6,.573,0.2,0.8,.238,7.6,12.8,.593,.580,3.1,5.3,.588,2.1,5.0,7.0,2.0,1.9,0.6,2.6,4.5,18.9,,diallha01
265,Will Barton,32,2TM,SG,56,2,993,5.0,13.2,.379,2.4,6.5,.367,2.6,6.7,.391,.470,1.3,1.7,.787,0.5,4.4,5.0,4.1,1.0,0.5,1.7,2.0,13.7,,bartowi01
265,Will Barton,32,WAS,SG,40,0,782,5.1,13.1,.386,2.4,6.4,.377,2.7,6.8,.395,.477,1.6,2.1,.778,0.5,4.6,5.1,4.4,0.8,0.5,2.1,1.8,14.1,,bartowi01
265,Will Barton,32,TOR,SG,16,2,211,4.8,13.5,.354,2.4,7.2,.333,2.4,6.3,.378,.443,0.3,0.3,1.000,0.9,3.6,4.4,2.9,1.9,0.5,0.5,2.9,12.3,,bartowi01
266,Marvin Bagley III,23,DET,C,42,25,990,7.3,13.9,.529,0.7,2.4,.288,6.7,11.5,.579,.554,2.9,3.9,.750,3.4,6.4,9.8,1.3,0.7,1.1,1.7,2.9,18.3,,baglema01
267,Cam Reddish,23,2TM,SF,40,20,990,5.1,11.3,.446,1.6,5.2,.313,3.4,6.1,.560,.518,2.3,2.7,.853,0.7,2.5,3.2,2.1,1.4,0.5,1.7,2.6,14.1,,reddica01
267,Cam Reddish,23,NYK,SF,20,8,438,5.0,11.2,.449,1.4,4.6,.304,3.6,6.6,.550,.511,2.4,2.7,.879,0.6,2.0,2.5,1.6,1.2,0.7,1.2,2.6,13.8,,reddica01
267,Cam Reddish,23,POR,SF,20,12,552,5.1,11.5,.443,1.8,5.7,.318,3.3,5.7,.568,.523,2.3,2.7,.833,0.7,3.0,3.7,2.4,1.6,0.4,2.1,2.6,14.3,,reddica01
268,Jock Landale,27,PHO,C,69,4,979,6.5,12.4,.528,0.8,3.1,.250,5.8,9.3,.621,.559,2.9,3.9,.752,4.4,5.9,10.3,2.5,0.6,1.1,2.2,4.6,16.8,,landajo01
269,Nassir Little,22,POR,SF,54,4,976,4.9,11.2,.442,2.1,5.8,.367,2.8,5.3,.524,.538,1.2,1.7,.717,1.0,4.2,5.2,1.8,0.7,0.7,1.3,2.4,13.2,,littlna01
270,Usman Garuba,20,HOU,C,75,1,970,3.2,6.6,.486,0.9,2.2,.407,2.3,4.4,.525,.554,1.1,1.7,.617,4.5,6.9,11.4,2.4,1.6,1.1,1.7,5.0,8.4,,garubus01
271,JT Thor,20,CHO,PF,69,8,969,3.5,8.8,.399,1.4,4.6,.317,2.1,4.3,.487,.481,1.2,1.7,.702,1.3,4.3,5.6,1.3,0.8,0.9,1.6,2.5,9.7,,thorjt01
272,Haywood Highsmith,26,MIA,PF,54,11,969,3.5,8.0,.431,1.4,4.0,.339,2.1,4.0,.523,.516,0.5,1.0,.464,2.1,4.9,7.0,1.6,1.3,0.6,1.7,3.0,8.8,,highsha01
273,Cameron Payne,28,PHO,PG,48,15,968,7.0,16.8,.415,2.5,6.9,.368,4.5,10.0,.448,.490,1.8,2.4,.766,0.4,3.5,3.9,8.0,1.2,0.3,3.0,3.3,18.3,,payneca01
274,Kendrick Nunn,27,2TM,SG,70,2,964,7.1,16.8,.424,3.0,8.3,.354,4.2,8.5,.493,.512,1.3,1.5,.854,0.6,3.5,4.1,3.4,1.0,0.3,2.5,2.5,18.5,,nunnke01
274,Kendrick Nunn,27,LAL,SG,39,2,528,7.0,17.1,.406,2.8,8.6,.325,4.2,8.5,.488,.488,1.2,1.4,.810,0.3,3.4,3.7,2.3,0.7,0.2,2.1,2.4,17.9,,nunnke01
274,Kendrick Nunn,27,WAS,SG,31,0,436,7.3,16.4,.447,3.1,8.0,.392,4.2,8.4,.500,.543,1.5,1.7,.900,0.8,3.6,4.5,4.6,1.4,0.3,2.9,2.6,19.3,,nunnke01
275,Karl-Anthony Towns,27,MIN,PF,29,29,957,8.0,16.1,.495,2.3,6.2,.366,5.7,9.9,.576,.565,4.4,5.1,.874,1.8,7.1,8.9,5.3,0.8,0.6,3.2,4.2,22.6,,townska01
276,Zion Williamson,22,NOP,PF,29,29,956,10.7,17.7,.608,0.3,0.7,.368,10.5,16.9,.618,.615,6.7,9.3,.714,2.2,5.4,7.6,5.0,1.2,0.6,3.7,2.4,28.4,AS,willizi01
277,Kevin Knox,23,2TM,SF,63,5,952,5.7,12.6,.458,2.5,7.0,.349,3.3,5.5,.596,.556,1.7,2.3,.767,1.3,5.4,6.7,1.2,0.9,0.5,1.9,3.6,15.7,,knoxke01
277,Kevin Knox,23,DET,SF,42,1,593,5.1,10.9,.469,2.6,7.0,.371,2.5,3.8,.651,.589,1.6,2.0,.788,1.2,5.3,6.6,0.9,0.8,0.7,1.9,4.5,14.4,,knoxke01
277,Kevin Knox,23,POR,PF,21,4,359,6.8,15.3,.444,2.2,7.0,.314,4.6,8.3,.554,.516,2.0,2.7,.741,1.4,5.5,6.9,1.8,1.0,0.0,1.8,2.1,17.8,,knoxke01
278,Cam Thomas,21,BRK,SG,57,4,948,7.6,17.3,.441,1.9,5.1,.383,5.7,12.3,.464,.497,5.7,6.6,.868,0.3,3.3,3.6,3.0,0.8,0.3,2.4,2.1,22.9,,thomaca02
279,Mike Muscala,31,2TM,C,63,9,945,5.0,11.1,.449,3.1,7.9,.391,1.9,3.2,.588,.587,1.5,2.0,.769,1.4,6.3,7.7,1.9,0.6,0.9,0.9,3.7,14.6,,muscami01
279,Mike Muscala,31,OKC,C,43,5,622,5.2,11.7,.438,3.2,8.2,.394,1.9,3.5,.541,.576,1.8,2.3,.795,1.3,6.5,7.8,2.2,0.6,1.1,0.8,4.1,15.3,,muscami01
279,Mike Muscala,31,BOS,C,20,4,323,4.7,9.9,.472,2.8,7.2,.385,1.9,2.7,.708,.612,1.0,1.4,.692,1.6,6.0,7.6,1.3,0.4,0.6,1.0,3.1,13.2,,muscami01
280,Maxi Kleber,31,DAL,PF,37,5,930,3.0,6.5,.456,1.5,4.3,.348,1.5,2.2,.667,.571,1.0,1.5,.711,1.2,4.1,5.2,2.0,0.5,1.2,1.0,3.3,8.5,,klebima01
281,Yuta Watanabe,28,BRK,SF,58,1,928,4.4,9.0,.491,2.3,5.2,.444,2.1,3.8,.557,.621,1.3,1.8,.723,1.2,4.3,5.5,1.9,1.0,0.7,0.9,3.1,12.5,,watanyu01
282,Ish Wainright,28,PHO,SF,60,2,915,3.3,8.9,.370,2.2,6.8,.329,1.1,2.1,.500,.496,1.0,1.2,.839,1.8,3.7,5.5,2.1,1.5,0.9,0.9,4.6,9.9,,wainris01
283,Daishen Nix,20,HOU,PG,57,7,914,3.2,9.3,.342,1.6,5.5,.286,1.6,3.8,.423,.426,0.9,1.4,.667,0.7,3.2,3.9,5.2,1.2,0.3,3.4,2.3,8.9,,nixda01
284,Jaylin Williams,20,OKC,C,49,36,914,4.0,9.2,.436,1.8,4.5,.407,2.2,4.8,.463,.534,1.5,2.1,.704,1.7,7.8,9.5,3.0,1.1,0.5,1.5,4.4,11.3,,willija07
285,Chris Duarte,25,IND,SF,46,12,897,4.9,13.4,.369,2.2,7.0,.316,2.7,6.4,.428,.452,2.4,2.9,.847,0.8,3.9,4.6,2.6,1.0,0.4,1.6,2.6,14.5,,duartch01
