Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
194,Austin Reaves,23,LAL,SG,61,19,1418,3.7,8.1,.459,1.3,4.2,.317,2.4,3.8,.616,.542,2.5,3.0,.839,1.1,3.8,4.9,2.8,0.7,0.5,1.0,2.2,11.3,,reaveau01
195,Furkan Korkmaz,24,PHI,SG,67,19,1414,4.6,12.0,.387,2.0,6.8,.289,2.7,5.2,.515,.469,1.7,2.1,.810,0.6,3.9,4.5,3.2,0.8,0.2,1.2,1.5,13.0,,korkmfu01
196,Avery Bradley,31,LAL,SG,62,45,1406,3.8,9.0,.423,2.1,5.4,.390,1.7,3.6,.471,.540,0.4,0.5,.889,0.8,2.7,3.5,1.2,1.4,0.2,1.0,3.0,10.1,,bradlav01
197,Anthony Davis,28,LAL,C,40,40,1404,9.5,17.8,.532,0.3,1.8,.186,9.2,16.0,.571,.542,4.5,6.3,.713,2.7,7.4,10.1,3.1,1.3,2.3,2.1,2.5,23.8,,davisan02
198,R.J. Hampton,20,ORL,SG,64,14,1402,4.5,11.7,.383,1.6,4.7,.350,2.9,7.0,.405,.453,1.9,3.0,.641,0.6,4.4,5.0,4.1,1.1,0.3,2.2,2.6,12.6,,hamptrj01
199,Jaxson Hayes,21,NOP,C,70,28,1398,6.3,10.2,.616,0.5,1.5,.351,5.8,8.8,.660,.641,3.7,4.8,.766,3.0,5.2,8.1,1.1,0.8,1.4,1.4,4.0,16.8,,hayesja02
200,Otto Porter Jr.,28,GSW,PF,63,15,1396,5.0,10.7,.464,2.1,5.6,.370,2.9,5.2,.565,.560,1.3,1.6,.803,2.2,7.1,9.3,2.4,1.8,0.7,1.0,2.1,13.3,,porteot01
201,Raul Neto,29,WAS,PG,70,19,1372,5.4,11.6,.463,0.9,3.1,.292,4.4,8.4,.526,.502,2.2,2.8,.769,0.3,3.2,3.5,5.7,1.4,0.1,2.1,2.7,13.8,,netora01
202,Caleb Martin,26,MIA,SF,60,12,1372,5.5,10.8,.507,1.7,4.1,.413,3.8,6.7,.565,.585,1.9,2.4,.763,1.8,4.2,6.0,1.7,1.5,0.8,1.4,2.7,14.5,,martica02
203,Tre Mann,20,OKC,PG,60,26,1367,6.1,15.5,.393,2.6,7.2,.360,3.5,8.3,.421,.476,1.7,2.2,.793,0.7,3.8,4.5,2.4,1.2,0.3,1.9,2.7,16.5,,manntr01
204,Eric Bledsoe,32,LAC,PG,54,29,1361,5.2,12.4,.421,1.3,4.3,.313,3.9,8.1,.479,.475,2.4,3.1,.761,0.7,4.1,4.8,6.0,1.8,0.5,3.1,2.2,14.1,,bledser01
205,Danny Green,34,PHI,SF,62,28,1353,3.4,8.5,.394,2.7,7.2,.380,0.6,1.3,.469,.555,0.3,0.4,.786,0.9,3.3,4.2,1.7,1.6,1.0,1.2,2.8,9.7,,greenda02
206,Ziaire Williams,20,MEM,SF,62,31,1346,5.1,11.3,.450,2.0,6.5,.314,3.1,4.9,.632,.540,1.2,1.5,.782,0.7,2.8,3.5,1.7,0.9,0.3,1.1,3.0,13.4,,willizi02
207,Josh Christopher,20,HOU,SG,74,2,1334,6.0,13.5,.448,1.5,5.1,.296,4.5,8.4,.540,.504,2.2,3.0,.735,1.4,3.6,5.0,4.0,1.8,0.4,3.1,2.6,15.8,,chrisjo01
208,Draymond Green,31,GSW,PF,46,44,1329,3.7,7.0,.525,0.4,1.5,.296,3.2,5.5,.586,.556,1.6,2.5,.659,1.2,7.9,9.1,8.7,1.7,1.4,3.8,3.7,9.4,DPOY-10ASDEF2,greendr01
209,Bones Hyland,21,DEN,SG,69,4,1310,6.3,15.7,.403,3.6,9.8,.366,2.7,5.9,.465,.518,2.9,3.4,.856,0.4,4.8,5.2,5.2,1.1,0.5,2.4,4.2,19.2,,hylanbo01
210,Jalen Suggs,20,ORL,PG,48,45,1307,5.5,15.1,.361,1.2,5.4,.214,4.3,9.7,.443,.400,3.5,4.5,.773,0.7,4.0,4.7,5.8,1.6,0.5,3.9,3.9,15.5,,suggsja01
211,John Konchar,25,MEM,SG,72,7,1292,3.8,7.3,.515,1.4,3.5,.413,2.3,3.8,.610,.615,0.8,1.4,.551,2.4,6.7,9.2,3.0,1.3,0.6,0.8,2.5,9.7,,konchjo01
212,Bryn Forbes,28,2TM,SG,75,2,1286,6.5,15.1,.429,3.4,8.3,.414,3.1,6.8,.447,.542,2.2,2.4,.908,0.3,2.3,2.6,2.1,0.7,0.1,1.6,2.7,18.6,,forbebr01
212,Bryn Forbes,28,SAS,SG,40,1,676,6.8,15.8,.432,3.4,8.0,.417,3.5,7.7,.448,.539,2.3,2.6,.898,0.2,3.1,3.4,2.2,0.9,0.2,1.8,2.2,19.3,,forbebr01
212,Bryn Forbes,28,DEN,SG,35,1,610,6.1,14.3,.424,3.5,8.5,.410,2.6,5.8,.444,.545,2.1,2.2,.921,0.4,1.4,1.8,2.0,0.5,0.1,1.4,3.1,17.7,,forbebr01
213,Ben McLemore,28,POR,SG,64,6,1285,6.1,15.1,.401,4.2,11.7,.362,1.8,3.4,.533,.541,2.0,2.5,.818,0.3,2.5,2.9,1.7,1.1,0.3,1.5,2.9,18.4,,mclembe01
214,Chimezie Metu,24,SAC,C,60,20,1279,5.7,12.6,.452,1.6,5.2,.306,4.1,7.4,.555,.516,2.0,2.6,.780,1.0,8.5,9.4,1.7,1.4,0.9,1.7,2.6,15.0,,metuch01
215,Cameron Payne,27,PHO,PG,58,12,1278,6.8,16.5,.409,2.0,5.9,.336,4.8,10.6,.449,.469,2.1,2.5,.843,0.7,4.3,4.9,7.9,1.1,0.5,2.9,3.4,17.6,,payneca01
216,Hamidou Diallo,23,DET,SG,58,29,1269,7.4,14.9,.496,0.7,2.6,.247,6.8,12.3,.550,.518,2.6,4.0,.650,2.0,5.9,7.9,2.1,2.0,0.5,1.6,4.1,18.0,,diallha01
217,Damion Lee,29,GSW,SG,63,5,1256,4.8,11.0,.441,1.8,5.4,.337,3.0,5.6,.541,.523,1.9,2.1,.880,0.8,5.0,5.8,1.8,1.1,0.2,1.1,2.7,13.4,,leeda03
218,George Hill,35,MIL,PG,54,17,1253,3.4,7.9,.429,1.2,3.8,.306,2.2,4.1,.546,.504,1.6,1.8,.919,1.1,3.4,4.5,3.4,1.2,0.2,1.2,2.0,9.6,,hillge01
219,Gary Payton II,29,GSW,SG,71,16,1247,6.1,9.9,.616,1.2,3.5,.358,4.9,6.5,.754,.679,1.0,1.7,.603,2.1,5.1,7.1,1.8,2.8,0.6,1.2,3.8,14.5,,paytoga02
220,Brandon Clarke,25,MEM,PF,64,1,1246,8.3,12.9,.644,0.1,0.6,.227,8.2,12.3,.666,.650,2.5,3.8,.654,3.9,6.0,9.9,2.5,1.1,2.0,1.0,3.5,19.2,6MOY-11,clarkbr01
221,Tim Hardaway Jr.,29,DAL,SG,42,20,1245,6.0,15.3,.394,2.9,8.8,.336,3.1,6.5,.473,.491,2.3,3.0,.757,0.4,4.1,4.5,2.7,1.1,0.2,1.0,2.1,17.3,,hardati02
222,Drew Eubanks,24,2TM,C,71,31,1245,6.4,10.7,.596,0.1,0.7,.217,6.2,10.1,.621,.602,2.9,3.8,.762,3.8,7.3,11.0,2.5,0.9,1.2,2.3,3.5,15.8,,eubandr01
222,Drew Eubanks,24,SAS,C,49,9,595,5.1,9.6,.528,0.1,0.5,.125,5.0,9.1,.550,.531,3.6,4.8,.747,3.9,8.0,11.9,3.0,0.8,1.8,2.8,3.7,13.8,,eubandr01
222,Drew Eubanks,24,POR,C,22,22,650,7.6,11.7,.646,0.2,0.8,.267,7.4,10.9,.675,.656,2.2,2.8,.784,3.7,6.6,10.3,1.9,1.0,0.6,1.9,3.4,17.6,,eubandr01
223,Myles Turner,25,IND,C,42,42,1235,5.8,11.5,.509,1.8,5.3,.333,4.1,6.1,.662,.587,2.3,3.1,.752,1.9,6.8,8.7,1.3,0.8,3.4,1.6,3.5,15.7,,turnemy01
224,Aleksej Pokusevski,20,OKC,PF,61,12,1233,5.4,13.3,.408,1.7,5.8,.289,3.8,7.6,.498,.470,1.0,1.5,.700,2.1,7.2,9.3,3.8,1.1,1.1,2.7,2.6,13.5,,pokusal01
225,Obi Toppin,23,NYK,PF,72,10,1230,7.3,13.8,.531,1.5,4.9,.308,5.8,8.9,.655,.586,2.8,3.6,.758,2.0,5.8,7.8,2.3,0.7,1.0,1.6,3.0,19.0,,toppiob01
226,Doug McDermott,30,SAS,PF,51,51,1223,6.3,13.7,.462,3.2,7.5,.422,3.1,6.2,.512,.578,1.2,1.5,.784,0.5,2.9,3.4,1.9,0.4,0.2,1.3,2.3,17.0,,mcderdo01
227,Isaiah Hartenstein,23,LAC,C,68,0,1216,6.8,10.8,.626,0.4,0.9,.467,6.4,9.9,.640,.645,2.7,3.9,.689,3.5,6.4,9.8,4.7,1.5,2.3,2.5,4.9,16.7,,harteis01
228,Naz Reid,22,MIN,C,77,6,1215,6.9,14.1,.489,1.7,4.9,.343,5.2,9.2,.568,.549,3.4,4.4,.765,3.0,5.9,8.9,2.1,1.2,2.1,2.4,5.1,18.9,,reidna01
229,Lonzo Ball,24,CHI,PG,35,35,1212,4.8,11.4,.423,3.3,7.7,.423,1.5,3.7,.423,.567,0.6,0.8,.750,1.0,4.6,5.6,5.3,1.9,0.9,2.4,2.5,13.5,,balllo01
230,Aaron Wiggins,23,OKC,SG,50,35,1209,4.6,10.0,.463,1.3,4.1,.304,3.4,5.9,.573,.525,1.8,2.5,.729,1.5,3.8,5.3,2.0,0.9,0.3,1.6,2.8,12.4,,wiggiaa01
231,Malcolm Brogdon,29,IND,PG,36,36,1206,7.3,16.2,.448,1.7,5.6,.312,5.5,10.7,.518,.501,4.3,5.0,.856,1.0,4.5,5.5,6.3,0.9,0.4,2.3,2.1,20.5,,brogdma01
232,James Johnson,34,BRK,PF,62,10,1191,4.4,9.3,.469,0.7,2.6,.271,3.7,6.7,.545,.507,0.9,1.7,.527,1.5,5.0,6.5,3.9,0.9,1.0,1.5,4.9,10.3,,johnsja01
233,Jonathan Kuminga,19,GSW,SF,70,12,1185,7.2,14.0,.513,1.5,4.5,.336,5.7,9.4,.598,.567,3.9,5.8,.684,1.6,5.5,7.1,1.9,0.9,0.7,2.2,4.4,19.8,,kuminjo01
234,Jordan Nwora,23,MIL,SF,62,13,1185,5.7,14.0,.403,2.4,6.9,.348,3.3,7.1,.455,.488,1.1,1.3,.837,1.1,5.6,6.7,1.8,0.8,0.5,1.7,2.4,14.8,,nworajo01
235,Facundo Campazzo,30,DEN,PG,65,4,1184,3.3,9.0,.361,1.8,5.9,.301,1.5,3.1,.476,.459,1.8,2.4,.769,0.7,2.9,3.6,6.7,1.9,0.7,2.0,3.8,10.1,,campafa01
236,Shake Milton,25,PHI,SG,55,6,1179,5.3,12.3,.429,1.3,4.1,.323,4.0,8.2,.481,.483,1.9,2.2,.836,0.9,3.4,4.3,4.2,0.9,0.5,1.3,3.0,13.7,,miltosh01
237,Taurean Prince,27,MIN,PF,69,8,1177,5.4,11.9,.454,2.6,7.0,.376,2.8,4.9,.565,.564,1.9,2.5,.756,0.8,4.5,5.3,2.1,1.4,0.7,1.6,3.5,15.4,,princta02
238,Cam Thomas,20,BRK,SG,67,2,1176,6.7,15.4,.433,1.4,5.3,.270,5.2,10.1,.520,.480,2.7,3.2,.829,0.5,4.4,4.9,2.4,1.0,0.2,1.7,2.0,17.4,,thomaca02
239,CJ Elleby,21,POR,SF,58,28,1174,3.7,9.4,.393,1.1,3.9,.294,2.6,5.6,.462,.453,1.8,2.6,.714,2.0,4.9,7.0,2.7,1.1,0.6,1.7,3.6,10.4,,ellebcj01
240,JaVale McGee,34,PHO,C,74,17,1172,8.8,14.1,.629,0.1,0.3,.222,8.8,13.8,.637,.631,3.1,4.5,.699,5.0,10.2,15.2,1.3,0.7,2.5,3.0,5.6,20.9,,mcgeeja01
241,Frank Jackson,23,DET,PG,53,7,1164,6.0,14.9,.402,2.7,8.6,.308,3.3,6.3,.529,.491,2.7,3.2,.827,0.6,2.1,2.7,1.7,0.8,0.3,1.2,2.8,17.3,,jacksfr01
242,Hassan Whiteside,32,UTA,C,65,8,1162,6.7,10.2,.652,0.0,0.0,,6.7,10.2,.652,.652,3.2,5.2,.623,5.1,10.2,15.3,0.8,0.7,3.2,1.6,5.5,16.5,,whiteha01
243,Tre Jones,22,SAS,PG,69,11,1148,5.2,10.6,.490,0.3,1.6,.196,4.9,9.0,.542,.504,2.2,2.9,.780,0.9,4.0,4.9,7.3,1.3,0.2,1.4,2.4,13.0,,jonestr01
244,Alex Caruso,27,CHI,SG,41,18,1147,3.2,8.0,.398,1.3,4.0,.333,1.9,4.1,.462,.480,1.8,2.3,.795,1.0,3.6,4.6,5.2,2.2,0.5,1.8,3.3,9.5,,carusal01
245,Marvin Bagley III,22,2TM,PF,48,25,1146,7.1,14.0,.504,0.7,3.0,.237,6.3,11.0,.579,.530,2.1,3.2,.663,3.3,7.3,10.6,1.1,0.7,0.6,1.2,2.9,17.0,,baglema01
245,Marvin Bagley III,22,SAC,PF,30,17,656,6.3,13.5,.463,0.8,3.4,.242,5.4,10.1,.538,.494,1.9,2.6,.745,3.7,8.1,11.8,0.9,0.5,0.6,1.2,2.7,15.3,,baglema01
245,Marvin Bagley III,22,DET,PF,18,8,490,8.2,14.7,.555,0.6,2.6,.229,7.6,12.1,.624,.575,2.4,4.0,.593,2.8,6.2,9.0,1.4,1.0,0.5,1.3,3.2,19.2,,baglema01
246,Nemanja Bjelica,33,GSW,C,71,0,1142,5.0,10.8,.468,1.7,4.7,.362,3.3,6.1,.549,.547,1.9,2.6,.728,2.0,7.3,9.3,5.0,1.3,0.8,2.7,4.0,13.6,,bjeline01
247,Ish Smith,33,2TM,PG,65,1,1126,5.9,13.7,.430,0.8,2.1,.373,5.1,11.6,.441,.459,0.5,0.8,.625,0.8,3.7,4.5,7.8,1.5,0.7,2.5,2.5,13.1,,smithis01
247,Ish Smith,33,CHO,PG,37,1,511,5.1,13.0,.395,0.7,1.8,.400,4.4,11.3,.394,.422,0.8,1.3,.632,0.8,3.2,4.0,6.9,1.4,0.7,2.5,2.4,11.8,,smithis01
247,Ish Smith,33,WAS,PG,28,0,615,6.6,14.3,.457,0.9,2.5,.357,5.7,11.9,.478,.488,0.2,0.3,.600,0.8,4.0,4.9,8.5,1.6,0.8,2.5,2.6,14.2,,smithis01
248,Joe Ingles,34,UTA,SF,45,15,1122,3.7,9.1,.404,2.5,7.2,.347,1.2,1.9,.617,.540,0.5,0.7,.773,0.4,3.8,4.2,5.1,0.7,0.2,1.5,2.6,10.4,,inglejo01
249,Garrett Temple,35,NOP,SG,59,16,1098,3.6,9.7,.376,1.9,6.1,.319,1.7,3.6,.473,.476,0.9,1.3,.683,1.0,3.7,4.7,2.4,1.4,0.8,1.4,2.7,10.1,,templga01
250,Stanley Johnson,25,LAL,PF,48,27,1094,3.9,8.3,.466,1.1,3.5,.314,2.8,4.8,.575,.532,1.7,2.4,.716,1.1,4.0,5.1,2.6,1.4,0.5,1.2,3.6,10.5,,johnsst04
251,Kyrie Irving,29,BRK,PG,29,29,1091,9.5,20.3,.469,3.3,7.9,.418,6.2,12.4,.501,.550,3.9,4.3,.915,0.5,3.7,4.2,5.5,1.4,0.6,2.4,2.7,26.3,,irvinky01
252,Nassir Little,21,POR,SF,42,23,1088,4.8,10.4,.460,1.7,5.1,.331,3.1,5.3,.584,.541,2.3,3.1,.734,1.9,5.9,7.8,1.8,0.8,1.2,1.3,2.7,13.6,,littlna01
253,Jeremiah Robinson-Earl,21,OKC,C,49,36,1087,4.4,10.7,.414,1.9,5.5,.352,2.5,5.3,.478,.503,1.3,1.8,.741,2.5,6.6,9.1,1.6,1.0,0.5,1.3,2.5,12.1,,robinje02
254,JaMychal Green,31,DEN,PF,67,8,1085,5.3,10.8,.486,1.1,4.1,.266,4.2,6.7,.621,.537,2.7,3.1,.871,2.7,6.6,9.3,2.0,1.4,0.9,1.9,5.2,14.3,,greenja01
255,Paul George,31,LAC,PF,31,31,1077,9.0,21.3,.421,3.0,8.6,.354,5.9,12.7,.467,.493,4.2,4.9,.858,0.4,6.7,7.1,5.9,2.2,0.4,4.2,2.5,25.2,,georgpa01
256,Richaun Holmes,28,SAC,C,45,37,1074,6.6,10.1,.660,0.1,0.2,.400,6.6,9.9,.664,.663,2.3,3.0,.778,3.1,7.5,10.6,1.6,0.6,1.4,1.9,4.3,15.7,,holmeri01
257,Kenrich Williams,27,OKC,SF,49,0,1072,4.9,10.6,.461,1.4,4.1,.339,3.5,6.6,.536,.525,1.0,1.8,.545,2.5,4.9,7.4,3.6,1.5,0.3,1.5,2.7,12.2,,willike04
258,Dewayne Dedmon,32,MIA,C,67,15,1065,5.5,9.8,.566,0.6,1.6,.404,4.9,8.2,.597,.598,2.5,3.4,.750,3.5,9.5,13.0,1.6,0.8,1.4,2.4,5.9,14.3,,dedmode01
259,Damian Lillard,31,POR,PG,29,29,1056,7.6,18.8,.402,3.1,9.7,.324,4.4,9.1,.485,.486,5.4,6.2,.878,0.4,3.6,4.1,7.2,0.6,0.4,2.8,1.3,23.7,,lillada01
260,Troy Brown Jr.,22,CHI,SF,66,7,1055,3.7,8.8,.419,1.6,4.5,.353,2.1,4.3,.488,.510,0.7,0.9,.769,1.3,5.6,6.9,2.3,1.2,0.2,0.9,2.1,9.7,,browntr01
261,LaMarcus Aldridge,36,BRK,C,47,12,1050,8.6,15.7,.550,0.5,1.6,.304,8.2,14.1,.578,.566,3.1,3.5,.873,2.5,6.3,8.8,1.4,0.5,1.6,1.5,2.7,20.8,,aldrila01
262,Larry Nance Jr.,29,2TM,PF,46,11,1040,4.5,8.6,.522,0.8,2.4,.329,3.7,6.1,.599,.569,1.4,2.0,.702,2.5,6.1,8.6,2.8,1.5,0.7,1.3,2.9,11.1,,nancela02
262,Larry Nance Jr.,29,POR,C,37,11,858,4.3,8.3,.515,0.8,2.6,.306,3.5,5.7,.610,.563,1.3,2.1,.653,2.4,6.3,8.8,3.1,1.6,0.5,1.1,2.8,10.7,,nancela02
262,Larry Nance Jr.,29,NOP,PF,9,0,182,5.3,9.7,.551,0.8,1.6,.500,4.5,8.1,.561,.592,1.6,1.6,1.000,2.8,4.9,7.7,1.6,1.0,1.4,2.0,3.4,13.1,,nancela02
263,Josh Green,21,DAL,SG,67,3,1039,4.5,8.9,.508,1.0,2.7,.359,3.5,6.2,.573,.563,1.1,1.6,.689,1.8,3.8,5.6,2.7,1.6,0.5,1.5,4.0,11.1,,greenjo02
264,Rudy Gay,35,UTA,PF,55,1,1038,5.4,13.1,.414,2.4,7.0,.345,3.0,6.1,.494,.507,2.2,2.7,.785,1.9,6.5,8.4,1.9,0.9,0.7,1.6,3.3,15.5,,gayru01
265,DeAndre' Bembry,27,2TM,SF,56,20,1026,4.4,7.8,.561,0.5,1.3,.417,3.8,6.5,.589,.595,0.7,1.2,.600,1.5,4.2,5.7,2.3,1.7,0.9,1.1,4.0,10.0,,bembrde01
265,DeAndre' Bembry,27,BRK,SF,48,20,949,4.6,8.1,.568,0.6,1.4,.417,4.0,6.7,.599,.603,0.8,1.3,.600,1.4,4.3,5.8,2.3,1.8,0.9,1.1,3.9,10.5,,bembrde01
265,DeAndre' Bembry,27,MIL,SF,8,0,77,1.4,3.7,.375,0.0,0.0,,1.4,3.7,.375,.375,0.0,0.0,,1.9,3.3,5.1,2.8,0.9,0.0,0.5,4.2,2.8,,bembrde01
266,Aaron Holiday,25,2TM,PG,63,15,1021,5.3,11.9,.447,1.4,3.6,.379,3.9,8.3,.477,.504,2.1,2.4,.868,0.8,3.5,4.3,5.4,1.5,0.3,2.4,3.2,14.1,,holidaa01
266,Aaron Holiday,25,WAS,PG,41,14,663,5.4,11.6,.467,1.2,3.6,.343,4.2,8.0,.524,.521,1.5,1.9,.800,0.5,3.1,3.6,4.2,1.3,0.5,2.1,3.3,13.6,,holidaa01
266,Aaron Holiday,25,PHO,PG,22,1,358,5.1,12.5,.411,1.6,3.6,.444,3.5,8.8,.398,.476,3.1,3.3,.939,1.5,4.0,5.5,7.5,1.8,0.0,2.8,3.2,15.0,,holidaa01
267,Damian Jones,26,SAC,C,56,15,1017,6.2,9.4,.658,0.4,1.0,.345,5.8,8.4,.696,.677,3.3,4.6,.718,2.7,6.1,8.7,2.4,0.9,1.7,2.1,4.6,16.1,,jonesda03
268,Lamar Stevens,24,CLE,PF,63,13,1015,5.5,11.3,.489,0.6,2.3,.277,4.9,9.0,.543,.517,1.9,2.7,.707,1.7,4.1,5.8,1.6,1.1,0.6,1.5,3.8,13.6,,stevela01
269,Cam Reddish,22,2TM,SF,49,7,1012,5.9,14.5,.404,2.3,6.5,.359,3.5,8.0,.442,.485,3.6,4.0,.902,0.9,2.8,3.7,1.7,1.7,0.5,2.0,2.1,17.7,,reddica01
269,Cam Reddish,22,ATL,SF,34,7,797,6.2,15.5,.402,2.6,6.9,.379,3.6,8.6,.421,.487,3.3,3.6,.900,0.9,2.9,3.8,1.7,1.6,0.5,2.0,2.0,18.3,,reddica01
269,Cam Reddish,22,NYK,SF,15,0,215,4.5,10.9,.415,1.3,5.2,.258,3.2,5.7,.559,.477,4.9,5.4,.906,0.8,2.7,3.5,1.7,2.0,0.7,2.2,2.5,15.2,,reddica01
270,Donte DiVincenzo,25,2TM,SG,42,1,1006,4.2,12.0,.351,2.6,7.8,.339,1.6,4.2,.373,.461,2.5,3.0,.843,1.4,4.7,6.1,4.2,1.7,0.3,2.6,2.5,13.6,,divindo01
270,Donte DiVincenzo,25,MIL,SG,17,0,341,4.1,12.5,.331,2.2,7.8,.284,1.9,4.6,.409,.419,2.4,2.9,.852,1.9,4.4,6.3,3.1,1.2,0.3,3.0,2.7,12.9,,divindo01
270,Donte DiVincenzo,25,SAC,SG,25,1,665,4.3,11.8,.362,2.9,7.8,.368,1.4,4.0,.351,.484,2.5,3.0,.839,1.2,4.8,6.0,4.8,2.0,0.3,2.4,2.3,14.0,,divindo01
271,Wesley Matthews,35,MIL,SG,49,14,1002,3.1,7.9,.395,1.9,5.6,.338,1.2,2.3,.540,.516,0.8,1.0,.786,1.1,2.2,3.3,1.3,0.8,0.3,0.6,3.1,8.9,,matthwe02
272,Payton Pritchard,24,BOS,PG,71,2,1001,5.8,13.4,.429,3.6,8.8,.412,2.1,4.6,.461,.564,0.8,0.8,1.000,1.2,3.7,4.8,5.0,0.9,0.2,1.5,2.2,15.9,,pritcpa01
273,Juan Toscano-Anderson,28,GSW,SF,73,6,994,4.2,8.5,.489,1.0,3.2,.322,3.2,5.4,.588,.549,1.4,2.5,.571,1.0,5.4,6.4,4.6,1.7,0.6,2.5,4.2,10.8,,toscaju01
274,Onyeka Okongwu,21,ATL,C,48,6,992,5.7,8.2,.690,0.0,0.0,,5.7,8.2,.690,.690,2.9,4.0,.727,4.2,6.1,10.3,1.9,1.1,2.2,1.6,5.4,14.2,,okongon01
275,Khem Birch,29,TOR,C,55,28,991,3.5,7.3,.485,0.0,0.5,.000,3.5,6.8,.522,.485,1.9,2.6,.746,4.4,4.3,8.7,2.0,1.1,0.9,1.1,3.8,9.0,,birchkh01
276,Kessler Edwards,21,BRK,SF,48,23,987,4.0,9.7,.412,1.8,5.0,.353,2.3,4.8,.473,.502,0.6,0.7,.842,1.6,4.7,6.3,1.1,1.1,0.9,1.5,3.1,10.4,,edwarke02
277,Dean Wade,25,CLE,PF,51,28,980,3.6,8.0,.456,1.9,5.2,.359,1.8,2.8,.640,.574,0.7,1.1,.667,1.1,4.4,5.5,1.9,1.1,0.3,0.6,3.2,9.9,,wadede01
278,Daniel Theis,29,2TM,C,47,27,977,5.6,10.7,.519,1.2,3.9,.308,4.3,6.8,.641,.576,1.8,2.7,.681,2.2,6.2,8.4,1.5,0.7,1.1,1.7,4.1,14.1,,theisda01
278,Daniel Theis,29,HOU,C,26,21,584,5.2,11.0,.469,1.4,4.9,.291,3.8,6.2,.610,.534,1.7,2.5,.675,2.0,6.0,8.0,1.2,0.7,1.0,1.9,3.8,13.4,,theisda01
278,Daniel Theis,29,BOS,C,21,6,393,6.1,10.3,.598,0.9,2.6,.357,5.2,7.7,.679,.643,2.0,2.9,.688,2.5,6.5,9.0,1.9,0.8,1.3,1.4,4.5,15.2,,theisda01
279,Jaylen Nowell,22,MIN,SG,62,1,975,7.2,15.2,.475,2.3,5.9,.394,4.9,9.3,.526,.551,2.7,3.4,.783,0.8,3.7,4.5,4.8,1.0,0.4,1.3,2.7,19.5,,nowelja01
280,Nic Claxton,22,BRK,C,47,19,974,6.6,9.8,.674,0.0,0.0,,6.6,9.8,.674,.674,2.0,3.4,.581,3.4,6.4,9.8,1.6,0.9,1.9,1.4,4.1,15.2,,claxtni01
281,Dwight Howard,36,LAL,C,60,27,971,5.0,8.1,.612,0.3,0.6,.533,4.7,7.6,.618,.630,3.6,5.4,.658,4.4,8.8,13.2,1.3,1.3,1.3,1.7,4.3,13.8,,howardw01
282,Ricky Rubio,31,CLE,PG,34,8,970,5.5,15.3,.363,2.2,6.5,.339,3.3,8.8,.380,.434,3.3,3.8,.854,0.6,4.7,5.2,8.4,1.8,0.3,3.3,2.8,16.5,,rubiori01
283,Duane Washington Jr.,21,IND,PG,48,7,968,6.4,15.9,.405,3.0,8.0,.377,3.4,7.9,.434,.500,1.7,2.3,.754,0.1,2.9,3.1,3.2,1.0,0.1,2.1,2.5,17.6,,washidu02
284,Joshua Primo,19,SAS,SF,50,16,965,3.8,10.1,.374,1.6,5.1,.307,2.2,5.0,.444,.452,1.6,2.2,.746,1.2,3.0,4.2,3.0,0.7,0.9,2.1,2.9,10.7,,primojo01
285,Moritz Wagner,24,ORL,C,63,3,960,7.4,14.9,.497,2.5,7.5,.328,4.9,7.3,.672,.581,3.9,4.8,.806,1.6,7.1,8.7,3.3,0.7,0.5,2.1,4.6,21.2,,wagnemo01
286,Blake Griffin,32,BRK,C,56,24,958,5.0,11.8,.425,1.4,5.4,.262,3.6,6.3,.565,.486,2.1,2.9,.724,2.3,6.3,8.6,3.9,1.0,0.5,1.2,3.6,13.5,,griffbl01
287,Keita Bates-Diop,26,SAS,SF,59,14,956,5.1,9.9,.517,0.6,2.1,.309,4.5,7.8,.572,.549,1.7,2.3,.754,2.3,6.4,8.7,1.5,1.0,0.5,1.7,2.3,12.6,,bateske01
288,Isaiah Roby,23,OKC,PF,45,28,948,6.3,12.3,.514,1.7,3.8,.444,4.6,8.5,.545,.582,3.0,4.4,.672,2.8,5.4,8.2,2.7,1.4,1.3,1.6,4.1,17.2,,robyis01
289,Kemba Walker,31,NYK,PG,37,37,948,5.7,14.1,.403,2.8,7.6,.367,2.9,6.5,.444,.501,2.3,2.7,.845,0.5,3.7,4.2,5.0,1.0,0.3,1.8,1.4,16.4,,walkeke02
290,Taj Gibson,36,NYK,C,52,4,946,3.3,6.3,.518,0.6,1.4,.395,2.7,4.9,.555,.563,1.6,2.0,.808,3.3,5.4,8.7,1.2,0.8,1.5,1.0,5.2,8.7,,gibsota01
291,Rui Hachimura,23,WAS,PF,42,13,943,7.1,14.5,.491,2.1,4.7,.447,5.0,9.8,.512,.563,1.8,2.5,.697,1.0,5.2,6.1,1.8,0.9,0.3,1.3,2.0,18.1,,hachiru01
292,Klay Thompson,31,GSW,SG,32,32,941,9.4,21.9,.429,4.4,11.3,.385,5.0,10.6,.477,.529,1.8,2.0,.902,0.6,4.2,4.8,3.4,0.6,0.7,1.6,2.1,24.9,,thompkl01
