Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Dist.,0-3,3-10,10-16,16-3P,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,2P.2,3P.2,%FGA,#,%3PA,Att.,Md.
303,Bismack Biyombo,31,MEM,C,30,27,718,3.4,6.0,0.563,0.0,0.0,,3.4,6.0,0.563,0.563,1.1,2.3,0.478,2.9,6.7,9.6,2.6,0.5,1.7,1.9,4.1,7.8,,biyombi01,10.0,0.56,0.0,0.387,8.3,21.3,14.5,10.1,0.7,4.4,21.4,10.6,0.1,0.9,1.0,0.066,-4.8,1.6,-3.2,-0.2,3.7,0.487,0.504,0.008,0.0,0.563,0.724,0.417,0.0,,,0.776,,0.21,24,,0,0
303,Bismack Biyombo,31,OKC,C,10,0,73,3.5,5.9,0.583,0.0,0.0,,3.5,5.9,0.583,0.583,2.0,3.9,0.5,2.5,6.4,8.9,1.0,0.5,1.5,2.0,3.5,8.9,,biyombi01,8.9,0.58,0.0,0.667,7.9,19.1,13.7,3.3,0.7,3.8,20.5,11.6,0.0,0.1,0.1,0.066,-5.4,0.2,-5.2,-0.1,3.3,0.5,0.5,0.0,0.0,0.583,0.667,0.5,,,,0.571,,0.083,0,,0,0
304,JT Thor,21,CHO,PF,63,3,781,3.7,8.4,0.437,1.3,3.7,0.346,2.4,4.7,0.51,0.514,0.5,0.9,0.55,2.0,4.7,6.7,1.3,0.5,1.2,0.7,2.8,9.2,,thorjt01,9.1,0.519,0.443,0.109,6.0,15.3,10.5,5.1,0.7,3.2,7.3,11.7,0.2,0.3,0.6,0.034,-3.5,-1.1,-4.5,-0.5,13.6,0.344,0.109,0.06,0.044,0.51,0.651,0.2,0.364,0.375,0.346,0.712,1.0,0.104,16,0.519,0,0
305,Isaiah Jackson,22,IND,C,59,3,771,7.2,10.9,0.665,0.0,0.2,0.0,7.2,10.7,0.677,0.665,3.4,4.8,0.716,4.4,6.7,11.1,2.3,1.6,2.8,1.8,6.4,17.9,,jacksis01,21.5,0.689,0.017,0.438,13.8,21.2,17.5,8.3,2.1,6.3,12.3,17.2,2.2,1.1,3.3,0.204,0.3,1.4,1.7,0.7,3.1,0.67,0.27,0.03,0.013,0.677,0.795,0.397,0.571,0.667,0.0,0.755,,0.352,72,0.5,0,0
306,Mitchell Robinson,25,NYK,C,31,21,768,3.4,6.0,0.575,0.0,0.0,,3.4,6.0,0.575,0.575,1.3,3.1,0.409,6.7,5.7,12.3,0.8,1.7,1.6,1.2,2.6,8.1,,robinmi01,16.1,0.554,0.0,0.52,20.7,17.7,19.2,3.1,2.4,4.3,13.8,10.2,1.2,1.3,2.5,0.155,-0.3,0.4,0.0,0.4,1.0,0.929,0.071,0.0,0.0,0.575,0.602,0.222,,,,0.479,,0.409,45,,0,0
307,Jock Landale,28,HOU,C,56,3,763,5.0,9.7,0.515,0.5,1.9,0.25,4.5,7.8,0.578,0.539,2.5,3.1,0.8,4.2,4.0,8.1,3.1,0.9,1.6,1.5,3.5,12.9,,landajo01,15.6,0.584,0.194,0.316,12.2,11.9,12.1,11.8,1.3,4.0,11.7,14.8,1.4,0.9,2.3,0.146,-0.5,0.4,-0.1,0.4,9.0,0.388,0.262,0.117,0.039,0.578,0.638,0.519,0.625,0.25,0.25,0.75,1.0,0.117,20,0.1,0,0
308,Cody Martin,28,CHO,SF,28,22,753,3.9,10.3,0.381,1.3,4.1,0.314,2.6,6.2,0.426,0.444,1.0,1.6,0.606,0.9,4.3,5.2,5.0,1.5,0.9,2.1,2.3,10.1,,martico01,9.2,0.46,0.4,0.153,2.8,13.9,8.1,19.1,2.1,2.2,16.1,16.1,-0.7,0.5,-0.2,-0.012,-4.1,0.6,-3.5,-0.3,14.8,0.223,0.158,0.098,0.121,0.426,0.667,0.382,0.381,0.077,0.314,0.436,0.704,0.033,5,0.36,0,0
309,KJ Martin,23,2TM,SF,60,2,746,4.7,8.7,0.536,0.4,1.4,0.286,4.3,7.4,0.582,0.558,1.1,2.0,0.537,2.0,4.3,6.3,2.5,1.1,0.6,1.5,4.8,10.8,,martike04,9.9,0.563,0.155,0.227,6.0,13.6,9.7,9.4,1.5,1.5,13.9,13.4,0.3,0.8,1.1,0.071,-4.0,-0.1,-4.1,-0.4,9.4,0.613,0.227,0.0,0.006,0.582,0.649,0.415,,0.0,0.286,0.787,1.0,0.227,34,0.536,0,0
309,KJ Martin,23,LAC,SF,2,0,31,4.6,11.6,0.4,1.2,5.8,0.2,3.5,5.8,0.6,0.45,1.2,2.3,0.5,1.2,2.3,3.5,1.2,2.3,1.2,2.3,3.5,11.6,,martike04,6.9,0.46,0.5,0.2,3.8,7.0,5.5,4.3,3.2,2.9,15.5,18.2,-0.1,0.0,0.0,-0.034,-6.8,0.7,-6.1,0.0,13.5,0.2,0.3,0.0,0.0,0.6,1.0,0.333,,,0.2,1.0,1.0,0.2,2,0.6,0,0
309,KJ Martin,23,PHI,SF,58,2,715,4.7,8.6,0.544,0.4,1.2,0.304,4.3,7.5,0.581,0.564,1.1,2.0,0.538,2.0,4.4,6.4,2.5,1.0,0.6,1.5,4.9,10.8,,martike04,10.0,0.569,0.135,0.228,6.1,13.8,9.9,9.6,1.4,1.4,13.8,13.2,0.4,0.7,1.1,0.076,-3.9,-0.1,-4.0,-0.4,5.4,0.637,0.222,0.0,0.006,0.581,0.642,0.421,,0.0,0.304,0.779,1.0,0.228,32,0.522,0,0
310,Delon Wright,31,2TM,PG,47,1,742,3.6,9.1,0.394,1.2,3.3,0.368,2.4,5.8,0.408,0.46,1.8,2.2,0.822,0.9,3.3,4.2,5.8,2.6,0.5,0.7,1.6,10.2,,wrighde01,13.6,0.505,0.362,0.239,2.7,10.0,6.3,20.8,3.5,1.3,6.3,12.8,0.8,0.9,1.7,0.109,-2.0,2.5,0.4,0.5,13.4,0.218,0.314,0.059,0.048,0.408,0.634,0.322,0.273,0.111,0.368,0.429,0.88,0.005,1,0.235,1,0
310,Delon Wright,31,WAS,PG,33,0,456,3.8,9.6,0.393,1.1,3.0,0.368,2.7,6.6,0.405,0.451,1.9,2.3,0.828,1.0,3.6,4.7,6.5,2.8,0.6,0.9,1.7,10.6,,wrighde01,14.1,0.497,0.311,0.238,3.0,11.0,6.9,22.8,3.6,1.4,7.5,13.5,0.4,0.4,0.9,0.092,-1.8,2.3,0.5,0.3,12.7,0.197,0.352,0.074,0.066,0.405,0.625,0.349,0.333,0.125,0.368,0.324,0.786,0.008,1,0.158,1,0
310,Delon Wright,31,MIA,PG,14,1,286,3.3,8.3,0.394,1.4,3.8,0.367,1.9,4.5,0.417,0.477,1.6,2.0,0.813,0.8,2.6,3.4,4.7,2.4,0.4,0.4,1.3,9.6,,wrighde01,12.9,0.52,0.455,0.242,2.4,8.4,5.3,17.6,3.3,1.0,3.9,11.9,0.4,0.5,0.8,0.136,-2.4,2.8,0.3,0.2,14.2,0.258,0.242,0.03,0.015,0.417,0.647,0.25,0.0,0.0,0.367,0.667,1.0,0.0,0,0.333,0,0
311,Ish Smith,35,CHO,PG,43,5,741,3.2,7.7,0.418,0.2,0.4,0.5,3.0,7.3,0.413,0.43,0.1,0.2,0.75,0.5,3.2,3.7,7.0,0.8,0.2,2.3,2.4,6.8,,smithis01,6.8,0.435,0.051,0.025,1.6,10.2,5.8,26.4,1.1,0.5,22.7,12.3,-0.5,0.2,-0.4,-0.025,-5.6,-1.2,-6.8,-0.9,10.3,0.222,0.278,0.31,0.139,0.413,0.457,0.477,0.306,0.455,0.5,0.387,0.75,0.0,0,0.125,1,0
312,Mo Bamba,25,PHI,C,57,17,740,4.7,9.6,0.49,1.2,3.1,0.391,3.5,6.5,0.537,0.553,1.7,2.4,0.68,3.7,7.8,11.6,2.0,1.1,2.9,1.9,4.9,12.3,,bambamo01,15.4,0.575,0.323,0.253,11.3,24.5,17.8,7.6,1.5,7.4,15.1,15.1,0.6,1.3,2.0,0.128,-2.3,1.4,-1.0,0.2,10.6,0.475,0.146,0.02,0.035,0.537,0.617,0.345,0.75,0.143,0.391,0.611,1.0,0.187,33,0.125,0,0
313,Nick Smith Jr.,19,CHO,SG,51,0,729,5.6,14.3,0.391,3.1,7.2,0.432,2.5,7.1,0.35,0.5,0.6,0.7,0.867,0.9,2.7,3.6,2.9,0.5,0.3,1.9,2.7,14.9,,smithni01,8.1,0.511,0.505,0.052,2.7,8.6,5.5,12.0,0.7,0.9,11.7,20.3,-0.6,0.1,-0.5,-0.036,-3.1,-2.8,-5.9,-0.7,18.5,0.09,0.138,0.138,0.128,0.35,0.385,0.425,0.4,0.189,0.432,0.38,0.841,0.007,2,0.233,1,0
314,Landry Shamet,26,WAS,SG,46,5,726,5.9,13.6,0.431,2.6,7.8,0.338,3.2,5.8,0.556,0.527,1.9,2.3,0.826,0.8,2.3,3.1,2.7,1.2,0.5,1.5,3.8,16.2,,shamela01,10.5,0.556,0.573,0.168,2.3,6.9,4.6,10.2,1.6,1.1,9.3,18.8,0.1,0.2,0.3,0.022,-2.7,-1.3,-4.0,-0.4,17.8,0.153,0.135,0.073,0.066,0.556,0.69,0.405,0.55,0.556,0.338,0.738,0.925,0.044,8,0.274,0,0
315,Chris Duarte,26,SAC,SF,59,11,719,4.0,10.5,0.381,2.2,6.4,0.346,1.8,4.2,0.434,0.486,1.3,1.7,0.788,1.3,4.0,5.3,2.2,1.4,0.4,1.3,4.0,11.5,,duartch01,8.4,0.512,0.605,0.157,4.0,12.7,8.3,7.8,1.9,1.0,10.4,14.9,0.0,0.7,0.7,0.047,-3.5,0.1,-3.4,-0.2,18.3,0.152,0.119,0.067,0.057,0.434,0.656,0.36,0.429,0.0,0.346,0.667,0.886,0.024,4,0.346,1,0
316,Jordan Nwora,25,2TM,SF,52,1,712,7.0,15.1,0.462,2.2,6.6,0.336,4.8,8.5,0.56,0.535,2.2,2.7,0.83,1.4,6.1,7.5,3.1,1.3,0.7,2.7,2.4,18.4,,nworajo01,13.7,0.565,0.438,0.177,4.3,19.1,11.6,12.3,1.8,1.6,14.1,22.4,-0.1,0.6,0.5,0.034,-1.1,-1.5,-2.5,-0.1,14.3,0.268,0.197,0.06,0.037,0.56,0.663,0.542,0.389,0.182,0.336,0.585,0.841,0.033,9,0.298,2,0
316,Jordan Nwora,25,IND,SF,18,0,183,7.3,16.1,0.451,2.2,7.1,0.306,5.1,9.0,0.565,0.518,1.8,2.2,0.818,1.6,4.9,6.5,3.5,1.2,0.2,2.4,3.7,18.5,,nworajo01,12.2,0.541,0.439,0.134,4.9,15.5,10.2,12.7,1.5,0.4,12.1,22.6,0.0,0.1,0.1,0.03,-1.8,-2.2,-4.0,-0.1,14.0,0.317,0.159,0.049,0.037,0.565,0.654,0.462,0.5,0.333,0.306,0.731,1.0,0.049,4,0.278,0,0
316,Jordan Nwora,25,TOR,SF,34,1,529,6.9,14.8,0.465,2.2,6.5,0.347,4.6,8.3,0.557,0.541,2.4,2.9,0.833,1.4,6.5,7.9,3.0,1.4,0.8,2.8,2.0,18.4,,nworajo01,14.2,0.573,0.438,0.194,4.1,20.4,12.1,12.2,1.8,2.0,14.8,22.3,-0.1,0.5,0.4,0.035,-0.8,-1.2,-2.0,0.0,14.5,0.249,0.212,0.065,0.037,0.557,0.667,0.565,0.357,0.125,0.347,0.529,0.788,0.028,5,0.305,2,0
317,LaMelo Ball,22,CHO,PG,22,22,711,9.3,21.4,0.433,3.5,10.0,0.355,5.7,11.4,0.5,0.515,4.6,5.3,0.865,1.5,4.3,5.7,8.9,2.0,0.2,4.2,4.0,26.6,,ballla01,20.8,0.561,0.466,0.246,4.4,13.7,8.9,43.1,2.8,0.5,15.0,34.3,0.6,0.5,1.1,0.074,3.8,-0.5,3.3,1.0,15.4,0.191,0.265,0.054,0.024,0.5,0.654,0.455,0.348,0.1,0.355,0.159,0.586,0.002,0,0.157,0,0
318,Chris Boucher,31,TOR,PF,50,0,705,5.6,11.1,0.507,1.6,4.8,0.33,4.0,6.3,0.642,0.578,3.6,4.7,0.772,3.2,7.4,10.6,1.2,0.7,1.2,1.4,3.5,16.4,,bouchch01,16.0,0.625,0.433,0.424,9.5,23.1,16.1,4.5,1.0,3.0,9.8,17.3,1.2,0.6,1.7,0.119,-0.3,-1.4,-1.7,0.1,12.4,0.373,0.166,0.009,0.018,0.642,0.765,0.417,0.5,0.25,0.33,0.595,1.0,0.092,18,0.415,0,0
319,Jacob Gilyard,25,2TM,PG,41,14,699,3.1,7.7,0.4,2.6,6.5,0.405,0.5,1.2,0.375,0.57,0.1,0.1,1.0,0.5,1.9,2.4,7.1,1.7,0.3,1.5,2.0,8.9,,gilyaja01,11.1,0.573,0.84,0.013,1.4,6.0,3.6,27.7,2.3,0.7,16.6,11.1,0.8,0.6,1.4,0.095,-2.0,0.6,-1.4,0.1,27.5,0.027,0.04,0.013,0.08,0.375,0.25,0.5,0.0,0.417,0.405,0.111,0.824,0.0,0,0.238,2,0
319,Jacob Gilyard,25,MEM,PG,37,14,654,3.3,7.9,0.417,2.8,6.6,0.425,0.5,1.3,0.375,0.594,0.1,0.1,1.0,0.4,1.9,2.4,7.2,1.5,0.3,1.6,1.9,9.5,,gilyaja01,11.6,0.597,0.833,0.014,1.3,6.1,3.6,28.5,2.0,0.7,16.7,11.4,0.9,0.5,1.4,0.103,-1.5,0.2,-1.3,0.1,23.5,0.028,0.042,0.014,0.083,0.375,0.25,0.5,0.0,0.417,0.425,0.111,0.824,0.0,0,0.25,1,0
319,Jacob Gilyard,25,BRK,PG,4,0,45,0.0,4.8,0.0,0.0,4.8,0.0,0.0,0.0,,0.0,0.0,0.0,,0.8,1.6,2.4,4.8,4.8,0.0,0.8,3.2,0.0,,gilyaja01,4.5,0.0,1.0,0.0,2.4,5.0,3.6,15.8,6.6,0.0,14.3,6.7,-0.1,0.1,0.0,-0.017,-8.7,6.5,-2.2,0.0,31.5,0.0,0.0,0.0,0.0,,,,,,0.0,,,0.0,0,0.0,1,0
320,Bruno Fernando,25,ATL,C,45,2,682,5.8,9.9,0.583,0.0,0.2,0.0,5.8,9.7,0.596,0.583,3.4,5.1,0.667,3.1,7.1,10.2,2.4,1.3,1.5,2.3,5.6,14.9,,fernabr01,15.2,0.615,0.021,0.513,9.1,22.2,15.4,9.3,1.8,3.7,16.1,16.7,0.8,0.7,1.5,0.103,-3.1,0.9,-2.3,-0.1,3.7,0.567,0.369,0.037,0.005,0.596,0.755,0.391,0.286,0.0,0.0,0.817,,0.219,38,0.0,0,0
321,Dalen Terry,21,CHI,SG,59,2,681,3.6,8.3,0.439,0.9,3.9,0.23,2.7,4.4,0.627,0.494,1.3,2.3,0.581,1.5,4.4,6.0,4.3,1.4,1.0,1.7,4.3,9.5,,terryda01,10.2,0.512,0.471,0.274,4.7,14.1,9.3,15.6,2.0,2.7,15.4,13.4,0.1,0.7,0.8,0.06,-3.4,1.1,-2.3,0.0,13.2,0.357,0.153,0.019,0.0,0.627,0.679,0.583,0.0,,0.23,0.462,0.941,0.115,16,0.446,1,0
322,Gary Payton II,31,GSW,SG,44,0,680,5.5,9.7,0.563,1.1,2.9,0.364,4.4,6.8,0.648,0.617,0.7,1.2,0.609,2.4,3.5,6.0,2.5,2.1,1.0,1.4,4.1,12.7,,paytoga02,13.9,0.621,0.301,0.126,7.4,10.5,9.0,9.4,2.8,2.4,12.3,13.6,0.9,0.9,1.8,0.125,-1.3,2.2,0.9,0.5,9.4,0.388,0.306,0.005,0.0,0.648,0.718,0.571,0.0,,0.364,0.819,1.0,0.126,20,0.636,0,0
323,Mason Plumlee,33,LAC,C,46,11,674,4.6,8.2,0.569,0.0,0.3,0.0,4.6,7.9,0.592,0.569,3.7,5.3,0.707,3.2,9.3,12.5,2.9,0.7,0.9,1.9,3.6,13.0,,plumlma01,15.8,0.621,0.039,0.647,10.4,28.2,19.6,10.8,1.0,2.3,15.5,15.1,1.2,0.9,2.0,0.146,-1.1,0.4,-0.8,0.2,3.8,0.562,0.379,0.02,0.0,0.592,0.698,0.466,0.0,,0.0,0.736,,0.268,38,0.667,0,0
324,Dāvis Bertāns,31,2TM,PF,43,1,674,4.9,12.5,0.393,4.1,10.7,0.38,0.9,1.8,0.471,0.556,1.6,1.8,0.909,0.5,2.8,3.3,1.9,1.4,0.6,1.0,3.0,15.5,,bertada01,11.6,0.583,0.855,0.141,1.5,8.8,5.1,7.2,1.9,1.7,6.8,17.4,0.5,0.4,0.9,0.061,-0.8,-0.6,-1.4,0.1,23.8,0.064,0.038,0.004,0.038,0.471,0.6,0.444,0.0,0.333,0.38,0.938,0.961,0.017,3,0.225,1,0
324,Dāvis Bertāns,31,OKC,PF,15,0,91,4.0,10.3,0.385,4.0,9.5,0.417,0.0,0.8,0.0,0.577,5.5,5.9,0.933,0.8,3.2,4.0,3.6,1.2,1.2,0.4,4.0,17.4,,bertada01,17.3,0.675,0.923,0.577,2.5,9.4,6.1,12.2,1.6,3.1,3.0,16.0,0.3,0.1,0.4,0.229,3.2,0.8,4.0,0.1,23.8,0.038,0.0,0.038,0.0,0.0,0.0,,0.0,,0.417,,0.9,0.0,0,0.375,0,0
324,Dāvis Bertāns,31,CHO,PF,28,1,583,5.1,12.8,0.394,4.1,10.9,0.375,1.0,2.0,0.5,0.553,1.0,1.1,0.889,0.4,2.7,3.1,1.6,1.4,0.6,1.0,2.8,15.2,,bertada01,10.7,0.57,0.846,0.087,1.3,8.7,4.9,6.5,1.9,1.4,7.3,17.7,0.2,0.3,0.4,0.034,-1.4,-0.8,-2.3,0.0,23.7,0.067,0.043,0.0,0.043,0.5,0.643,0.444,,0.333,0.375,0.938,0.97,0.019,3,0.205,1,0
325,Keita Bates-Diop,28,2TM,SF,53,8,665,3.9,9.0,0.434,1.1,3.7,0.304,2.8,5.3,0.526,0.497,1.7,2.3,0.762,1.7,4.3,6.0,2.1,1.4,1.2,0.8,1.9,10.7,,bateske01,11.5,0.534,0.416,0.253,5.5,12.8,9.3,7.4,1.8,2.9,7.5,13.0,0.5,0.8,1.3,0.091,-1.5,0.4,-1.0,0.2,11.7,0.343,0.181,0.06,0.0,0.526,0.632,0.333,0.5,,0.304,0.627,0.952,0.096,15,0.623,0,0
325,Keita Bates-Diop,28,PHO,SF,39,8,597,3.9,9.0,0.427,1.2,3.9,0.313,2.7,5.2,0.512,0.493,1.6,2.2,0.722,1.8,4.3,6.1,2.1,1.3,1.2,0.8,2.0,10.5,,bateske01,11.3,0.525,0.427,0.24,6.0,12.8,9.6,7.4,1.8,3.0,7.3,13.0,0.4,0.7,1.1,0.089,-1.5,0.3,-1.2,0.1,12.4,0.34,0.173,0.06,0.0,0.512,0.608,0.346,0.444,,0.313,0.614,0.95,0.1,14,0.656,0,0
325,Keita Bates-Diop,28,BRK,SF,14,0,68,4.2,8.5,0.5,0.5,2.6,0.2,3.7,5.8,0.636,0.531,3.2,3.2,1.0,0.5,4.2,4.8,2.1,1.6,1.1,1.1,1.1,12.2,,bateske01,13.4,0.617,0.313,0.375,1.6,13.2,7.2,8.1,2.2,2.7,9.7,13.2,0.1,0.1,0.2,0.112,-1.3,1.5,0.2,0.0,11.0,0.375,0.25,0.063,0.0,0.636,0.833,0.25,1.0,,0.2,0.714,1.0,0.063,1,0.2,0,0
326,Jalen Wilson,23,BRK,PF,43,3,664,4.1,9.7,0.425,1.3,4.0,0.324,2.8,5.7,0.495,0.492,2.1,2.5,0.826,2.5,4.6,7.1,2.4,0.6,0.2,1.0,2.6,11.6,,wilsoja03,10.8,0.537,0.413,0.257,7.5,14.2,10.8,9.3,0.8,0.5,8.7,14.3,0.6,0.4,1.1,0.077,-1.8,-1.1,-2.9,-0.2,14.0,0.229,0.251,0.084,0.022,0.495,0.683,0.356,0.4,0.5,0.324,0.615,1.0,0.0,0,0.392,2,0
327,Craig Porter Jr.,23,CLE,PG,51,6,649,6.4,12.6,0.509,0.7,1.9,0.353,5.8,10.8,0.536,0.535,2.3,3.1,0.732,1.2,4.9,6.0,6.5,1.2,0.8,2.5,2.2,15.8,,portecr01,15.4,0.564,0.149,0.246,3.7,15.1,9.4,26.5,1.6,2.1,15.1,20.2,0.6,0.9,1.5,0.108,-0.6,1.1,0.5,0.4,10.2,0.32,0.241,0.193,0.096,0.536,0.644,0.473,0.455,0.5,0.353,0.385,0.833,0.044,9,0.176,1,0
328,Rayan Rupert,19,POR,SG,39,12,633,3.1,9.2,0.335,1.6,4.4,0.359,1.5,4.7,0.313,0.422,1.1,1.4,0.76,1.4,3.9,5.2,3.5,0.7,0.2,1.8,3.2,8.8,,ruperra01,5.8,0.451,0.484,0.155,4.0,12.8,8.1,13.5,0.9,0.4,15.3,13.6,-0.4,0.3,-0.1,-0.009,-5.6,-1.2,-6.7,-0.8,15.2,0.143,0.273,0.093,0.006,0.313,0.478,0.295,0.133,0.0,0.359,0.538,0.857,0.012,2,0.346,0,0
329,Oshae Brissett,25,BOS,SF,55,1,630,3.9,8.7,0.444,0.9,3.1,0.273,3.0,5.6,0.541,0.493,2.9,4.7,0.602,3.5,5.7,9.1,2.5,1.1,0.5,1.1,3.1,11.5,,brissos01,12.8,0.53,0.359,0.542,10.9,16.3,13.7,8.7,1.5,1.1,9.5,14.5,0.8,0.9,1.7,0.131,-2.0,0.2,-1.8,0.0,11.4,0.34,0.261,0.013,0.026,0.541,0.673,0.4,0.5,0.25,0.273,0.66,1.0,0.144,20,0.436,0,0
330,Danilo Gallinari,35,3TM,SF,49,0,630,4.7,10.9,0.437,1.7,5.3,0.323,3.0,5.5,0.546,0.516,4.8,5.6,0.857,1.1,5.0,6.2,3.1,0.8,0.3,1.3,2.9,16.0,,gallida01,13.4,0.601,0.489,0.516,3.4,15.3,9.3,11.6,1.1,0.8,9.0,17.2,1.0,0.3,1.3,0.098,-0.8,-1.0,-1.9,0.0,17.2,0.142,0.116,0.153,0.1,0.546,0.852,0.409,0.517,0.316,0.323,0.528,0.867,0.053,8,0.097,0,0
330,Danilo Gallinari,35,WAS,PF,26,0,385,5.3,12.2,0.435,1.9,6.0,0.313,3.5,6.3,0.552,0.511,4.4,5.2,0.839,1.1,6.0,7.1,2.9,0.6,0.3,1.1,2.4,16.9,,gallida01,13.4,0.581,0.489,0.427,3.3,18.2,10.6,10.8,0.7,0.6,7.2,18.3,0.5,0.1,0.6,0.08,-0.8,-1.8,-2.6,-0.1,18.3,0.122,0.115,0.153,0.122,0.552,0.875,0.4,0.55,0.375,0.313,0.486,0.85,0.046,5,0.031,0,0
330,Danilo Gallinari,35,DET,SF,6,0,90,4.8,8.8,0.545,2.8,4.8,0.583,2.0,4.0,0.5,0.705,8.4,9.6,0.875,0.8,4.8,5.6,4.8,0.8,0.8,0.4,3.6,20.8,,gallida01,23.3,0.799,0.545,1.091,2.4,15.1,8.7,18.6,1.1,1.9,3.0,15.9,0.5,0.1,0.6,0.304,5.9,1.0,6.9,0.2,17.0,0.227,0.045,0.136,0.045,0.5,0.6,1.0,0.333,0.0,0.583,0.8,0.857,0.045,0,0.417,0,0
330,Danilo Gallinari,35,MIL,SF,17,0,155,3.3,8.6,0.378,0.7,3.9,0.176,2.6,4.6,0.55,0.419,3.7,4.2,0.889,1.4,2.8,4.2,2.8,1.4,0.2,2.3,3.5,10.9,,gallida01,7.7,0.523,0.459,0.486,4.3,8.3,6.4,9.6,1.9,0.6,18.2,15.3,0.0,0.1,0.1,0.025,-5.0,-0.2,-5.2,-0.1,16.4,0.162,0.162,0.162,0.054,0.55,1.0,0.333,0.5,0.0,0.176,0.545,1.0,0.081,3,0.118,0,0
331,Jordan McLaughlin,27,MIN,PG,56,0,626,4.0,8.3,0.483,2.4,5.1,0.472,1.6,3.2,0.5,0.628,0.7,1.0,0.722,1.0,3.1,4.1,6.3,2.0,0.4,1.1,1.8,11.2,,mclaujo01,15.5,0.638,0.614,0.124,3.4,9.4,6.5,23.7,2.8,1.0,11.1,12.1,1.4,1.1,2.5,0.193,1.4,2.9,4.2,1.0,17.0,0.214,0.117,0.028,0.028,0.5,0.613,0.353,0.0,0.75,0.472,0.643,0.976,0.0,0,0.494,1,1
332,Seth Curry,33,2TM,SG,44,4,616,4.7,11.9,0.392,2.2,6.3,0.352,2.5,5.6,0.438,0.485,1.6,1.8,0.903,1.1,2.9,4.0,2.6,1.3,0.4,1.2,2.3,13.2,,curryse01,9.9,0.519,0.529,0.152,3.2,9.0,6.1,9.7,1.7,0.9,8.8,16.8,0.1,0.4,0.5,0.04,-2.6,-0.6,-3.3,-0.2,19.5,0.059,0.103,0.074,0.235,0.438,0.833,0.524,0.133,0.396,0.352,0.5,0.868,0.0,0,0.324,1,0
332,Seth Curry,33,DAL,SG,36,3,457,4.3,11.4,0.372,2.3,6.3,0.363,2.0,5.1,0.385,0.472,1.3,1.5,0.895,1.2,2.9,4.1,2.4,1.3,0.2,1.3,2.5,12.1,,curryse01,8.6,0.502,0.552,0.131,3.6,8.8,6.2,8.4,1.8,0.6,9.4,15.9,-0.1,0.4,0.3,0.034,-3.2,-0.9,-4.0,-0.2,19.9,0.062,0.076,0.069,0.241,0.385,0.778,0.455,0.0,0.371,0.363,0.48,0.862,0.0,0,0.35,0,0
332,Seth Curry,33,CHO,SG,8,1,159,5.9,13.4,0.441,2.0,6.3,0.321,3.8,7.0,0.548,0.517,2.5,2.7,0.917,0.7,2.9,3.6,3.2,1.1,0.7,1.1,1.6,16.3,,curryse01,13.5,0.56,0.475,0.203,2.1,9.5,5.7,13.2,1.6,1.8,7.2,19.3,0.1,0.1,0.2,0.058,-1.1,0.0,-1.1,0.0,19.1,0.051,0.169,0.085,0.22,0.548,1.0,0.6,0.4,0.462,0.321,0.529,0.889,0.0,0,0.25,1,0
333,A.J. Green,24,MIL,SG,56,0,614,4.9,11.5,0.423,4.0,9.9,0.408,0.8,1.6,0.519,0.599,1.0,1.1,0.895,0.5,3.2,3.8,1.8,0.5,0.2,0.7,2.9,14.8,,greenaj01,10.5,0.617,0.862,0.097,1.6,9.6,5.7,6.4,0.7,0.6,5.5,15.2,0.7,0.3,1.1,0.084,-0.4,-1.7,-2.1,0.0,24.1,0.026,0.02,0.031,0.061,0.519,1.0,0.25,0.333,0.5,0.408,0.857,0.942,0.0,0,0.225,0,0
334,Johnny Davis,21,WAS,SG,50,6,613,3.6,9.0,0.403,0.8,2.3,0.35,2.8,6.7,0.421,0.448,0.8,1.4,0.583,1.1,3.2,4.2,1.9,1.1,0.6,0.8,3.3,8.9,,davisjo06,6.2,0.462,0.26,0.156,3.1,9.6,6.3,6.6,1.4,1.3,7.3,12.2,-0.3,0.2,-0.1,-0.009,-5.5,-1.1,-6.6,-0.7,11.0,0.292,0.273,0.13,0.045,0.421,0.644,0.333,0.25,0.0,0.35,0.604,1.0,0.045,7,0.45,1,0
335,MarJon Beauchamp,23,MIL,SF,48,1,608,4.8,9.8,0.488,1.8,4.4,0.4,3.0,5.4,0.56,0.578,1.1,1.7,0.679,1.3,4.6,5.9,1.8,0.8,0.4,1.6,3.2,12.5,,beaucma01,9.7,0.592,0.452,0.169,4.1,13.6,8.9,6.7,1.0,1.0,13.2,14.6,0.2,0.5,0.7,0.056,-2.3,-0.9,-3.2,-0.2,14.8,0.277,0.127,0.054,0.09,0.56,0.63,0.476,0.556,0.467,0.4,0.588,0.967,0.096,12,0.387,0,0
