Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
193,Patrick Beverley,35,PHI,PG,47,5,919,4.1,9.4,.432,1.4,4.3,.321,2.7,5.2,.523,.504,2.0,2.5,.810,1.2,4.5,5.7,5.6,0.9,0.7,1.9,3.3,11.5,,beverpa01
193,Patrick Beverley,35,MIL,PG,26,8,543,3.6,9.1,.391,1.7,4.8,.361,1.9,4.4,.424,.486,1.5,1.8,.852,1.3,5.0,6.2,4.5,1.3,0.9,1.1,3.0,10.4,,beverpa01
194,Amir Coffey,26,LAC,SF,70,13,1460,4.1,8.7,.472,1.7,4.5,.380,2.4,4.1,.571,.571,1.5,1.8,.859,0.7,2.9,3.6,1.9,1.0,0.3,0.8,2.5,11.4,,coffeam01
195,Isaiah Joe,24,OKC,SG,78,1,1445,5.5,12.1,.458,3.7,8.8,.416,1.9,3.3,.568,.609,1.1,1.3,.865,0.8,3.7,4.5,2.5,1.1,0.5,1.2,2.2,15.8,,joeis01
196,Desmond Bane,25,MEM,SG,42,42,1443,9.0,19.4,.464,3.4,9.0,.381,5.6,10.4,.536,.552,3.5,4.0,.870,0.9,3.7,4.6,5.7,1.1,0.5,2.8,3.0,24.9,,banede01
197,Vince Williams Jr.,23,MEM,SG,52,33,1436,4.2,9.5,.446,2.0,5.2,.378,2.3,4.3,.529,.550,2.6,3.3,.800,1.5,5.8,7.3,4.4,1.2,0.9,2.3,3.4,13.1,,willivi01
198,Isaiah Stewart,22,DET,PF,46,45,1423,4.7,9.7,.487,1.7,4.4,.383,3.0,5.2,.575,.575,1.6,2.2,.753,1.9,5.8,7.7,1.8,0.4,1.0,1.7,2.5,12.7,,stewais01
199,Moritz Wagner,26,ORL,C,80,1,1415,8.4,14.0,.601,1.0,2.9,.330,7.5,11.1,.673,.636,4.2,5.2,.814,3.0,5.9,8.8,2.4,1.0,0.5,2.5,4.1,22.1,,wagnemo01
200,Tyler Herro,24,MIA,SG,42,40,1407,8.3,18.8,.441,3.4,8.5,.396,4.9,10.3,.478,.531,2.4,2.8,.856,0.5,5.2,5.7,4.8,0.8,0.1,2.4,1.6,22.4,,herroty01
201,Wendell Carter Jr.,24,ORL,C,55,48,1406,5.7,10.9,.525,1.6,4.4,.374,4.1,6.5,.626,.600,2.4,3.4,.694,2.9,6.9,9.8,2.4,0.9,0.7,1.7,3.1,15.4,,cartewe01
202,Onyeka Okongwu,23,ATL,C,55,8,1405,5.7,9.4,.611,0.6,1.8,.333,5.1,7.6,.676,.642,2.4,3.0,.793,3.7,5.9,9.6,1.9,0.7,1.5,1.2,4.2,14.4,,okongon01
203,Amen Thompson,21,HOU,SF,62,23,1388,6.2,11.6,.536,0.2,1.5,.138,6.0,10.1,.595,.545,2.7,4.0,.684,3.8,6.8,10.6,4.2,2.0,1.0,2.3,3.7,15.4,,thompam01
204,Haywood Highsmith,27,MIA,PF,66,26,1366,4.0,8.7,.465,2.0,5.1,.396,2.0,3.6,.562,.581,0.6,0.9,.639,1.7,3.8,5.5,1.8,1.4,0.8,0.9,3.1,10.7,,highsha01
205,Dyson Daniels,20,NOP,PG,61,16,1358,3.7,8.2,.447,1.1,3.6,.311,2.6,4.7,.551,.514,0.9,1.4,.642,1.6,4.6,6.3,4.3,2.3,0.7,1.6,2.7,9.4,,daniedy01
206,Andre Drummond,30,CHI,C,79,10,1351,7.1,12.8,.556,0.0,0.1,.000,7.1,12.7,.560,.556,3.4,5.8,.592,7.1,11.8,18.9,1.0,1.9,1.3,2.2,3.7,17.7,,drumman01
207,Marcus Sasser,23,DET,PG,71,11,1351,5.8,13.6,.428,2.4,6.4,.375,3.4,7.2,.474,.516,1.5,1.8,.879,0.3,3.0,3.3,6.3,1.2,0.3,2.4,2.7,15.6,,sassema01
208,Kris Murray,23,POR,SF,62,29,1348,3.9,9.8,.396,1.3,4.9,.268,2.6,4.9,.525,.463,1.0,1.5,.661,2.3,3.7,6.0,2.1,1.4,0.6,1.5,2.5,10.0,,murrakr01
209,Miles McBride,23,NYK,PG,68,14,1328,5.6,12.3,.452,3.0,7.2,.410,2.6,5.1,.511,.572,1.2,1.4,.860,0.8,1.9,2.7,3.1,1.4,0.2,0.8,2.9,15.2,,mcbrimi01
210,Jakob Poeltl,28,TOR,C,50,50,1319,6.8,10.3,.656,0.0,0.0,,6.8,10.3,.656,.656,1.6,2.9,.551,4.0,7.7,11.7,3.5,1.0,2.1,2.1,4.1,15.1,,poeltja01
211,Joel Embiid,29,PHI,C,39,39,1309,12.4,23.4,.529,1.5,3.8,.388,10.9,19.6,.556,.561,11.0,12.4,.883,2.6,9.2,11.8,6.0,1.3,1.8,4.1,3.1,37.2,AS,embiijo01
212,Jeff Green,37,HOU,PF,78,6,1307,4.6,10.1,.456,1.5,4.4,.331,3.1,5.7,.553,.529,3.4,4.1,.819,1.3,3.6,4.9,1.9,0.4,0.9,1.3,2.8,14.0,,greenje02
213,Cameron Payne,29,2TM,PG,78,10,1304,5.7,13.3,.432,2.9,7.4,.390,2.9,5.9,.486,.541,1.6,1.8,.866,0.6,2.7,3.2,5.7,1.2,0.3,1.8,3.5,16.0,,payneca01
213,Cameron Payne,29,MIL,PG,47,2,702,5.2,11.4,.455,2.7,6.7,.397,2.5,4.7,.538,.572,1.9,2.3,.841,0.3,2.9,3.2,5.6,1.1,0.2,1.6,3.7,14.9,,payneca01
213,Cameron Payne,29,PHI,PG,31,8,602,6.4,15.5,.413,3.1,8.1,.382,3.3,7.4,.447,.514,1.3,1.4,.913,1.0,2.3,3.3,5.7,1.2,0.5,2.1,3.2,17.2,,payneca01
214,Gary Harris,29,ORL,SG,54,27,1297,3.6,8.2,.441,2.1,5.7,.371,1.5,2.6,.598,.569,0.9,1.2,.756,0.7,1.9,2.5,2.4,1.4,0.4,0.9,2.5,10.3,,harriga01
215,Dereck Lively II,19,DAL,C,55,42,1294,6.1,8.2,.747,0.0,0.1,.000,6.1,8.2,.752,.747,1.1,2.3,.506,3.8,6.8,10.5,1.7,1.0,2.1,1.4,4.0,13.4,ROY-6,livelde01
216,T.J. McConnell,31,IND,PG,71,4,1291,9.2,16.5,.556,0.5,1.2,.409,8.7,15.3,.568,.572,1.4,1.7,.790,1.0,4.3,5.3,10.9,2.0,0.2,3.0,2.2,20.3,6MOY-7,mccontj01
217,Aaron Holiday,27,HOU,PG,78,1,1269,5.3,11.8,.446,2.4,6.2,.387,2.9,5.7,.510,.547,1.6,1.8,.921,0.7,2.8,3.5,4.0,1.2,0.2,1.5,3.5,14.6,,holidaa01
218,Cedi Osman,28,SAS,SF,72,3,1269,5.2,10.9,.479,2.4,6.3,.389,2.8,4.6,.601,.591,1.0,1.5,.673,0.7,4.4,5.1,3.4,1.0,0.3,1.3,3.0,13.9,,osmande01
219,Gradey Dick,20,TOR,SG,60,17,1268,5.4,12.6,.425,2.5,6.8,.365,2.9,5.8,.495,.524,1.2,1.4,.863,0.8,3.0,3.7,1.9,1.0,0.1,1.4,2.5,14.5,,dickgr01
220,Naji Marshall,26,NOP,SF,66,1,1257,4.9,10.5,.463,1.7,4.3,.387,3.2,6.2,.516,.542,1.9,2.5,.791,1.5,5.4,6.9,3.7,1.4,0.3,1.9,2.6,13.3,,marshna01
221,Kris Dunn,29,UTA,PG,66,32,1249,4.2,9.0,.470,1.2,3.2,.369,3.1,5.8,.525,.535,0.6,0.9,.688,1.4,4.0,5.4,7.3,2.0,0.8,2.3,3.9,10.3,,dunnkr01
222,Gordon Hayward,33,2TM,SF,51,28,1245,5.4,11.7,.464,1.1,2.6,.411,4.3,9.1,.479,.510,2.6,3.5,.742,1.1,4.1,5.2,4.6,1.2,0.4,1.9,1.9,14.5,,haywago01
222,Gordon Hayward,33,CHO,SF,25,25,798,6.3,13.4,.468,1.0,2.8,.361,5.3,10.6,.496,.505,2.8,3.7,.765,1.1,4.2,5.3,5.2,1.3,0.5,2.3,2.1,16.3,,haywago01
222,Gordon Hayward,33,OKC,SF,26,3,447,3.9,8.5,.453,1.2,2.3,.517,2.7,6.2,.429,.524,2.2,3.1,.692,1.0,4.1,5.2,3.4,1.0,0.1,1.2,1.7,11.1,,haywago01
223,GG Jackson II,19,MEM,PF,48,18,1233,7.0,16.4,.428,3.0,8.4,.357,4.1,8.1,.502,.519,3.4,4.5,.752,1.5,4.2,5.7,1.7,0.8,0.7,1.9,1.9,20.4,,jacksgg01
224,Aaron Wiggins,25,OKC,SG,78,4,1228,6.2,11.1,.562,1.8,3.7,.492,4.4,7.4,.598,.645,1.6,2.1,.789,1.8,3.7,5.5,2.5,1.6,0.6,1.6,2.7,15.9,,wiggiaa01
225,Larry Nance Jr.,31,NOP,C,61,0,1216,4.1,7.1,.573,0.8,1.9,.415,3.3,5.2,.631,.629,1.4,1.8,.770,2.8,6.3,9.1,3.3,1.8,0.6,1.5,2.9,10.4,,nancela02
226,Duop Reath,27,POR,C,68,20,1214,6.8,14.8,.461,2.6,7.3,.359,4.2,7.5,.559,.549,2.0,2.8,.742,2.8,4.7,7.4,2.0,1.0,1.1,1.5,4.8,18.3,,reathdu01
227,Alec Burks,32,2TM,SG,66,1,1212,6.2,16.9,.369,3.7,9.8,.376,2.6,7.1,.360,.478,4.3,5.0,.868,0.7,3.7,4.5,2.6,0.8,0.4,1.4,2.2,20.5,,burksal01
227,Alec Burks,32,DET,SG,43,0,901,6.4,16.2,.394,4.0,9.9,.401,2.4,6.4,.384,.516,4.8,5.4,.903,0.6,3.8,4.4,2.7,0.8,0.4,1.3,2.6,21.6,,burksal01
227,Alec Burks,32,NYK,SG,23,1,311,5.8,18.9,.307,2.9,9.6,.301,2.9,9.3,.313,.383,2.8,3.8,.727,0.9,3.7,4.6,2.3,0.8,0.1,1.9,1.3,17.2,,burksal01
228,Kevon Looney,27,GSW,C,74,36,1195,4.2,7.0,.597,0.0,0.0,.000,4.2,7.0,.599,.597,1.7,2.5,.675,4.3,8.3,12.6,4.0,0.8,0.9,1.5,4.7,10.1,,looneke01
229,David Roddy,22,2TM,PF,65,13,1177,5.0,12.5,.403,1.5,5.0,.293,3.6,7.5,.478,.462,1.4,2.1,.691,1.6,4.8,6.5,2.4,0.8,0.3,1.7,2.2,13.0,,roddyda01
229,David Roddy,22,MEM,PF,48,13,1114,5.0,12.5,.402,1.5,5.0,.301,3.5,7.4,.470,.462,1.5,2.2,.687,1.6,4.8,6.5,2.5,0.8,0.4,1.7,2.2,13.0,,roddyda01
229,David Roddy,22,PHO,PF,17,0,63,5.7,13.1,.435,0.6,4.6,.125,5.1,8.6,.600,.457,0.6,0.6,1.000,1.1,5.1,6.3,2.3,1.1,0.0,1.7,2.3,12.6,,roddyda01
230,Vasilije Micić,30,2TM,PG,60,21,1176,4.9,11.3,.430,1.3,4.7,.279,3.6,6.6,.537,.488,1.9,2.3,.813,0.4,2.3,2.7,8.0,0.9,0.2,3.0,2.1,12.9,,micicva01
230,Vasilije Micić,30,OKC,PG,30,0,361,3.7,9.1,.407,1.1,4.5,.244,2.6,4.6,.565,.467,1.4,1.9,.737,0.1,2.3,2.4,7.6,0.9,0.3,2.9,2.2,9.9,,micicva01
230,Vasilije Micić,30,CHO,PG,30,21,815,5.4,12.3,.437,1.4,4.8,.294,4.0,7.5,.529,.495,2.1,2.5,.839,0.6,2.3,2.8,8.2,1.0,0.2,3.1,2.0,14.3,,micicva01
231,Patrick Williams,22,CHI,PF,43,30,1174,4.9,11.0,.443,1.8,4.5,.399,3.1,6.5,.474,.525,1.6,2.0,.788,1.4,3.7,5.1,2.0,1.2,1.0,1.7,2.7,13.2,,willipa01
232,John Konchar,27,MEM,SF,55,23,1173,2.7,6.4,.423,1.2,3.7,.317,1.5,2.7,.568,.514,0.6,0.8,.840,2.2,5.7,7.9,3.4,1.6,1.6,1.4,2.3,7.2,,konchjo01
233,Drew Eubanks,26,PHO,C,75,6,1169,4.7,7.8,.601,0.1,0.1,1.000,4.6,7.7,.596,.607,2.2,2.9,.774,3.2,6.7,9.9,1.9,0.8,1.9,1.9,3.5,11.7,,eubandr01
234,Joe Ingles,36,ORL,SF,68,0,1169,3.0,7.0,.436,2.2,5.0,.435,0.9,2.0,.439,.590,0.9,1.0,.824,0.6,3.8,4.4,6.3,1.3,0.2,2.1,2.7,9.1,,inglejo01
235,Anthony Black,20,ORL,PG,69,33,1164,3.6,7.6,.466,1.1,2.9,.394,2.4,4.7,.510,.540,1.5,2.5,.613,1.0,3.3,4.3,2.8,1.1,0.6,1.7,3.4,9.8,,blackan01
236,Jordan Hawkins,21,NOP,SG,67,10,1160,5.4,14.2,.382,3.4,9.2,.366,2.0,4.9,.411,.501,2.1,2.5,.838,0.9,3.7,4.6,2.2,0.6,0.2,1.2,2.2,16.3,,hawkijo01
237,Trey Lyles,28,SAC,PF,58,0,1158,4.4,10.0,.445,2.6,6.8,.384,1.8,3.2,.578,.576,1.5,2.2,.700,1.9,6.1,8.0,2.2,0.5,0.6,1.2,2.7,13.0,,lylestr01
238,Moses Moody,21,GSW,SG,66,9,1156,6.0,13.1,.462,2.2,6.2,.360,3.8,6.9,.555,.548,2.3,2.9,.785,2.0,4.1,6.1,1.8,1.3,0.7,1.4,2.8,16.6,,moodymo01
239,Jae Crowder,33,MIL,PF,50,25,1156,3.6,8.4,.422,1.8,5.2,.349,1.7,3.2,.538,.530,0.8,1.1,.722,1.0,4.0,5.0,2.1,1.2,0.3,0.7,2.3,9.7,,crowdja01
240,Trayce Jackson-Davis,23,GSW,PF,68,16,1130,7.4,10.6,.702,0.0,0.0,.000,7.4,10.5,.704,.702,2.4,4.2,.561,4.3,6.6,10.9,2.6,0.9,2.4,1.6,3.4,17.2,,jackstr02
241,Malcolm Brogdon,31,POR,PG,39,25,1121,7.0,15.9,.440,2.6,6.4,.412,4.4,9.5,.458,.522,3.1,3.7,.819,0.9,3.9,4.8,6.9,0.9,0.3,1.9,1.9,19.7,,brogdma01
242,Dean Wade,27,CLE,PF,54,32,1108,3.1,7.5,.414,2.6,6.6,.391,0.6,1.0,.567,.584,0.6,0.8,.769,1.2,5.9,7.1,1.4,1.3,0.8,0.6,3.0,9.5,,wadede01
243,Josh Richardson,30,MIA,SG,43,6,1103,5.0,11.3,.444,2.2,6.2,.347,2.9,5.1,.561,.539,1.7,1.8,.944,0.6,3.4,3.9,3.4,0.8,0.5,1.2,2.5,13.9,,richajo01
244,Davion Mitchell,25,SAC,PG,72,4,1101,4.8,10.6,.452,1.9,5.2,.361,2.9,5.4,.539,.540,1.0,1.4,.714,0.6,2.5,3.1,4.4,0.6,0.1,1.4,2.8,12.4,,mitchda01
245,Dario Šarić,29,GSW,C,64,9,1098,5.9,12.7,.466,2.4,6.5,.376,3.5,6.3,.560,.562,2.6,3.0,.849,2.4,6.9,9.3,4.7,1.0,0.3,2.6,3.7,16.9,,saricda01
246,James Wiseman,22,DET,C,63,6,1091,6.2,10.1,.613,0.0,0.1,.000,6.2,10.0,.617,.613,2.4,3.4,.706,3.6,7.5,11.1,1.8,0.4,1.3,2.2,4.7,14.7,,wisemja01
247,Dante Exum,28,DAL,PG,55,17,1088,5.3,10.0,.533,1.8,3.6,.491,3.6,6.4,.557,.621,1.8,2.3,.779,0.8,4.1,4.9,5.2,0.7,0.2,1.6,2.8,14.2,,exumda01
248,Sam Merrill,27,CLE,SG,61,1,1069,5.3,13.2,.402,4.8,11.9,.404,0.5,1.3,.385,.584,0.9,0.9,.929,0.7,3.3,4.0,3.6,0.6,0.1,0.6,2.4,16.3,,merrisa01
249,Dennis Smith Jr.,26,BRK,PG,56,2,1059,5.0,11.5,.435,1.1,3.7,.294,3.9,7.8,.502,.482,1.5,2.0,.741,1.7,3.9,5.6,6.9,2.3,0.4,2.3,4.1,12.5,,smithde03
250,Shaedon Sharpe,20,POR,SG,32,25,1059,6.0,14.8,.406,2.0,6.1,.333,3.9,8.6,.457,.475,3.3,4.0,.824,1.4,4.0,5.4,3.2,1.0,0.4,2.4,3.0,17.3,,sharpsh01
251,Jordan Goodwin,25,2TM,PG,57,12,1055,4.8,13.0,.369,1.4,4.8,.298,3.4,8.2,.411,.424,1.5,2.0,.746,3.0,5.6,8.6,5.3,1.6,0.6,1.9,2.6,12.6,,goodwjo01
251,Jordan Goodwin,25,PHO,PG,40,0,558,4.8,12.5,.389,1.5,5.2,.288,3.4,7.3,.460,.448,1.6,1.9,.862,2.6,5.0,7.5,5.0,1.5,0.6,1.9,2.8,12.8,,goodwjo01
251,Jordan Goodwin,25,MEM,PG,17,12,497,4.8,13.7,.349,1.4,4.4,.311,3.4,9.3,.367,.399,1.4,2.2,.633,3.5,6.4,9.9,5.6,1.8,0.7,2.0,2.4,12.3,,goodwjo01
252,Marvin Bagley III,24,2TM,C,50,25,1053,8.2,13.9,.586,0.3,0.8,.391,7.9,13.2,.597,.597,3.3,4.3,.762,4.4,6.2,10.7,1.9,0.7,1.1,2.0,2.8,19.9,,baglema01
252,Marvin Bagley III,24,DET,C,26,10,478,8.1,13.6,.591,0.1,0.5,.167,8.0,13.2,.606,.594,3.8,4.6,.820,3.5,5.4,8.9,2.0,0.4,1.1,2.2,3.0,20.0,,baglema01
252,Marvin Bagley III,24,WAS,C,24,15,575,8.3,14.2,.581,0.5,1.1,.471,7.8,13.1,.590,.599,2.9,4.1,.708,5.3,6.9,12.1,1.8,0.9,1.2,1.9,2.6,19.9,,baglema01
253,Torrey Craig,33,CHI,SF,53,14,1049,3.7,8.6,.430,2.1,5.3,.392,1.6,3.4,.490,.550,0.9,1.2,.750,2.4,5.1,7.4,2.0,1.0,0.7,1.1,3.8,10.4,,craigto01
254,Jalen Smith,23,IND,C,61,14,1047,8.0,13.6,.592,2.1,5.0,.424,5.9,8.6,.689,.670,2.5,3.6,.692,3.9,7.7,11.6,2.2,0.6,1.3,1.5,4.3,20.7,,smithja04
255,Dalano Banton,24,2TM,PG,54,9,1047,6.9,17.2,.404,2.0,6.8,.296,4.9,10.3,.475,.463,3.2,4.1,.783,1.4,4.7,6.1,4.4,1.1,0.7,2.6,2.2,19.2,,bantoda01
255,Dalano Banton,24,BOS,PG,24,1,171,4.0,10.7,.373,0.4,3.4,.125,3.6,7.4,.486,.392,3.4,4.2,.800,2.5,4.8,7.4,4.0,1.1,0.6,2.1,4.2,11.8,,bantoda01
255,Dalano Banton,24,POR,PG,30,8,876,7.5,18.5,.408,2.3,7.5,.311,5.2,10.9,.474,.471,3.2,4.1,.780,1.2,4.7,5.9,4.4,1.2,0.7,2.8,1.8,20.6,,bantoda01
256,Ziaire Williams,22,MEM,SF,51,15,1038,5.2,13.1,.397,2.0,6.6,.307,3.2,6.6,.487,.474,2.2,2.6,.827,1.2,5.0,6.2,2.6,1.2,0.3,2.3,2.9,14.6,,willizi02
257,Jae'Sean Tate,28,HOU,SF,65,9,1031,3.8,8.0,.472,0.8,2.7,.299,3.0,5.3,.559,.522,0.9,1.4,.667,2.1,4.7,6.9,2.2,1.5,0.5,1.3,4.8,9.3,,tateja01
258,Kenrich Williams,29,OKC,PF,69,1,1029,4.6,9.8,.468,2.0,4.9,.397,2.6,4.9,.540,.568,0.2,0.5,.500,2.1,5.2,7.3,3.3,1.3,0.3,1.1,3.5,11.4,,willike04
259,Jose Alvarado,25,NOP,PG,56,0,1028,5.0,12.1,.412,2.7,7.2,.377,2.2,4.8,.464,.525,1.2,1.8,.673,0.9,3.6,4.5,4.1,2.1,0.5,1.4,3.1,13.9,6MOY-6,alvarjo01
260,Quentin Grimes,23,2TM,SG,51,18,1025,4.3,11.5,.372,2.8,8.4,.338,1.4,3.1,.466,.495,1.2,1.6,.756,0.5,3.0,3.5,2.3,1.2,0.2,1.0,2.6,12.6,,grimequ01
260,Quentin Grimes,23,NYK,SG,45,18,910,4.5,11.3,.395,3.0,8.4,.363,1.4,2.9,.486,.530,0.9,1.3,.706,0.6,2.9,3.5,2.1,1.2,0.1,0.8,2.6,12.9,,grimequ01
260,Quentin Grimes,23,DET,SG,6,0,115,2.8,13.1,.214,1.3,8.8,.143,1.6,4.4,.357,.262,3.1,3.4,.909,0.3,3.4,3.8,4.4,1.6,1.3,2.2,2.8,10.0,,grimequ01
261,De'Anthony Melton,25,PHI,SG,38,33,1023,4.9,12.7,.386,2.7,7.5,.360,2.2,5.1,.425,.493,2.3,2.8,.835,1.0,4.0,5.0,4.0,2.1,0.6,1.4,3.0,14.8,,meltode01
262,Daniel Theis,31,2TM,C,60,3,1015,5.5,10.4,.532,0.9,2.5,.366,4.6,7.9,.586,.577,1.3,1.8,.760,3.0,5.6,8.7,2.2,0.7,1.8,1.5,4.5,13.3,,theisda01
262,Daniel Theis,31,IND,C,1,0,8,4.5,18.0,.250,0.0,4.5,.000,4.5,13.5,.333,.250,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,9.0,,theisda01
262,Daniel Theis,31,LAC,C,59,3,1007,5.5,10.3,.536,0.9,2.5,.371,4.6,7.8,.589,.581,1.4,1.8,.760,3.0,5.7,8.7,2.2,0.8,1.8,1.5,4.5,13.4,,theisda01
263,Lonnie Walker IV,25,BRK,SG,58,0,1011,7.4,17.5,.423,3.7,9.6,.384,3.7,7.9,.471,.528,1.6,2.1,.763,0.5,4.1,4.5,2.6,1.1,0.7,1.8,2.5,20.1,,walkelo01
264,Talen Horton-Tucker,23,UTA,PG,51,11,1009,6.6,16.6,.396,2.1,6.5,.330,4.4,10.1,.438,.460,3.1,3.9,.807,0.7,3.6,4.3,6.3,1.6,0.7,2.3,3.4,18.4,,hortota01
265,Killian Hayes,22,DET,PG,42,31,1008,4.2,10.1,.413,0.8,2.6,.297,3.4,7.5,.455,.452,1.2,1.8,.660,0.4,3.9,4.2,7.3,1.3,0.7,1.8,2.7,10.3,,hayeski01
266,Jevon Carter,28,CHI,PG,72,0,1004,4.9,13.1,.378,2.8,8.4,.329,2.2,4.7,.466,.484,0.1,0.3,.571,0.4,1.8,2.2,3.4,1.3,0.6,1.3,2.5,12.8,,carteje01
267,Luke Kennard,27,MEM,SG,39,22,999,5.1,11.4,.448,3.9,8.6,.450,1.2,2.8,.442,.617,1.4,1.6,.889,0.4,3.7,4.1,4.9,0.7,0.1,1.9,1.4,15.5,,kennalu01
268,Garrison Mathews,27,ATL,SG,66,5,992,3.7,8.2,.456,3.1,7.0,.440,0.7,1.2,.545,.644,1.2,1.5,.810,0.6,2.7,3.3,1.3,0.7,0.3,0.7,4.2,11.8,,mathega01
269,Jaden Hardy,21,DAL,SG,73,7,989,7.1,17.4,.407,2.9,8.2,.362,4.1,9.3,.447,.492,2.1,2.8,.776,0.7,4.0,4.8,4.0,0.8,0.1,2.3,2.9,19.3,,hardyja02
270,Tre Mann,22,2TM,PG,41,28,987,5.3,11.5,.459,1.7,4.6,.373,3.6,6.9,.516,.533,1.6,2.2,.763,0.7,4.7,5.4,6.0,1.9,0.1,2.4,1.8,13.9,,manntr01
270,Tre Mann,22,OKC,PG,13,0,119,6.1,12.1,.500,2.4,5.7,.421,3.6,6.4,.571,.600,0.3,0.3,1.000,1.2,6.1,7.3,6.1,0.9,0.0,2.7,0.9,14.8,,manntr01
270,Tre Mann,22,CHO,PG,28,28,868,5.2,11.4,.453,1.6,4.4,.364,3.6,7.0,.509,.524,1.8,2.4,.759,0.7,4.5,5.2,6.0,2.0,0.1,2.3,1.9,13.8,,manntr01
271,Cam Reddish,24,LAL,SF,48,26,984,3.3,8.6,.389,1.4,4.0,.336,2.0,4.5,.435,.468,1.5,2.0,.759,1.0,2.6,3.6,1.8,1.7,0.5,1.1,2.3,9.5,,reddica01
272,Luke Kornet,28,BOS,C,63,7,983,5.2,7.4,.700,0.0,0.0,1.000,5.2,7.4,.698,.702,1.8,2.0,.907,4.3,5.2,9.6,2.5,0.8,2.2,0.8,2.8,12.2,,kornelu01
273,Keon Ellis,24,SAC,SG,57,21,978,3.9,8.5,.461,2.6,6.2,.417,1.4,2.4,.578,.612,1.0,1.3,.743,1.2,3.4,4.6,3.1,1.9,1.1,1.4,4.1,11.4,,elliske01
274,Xavier Tillman Sr.,25,2TM,PF,54,15,974,4.5,10.3,.434,0.7,3.0,.247,3.7,7.3,.510,.470,0.8,1.8,.440,2.6,5.2,7.8,2.8,1.9,1.6,1.3,2.8,10.5,,tillmxa01
274,Xavier Tillman Sr.,25,MEM,C,34,13,700,4.5,11.0,.408,0.6,2.7,.226,3.9,8.2,.469,.437,0.9,2.2,.419,2.9,5.2,8.1,2.9,2.2,1.8,1.5,3.1,10.5,,tillmxa01
274,Xavier Tillman Sr.,25,BOS,PF,20,2,274,4.5,8.7,.515,1.1,3.7,.286,3.4,5.0,.684,.576,0.5,0.9,.571,1.8,5.3,7.1,2.6,1.2,1.2,0.7,2.0,10.5,,tillmxa01
275,Josh Okogie,25,PHO,SG,60,11,960,3.2,7.7,.417,1.1,3.5,.309,2.1,4.2,.509,.488,2.8,3.8,.745,2.8,3.0,5.8,2.4,1.8,0.9,1.4,2.5,10.4,,okogijo01
276,Goga Bitadze,24,ORL,C,62,33,957,4.7,7.9,.603,0.1,0.5,.143,4.7,7.3,.636,.608,2.1,3.3,.655,4.1,6.7,10.8,3.0,1.2,2.7,1.7,4.0,11.7,,bitadgo01
277,Max Christie,20,LAL,SG,67,7,944,3.9,9.2,.427,1.6,4.5,.356,2.3,4.7,.496,.515,1.4,1.8,.783,0.6,4.8,5.4,2.3,0.8,0.6,1.3,2.2,10.8,,chrisma02
278,Kevin Love,35,MIA,PF,55,5,924,6.2,14.0,.440,3.3,9.5,.344,2.9,4.5,.643,.557,3.3,4.2,.787,2.3,10.9,13.2,4.5,0.7,0.4,1.9,3.8,18.9,,loveke01
279,Day'Ron Sharpe,22,BRK,C,61,1,921,6.6,11.5,.571,0.2,0.6,.267,6.4,10.9,.588,.578,2.9,4.8,.610,6.3,8.9,15.2,3.3,0.9,1.7,2.7,5.1,16.2,,sharpda01
280,Jonathan Isaac,26,ORL,PF,58,2,914,5.8,11.3,.510,1.7,4.4,.375,4.1,6.9,.598,.584,2.3,3.2,.720,2.9,7.4,10.2,1.2,1.7,2.8,1.1,2.5,15.5,6MOY-9,isaacjo01
281,Markelle Fultz,25,ORL,PG,43,18,910,6.1,12.9,.472,0.2,0.7,.222,5.9,12.2,.487,.479,0.9,1.3,.697,2.2,3.2,5.5,4.7,1.7,0.6,2.0,2.6,13.3,,fultzma01
282,Doug McDermott,32,2TM,SF,64,0,904,4.9,11.3,.433,3.7,9.1,.410,1.2,2.2,.527,.599,0.4,0.8,.579,0.4,2.0,2.3,2.8,0.6,0.1,1.1,2.5,14.0,,mcderdo01
282,Doug McDermott,32,SAS,SF,46,0,700,4.9,11.1,.442,3.9,8.9,.439,1.0,2.2,.452,.619,0.5,0.9,.588,0.4,2.1,2.5,2.9,0.6,0.1,1.2,2.5,14.2,,mcderdo01
282,Doug McDermott,32,IND,SF,18,0,204,4.9,12.2,.406,3.2,9.9,.321,1.8,2.3,.769,.536,0.2,0.4,.500,0.4,1.6,1.9,2.3,0.9,0.0,0.7,2.8,13.2,,mcderdo01
283,Jaylin Williams,21,OKC,C,69,1,897,3.8,9.2,.417,2.1,5.8,.368,1.7,3.4,.500,.533,1.3,1.6,.805,1.4,7.9,9.4,4.4,1.1,1.1,1.4,3.9,11.1,,willija07
284,Nikola Jović,20,MIA,PF,46,38,896,5.1,11.3,.452,2.6,6.5,.399,2.5,4.7,.525,.568,1.3,1.9,.702,1.0,6.7,7.7,3.6,1.0,0.6,1.7,3.3,14.1,,jovicni01
