Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Dist.,0-3,3-10,10-16,16-3P,2P.1,0-3.1,3-10.1,10-16.1,16-3P.1,3P.1,2P.2,3P.2,%FGA,#,%3PA,Att.,Md.
331,Svi Mykhailiuk,24,TOR,SF,56,5,716,4.6,11.8,0.389,2.1,6.7,0.306,2.5,5.0,0.5,0.476,1.6,1.9,0.865,1.0,3.6,4.6,2.3,1.3,0.2,1.6,2.7,12.8,,mykhasv01,9.6,0.509,0.573,0.158,2.9,11.5,7.0,8.8,1.8,0.5,11.3,16.9,0.1,0.7,0.8,0.052,-2.7,-0.2,-2.9,-0.2,16.8,0.209,0.098,0.06,0.051,0.5,0.571,0.522,0.286,0.333,0.306,0.54,0.927,0.034,6,0.291,0,0
332,Terry Taylor,22,IND,PF,33,7,714,6.8,11.1,0.614,0.6,1.9,0.316,6.2,9.2,0.676,0.641,1.8,2.6,0.706,4.8,3.9,8.7,2.1,0.7,0.4,1.2,3.1,16.0,,taylote01,19.0,0.656,0.173,0.232,14.6,12.2,13.4,8.6,1.0,1.0,8.7,15.9,2.2,0.2,2.4,0.16,2.1,-2.8,-0.6,0.2,7.2,0.482,0.282,0.045,0.018,0.676,0.755,0.565,0.6,0.5,0.316,0.667,0.917,0.064,11,0.658,1,0
333,Rodney Hood,29,2TM,SF,52,0,709,2.9,8.0,0.369,1.5,4.6,0.33,1.4,3.4,0.424,0.465,0.9,1.0,0.895,0.8,3.1,3.9,1.9,0.8,0.3,0.6,1.6,8.3,,hoodro01,7.2,0.493,0.58,0.121,2.3,9.1,5.8,6.9,1.0,0.8,6.2,10.7,0.2,0.5,0.7,0.048,-3.0,-0.3,-3.3,-0.2,18.7,0.089,0.096,0.102,0.134,0.424,0.857,0.267,0.438,0.238,0.33,0.536,0.8,0.006,1,0.275,0,0
333,Rodney Hood,29,MIL,PF,39,0,581,2.9,8.1,0.351,1.5,5.0,0.3,1.4,3.2,0.431,0.443,0.8,0.9,0.929,0.8,3.3,4.2,1.9,0.7,0.2,0.4,1.7,8.0,,hoodro01,6.7,0.47,0.611,0.107,2.4,9.7,6.1,6.5,1.0,0.7,4.9,10.6,0.1,0.4,0.5,0.042,-3.2,-0.2,-3.5,-0.2,19.3,0.099,0.084,0.084,0.122,0.431,0.846,0.273,0.455,0.188,0.3,0.545,0.875,0.008,1,0.288,0,0
333,Rodney Hood,29,LAC,SF,13,0,128,3.4,7.3,0.462,1.7,3.1,0.545,1.7,4.2,0.4,0.577,1.1,1.4,0.8,0.6,2.3,2.8,2.3,0.8,0.6,1.1,1.1,9.6,,hoodro01,9.3,0.603,0.423,0.192,1.7,6.4,4.1,8.5,1.1,1.3,12.4,11.1,0.1,0.1,0.2,0.075,-1.8,-0.5,-2.4,0.0,18.1,0.038,0.154,0.192,0.192,0.4,1.0,0.25,0.4,0.4,0.545,0.5,0.5,0.0,0,0.182,0,0
334,Omer Yurtseven,23,MIA,C,56,12,706,6.6,12.6,0.526,0.1,0.6,0.091,6.6,12.0,0.547,0.528,1.9,3.1,0.623,4.3,10.7,15.0,2.5,0.9,1.0,2.1,4.3,15.2,,yurtsom01,17.4,0.546,0.045,0.247,13.9,33.0,23.6,11.0,1.2,3.0,13.0,19.9,0.8,1.4,2.1,0.145,-1.4,0.4,-1.0,0.2,5.8,0.437,0.385,0.113,0.02,0.547,0.722,0.432,0.357,0.0,0.091,0.783,1.0,0.178,39,0.182,0,0
335,Xavier Tillman Sr.,23,MEM,PF,53,2,701,5.0,11.1,0.454,0.5,2.5,0.204,4.5,8.6,0.527,0.477,2.4,3.6,0.648,3.4,4.9,8.3,3.2,2.5,0.8,1.7,3.2,12.9,,tillmxa01,15.1,0.51,0.227,0.329,9.6,14.5,12.0,11.6,3.3,1.9,12.1,16.4,0.6,1.2,1.8,0.121,-1.1,1.8,0.7,0.5,9.5,0.389,0.245,0.106,0.032,0.527,0.595,0.472,0.478,0.286,0.204,0.67,0.8,0.093,16,0.265,0,0
336,Zeke Nnaji,21,DEN,PF,41,1,698,5.0,9.6,0.516,1.9,4.1,0.463,3.0,5.5,0.557,0.616,2.1,3.4,0.631,2.9,4.7,7.6,0.9,0.8,0.7,1.2,4.1,13.9,,nnajize01,13.5,0.629,0.43,0.349,9.3,14.1,11.8,3.4,1.1,1.7,9.7,14.9,1.2,0.6,1.8,0.123,-0.7,-1.6,-2.2,0.0,13.1,0.355,0.156,0.005,0.054,0.557,0.727,0.241,0.0,0.4,0.463,0.576,0.946,0.124,20,0.425,0,0
337,Keon Johnson,19,2TM,SG,37,12,697,5.0,14.0,0.353,1.8,5.2,0.34,3.2,8.9,0.36,0.415,2.1,2.6,0.804,1.2,2.9,4.2,3.9,1.4,0.6,2.4,3.6,13.8,,johnske07,8.7,0.453,0.368,0.188,3.7,9.1,6.3,16.3,2.0,1.7,13.5,21.2,-0.8,0.4,-0.5,-0.031,-4.0,-2.0,-5.9,-0.7,12.4,0.276,0.188,0.103,0.066,0.36,0.507,0.353,0.214,0.0,0.34,0.484,0.559,0.044,12,0.18,0,0
337,Keon Johnson,19,LAC,SG,15,0,135,4.5,13.6,0.333,0.8,2.9,0.273,3.7,10.7,0.35,0.363,4.3,5.6,0.762,1.6,4.0,5.6,3.5,1.9,0.5,1.9,5.6,14.1,,johnske07,9.4,0.44,0.216,0.412,4.8,11.4,8.2,13.7,2.5,1.3,10.4,21.9,-0.1,0.2,0.1,0.018,-6.0,0.3,-5.7,-0.1,11.0,0.294,0.255,0.098,0.137,0.35,0.6,0.308,0.2,0.0,0.273,0.714,0.667,0.059,3,0.545,0,0
337,Keon Johnson,19,POR,SG,22,12,562,5.1,14.2,0.357,2.0,5.7,0.348,3.1,8.5,0.364,0.428,1.6,1.9,0.833,1.2,2.7,3.8,4.0,1.3,0.6,2.5,3.1,13.7,,johnske07,8.5,0.457,0.403,0.136,3.4,8.5,5.9,17.0,1.8,1.8,14.3,21.1,-0.7,0.2,-0.5,-0.043,-3.5,-2.5,-6.0,-0.6,13.9,0.271,0.172,0.104,0.05,0.364,0.483,0.368,0.217,0.0,0.348,0.417,0.548,0.041,9,0.135,0,0
338,Rajon Rondo,35,2TM,PG,39,1,697,3.5,9.1,0.386,1.6,4.5,0.352,1.9,4.5,0.42,0.474,1.0,1.3,0.731,0.8,4.8,5.6,8.8,1.5,0.3,3.5,2.9,9.6,,rondora01,10.9,0.496,0.5,0.148,2.4,14.4,8.5,33.1,2.1,0.8,26.6,16.0,-0.1,0.8,0.7,0.048,-2.4,0.7,-1.7,0.1,15.3,0.205,0.159,0.091,0.017,0.42,0.639,0.25,0.313,0.0,0.352,0.081,0.806,0.0,0,0.114,0,0
338,Rajon Rondo,35,LAL,PG,18,0,289,2.9,8.8,0.324,1.0,3.7,0.267,1.9,5.1,0.366,0.38,0.1,0.2,0.5,1.2,4.9,6.1,8.3,1.5,0.6,4.2,3.1,6.9,,rondora01,6.5,0.383,0.423,0.028,3.7,14.5,9.1,29.9,2.0,1.5,32.1,15.7,-0.6,0.3,-0.3,-0.053,-4.8,0.3,-4.5,-0.2,13.1,0.211,0.197,0.085,0.014,0.366,0.6,0.143,0.333,0.0,0.267,0.067,0.875,0.0,0,0.067,0,0
338,Rajon Rondo,35,CLE,PG,21,1,408,4.0,9.3,0.429,2.0,5.1,0.397,1.9,4.1,0.468,0.538,1.6,2.1,0.75,0.4,4.8,5.2,9.1,1.6,0.1,3.0,2.7,11.6,,rondora01,13.9,0.567,0.552,0.229,1.4,14.3,8.0,35.3,2.2,0.2,22.7,16.2,0.5,0.5,1.0,0.119,-0.7,1.0,0.3,0.2,17.4,0.2,0.133,0.095,0.019,0.468,0.667,0.357,0.3,0.0,0.397,0.091,0.783,0.0,0,0.138,0,0
339,Dalano Banton,22,TOR,PG,64,1,696,4.3,10.4,0.411,0.7,2.6,0.255,3.6,7.8,0.464,0.443,1.3,2.3,0.591,2.0,4.4,6.4,5.1,1.4,0.5,2.7,3.5,10.6,,bantoda01,10.0,0.463,0.252,0.218,5.6,14.1,9.7,19.8,2.0,1.4,19.3,16.9,-0.4,0.8,0.4,0.03,-3.5,0.4,-3.1,-0.2,10.6,0.322,0.223,0.119,0.064,0.464,0.615,0.356,0.292,0.385,0.255,0.329,0.615,0.03,6,0.235,1,1
340,Vit Krejci,21,OKC,SG,30,8,690,3.5,8.7,0.407,1.7,5.1,0.327,1.9,3.6,0.522,0.503,1.0,1.1,0.864,0.9,4.3,5.3,3.0,1.0,0.4,1.5,3.4,9.8,,krejcvi01,8.5,0.529,0.587,0.132,2.6,12.6,7.5,11.9,1.3,1.1,14.1,12.9,0.1,0.5,0.6,0.042,-4.3,-1.0,-5.3,-0.6,17.5,0.102,0.257,0.012,0.042,0.522,0.824,0.442,0.0,0.429,0.327,0.556,0.906,0.03,5,0.194,1,0
341,Frank Ntilikina,23,DAL,SG,58,5,685,4.7,11.7,0.399,2.0,5.8,0.342,2.7,5.9,0.455,0.484,1.3,1.3,0.96,0.6,3.5,4.2,3.6,1.4,0.4,1.6,3.2,12.6,,ntilila01,10.4,0.513,0.498,0.112,1.9,10.9,6.4,14.7,2.0,0.9,11.7,17.4,0.1,0.9,0.9,0.065,-2.8,0.9,-1.9,0.0,17.5,0.117,0.157,0.094,0.135,0.455,0.462,0.429,0.429,0.5,0.342,0.529,0.895,0.013,1,0.315,1,0
342,Timothé Luwawu-Cabarrot,26,ATL,SF,52,18,685,3.9,9.8,0.398,2.3,6.4,0.361,1.6,3.4,0.469,0.516,1.8,2.2,0.854,0.9,3.4,4.3,2.1,0.9,0.3,1.1,4.0,11.9,,luwawti01,9.3,0.556,0.656,0.22,2.7,10.3,6.6,7.7,1.3,0.8,8.9,14.3,0.6,0.3,0.9,0.061,-2.3,-1.0,-3.3,-0.2,17.5,0.22,0.07,0.038,0.016,0.469,0.512,0.385,0.429,0.333,0.361,0.7,0.977,0.032,6,0.459,0,0
343,Davon Reed,26,DEN,SG,48,5,668,4.4,8.7,0.503,2.0,4.6,0.43,2.4,4.0,0.587,0.618,0.5,0.8,0.667,0.8,5.1,5.8,2.9,1.3,0.5,0.9,3.4,11.3,,reedda01,12.2,0.624,0.534,0.093,2.4,15.2,9.0,10.7,1.8,1.2,8.7,12.1,0.9,0.7,1.6,0.117,-0.6,0.3,-0.3,0.3,18.0,0.099,0.161,0.075,0.13,0.587,0.688,0.5,0.583,0.619,0.43,0.591,0.919,0.025,2,0.302,0,0
344,Derrick Favors,30,OKC,C,39,18,653,5.2,10.0,0.516,0.1,0.9,0.125,5.1,9.2,0.554,0.522,0.9,1.4,0.64,3.2,6.9,10.1,1.4,0.9,0.7,0.5,3.4,11.4,,favorde01,13.6,0.534,0.088,0.137,9.0,20.2,14.5,5.9,1.3,1.7,4.5,13.4,0.8,0.7,1.4,0.105,-2.3,0.3,-2.1,0.0,9.6,0.302,0.165,0.225,0.176,0.554,0.673,0.433,0.537,0.406,0.125,0.761,1.0,0.071,11,0.875,0,0
345,T.J. McConnell,29,IND,PG,27,8,652,5.5,11.5,0.481,0.6,1.8,0.303,5.0,9.7,0.514,0.505,1.0,1.3,0.826,1.1,3.9,5.0,7.2,1.6,0.6,1.6,2.9,12.6,,mccontj01,15.1,0.525,0.159,0.111,3.4,12.2,7.7,28.7,2.2,1.3,11.7,16.2,1.0,0.4,1.3,0.098,-0.4,1.4,0.9,0.5,9.8,0.274,0.317,0.163,0.058,0.514,0.561,0.576,0.382,0.25,0.303,0.256,0.9,0.0,0,0.333,2,0
346,Greg Brown III,20,POR,SF,48,6,640,4.6,10.7,0.426,1.1,3.4,0.311,3.5,7.3,0.481,0.476,2.5,3.7,0.677,2.1,5.5,7.6,2.0,1.5,1.4,2.0,5.1,12.7,,browngr01,11.0,0.515,0.321,0.342,6.3,17.3,11.6,8.1,2.0,3.7,14.1,17.2,-0.1,0.5,0.4,0.029,-4.0,-0.7,-4.7,-0.4,10.7,0.437,0.158,0.016,0.058,0.481,0.639,0.2,0.333,0.091,0.311,0.629,1.0,0.258,40,0.377,0,0
347,Brandon Williams,22,POR,PG,24,16,640,5.9,15.9,0.372,1.7,6.0,0.292,4.2,9.9,0.42,0.427,3.8,5.5,0.701,1.1,3.1,4.2,5.3,1.4,0.6,3.3,2.9,17.4,,willibr03,11.0,0.476,0.376,0.344,3.1,9.8,6.4,23.1,1.8,1.5,15.2,25.9,-0.7,0.2,-0.5,-0.037,-2.6,-3.1,-5.7,-0.6,14.1,0.259,0.184,0.099,0.082,0.42,0.507,0.327,0.429,0.348,0.292,0.311,0.71,0.004,1,0.208,3,0
348,Dennis Smith Jr.,24,POR,PG,37,4,638,4.5,10.7,0.418,0.3,1.5,0.222,4.1,9.1,0.451,0.434,2.4,3.6,0.656,1.1,3.8,5.0,7.4,2.5,0.7,2.9,2.9,11.6,,smithde03,13.2,0.474,0.143,0.339,3.3,12.2,7.6,30.5,3.4,1.9,19.0,18.2,-0.1,0.5,0.4,0.031,-2.8,1.2,-1.7,0.1,8.9,0.349,0.307,0.09,0.106,0.451,0.53,0.431,0.235,0.45,0.222,0.329,0.333,0.026,3,0.185,0,0
349,Derrick Rose,33,NYK,PG,26,4,636,6.9,15.5,0.445,2.1,5.2,0.402,4.8,10.3,0.467,0.513,1.7,1.8,0.968,1.2,3.2,4.4,5.8,1.2,0.7,2.2,0.8,17.6,,rosede01,16.9,0.541,0.336,0.113,3.5,9.8,6.6,27.5,1.7,1.9,11.9,22.5,0.8,0.7,1.4,0.108,2.3,0.0,2.3,0.7,13.4,0.245,0.23,0.088,0.102,0.467,0.582,0.508,0.292,0.25,0.402,0.259,0.757,0.0,0,0.185,1,0
350,Sterling Brown,26,DAL,SG,49,3,628,3.4,8.9,0.381,1.6,5.3,0.304,1.8,3.6,0.492,0.471,0.8,0.9,0.933,1.5,7.1,8.5,1.9,0.8,0.4,1.3,3.2,9.2,,brownst02,8.4,0.495,0.594,0.097,4.6,21.8,13.2,7.5,1.1,1.0,12.5,13.2,-0.1,0.9,0.8,0.061,-3.4,0.5,-2.9,-0.1,17.1,0.206,0.116,0.039,0.045,0.492,0.625,0.278,0.333,0.571,0.304,0.774,0.857,0.013,0,0.5,1,0
351,DeAndre Jordan,33,2TM,C,48,20,622,5.3,8.3,0.643,0.0,0.0,,5.3,8.3,0.643,0.643,1.3,2.3,0.55,4.8,10.5,15.3,1.2,0.7,2.0,2.1,4.1,11.9,,jordade01,17.2,0.641,0.0,0.28,14.7,31.4,23.1,4.9,0.9,5.0,18.7,13.9,0.9,1.0,1.9,0.145,-1.5,0.1,-1.4,0.1,1.7,0.797,0.168,0.007,0.007,0.643,0.693,0.417,0.0,0.0,,0.761,,0.517,66,,0,0
351,DeAndre Jordan,33,LAL,C,32,19,408,5.3,7.9,0.674,0.0,0.0,,5.3,7.9,0.674,0.674,1.1,2.3,0.462,4.5,10.7,15.2,1.1,0.9,2.3,1.9,4.4,11.6,,jordade01,17.5,0.657,0.0,0.292,13.5,31.8,22.7,4.5,1.2,5.7,17.3,12.8,0.7,0.6,1.3,0.153,-1.5,0.9,-0.6,0.2,1.8,0.764,0.191,0.0,0.011,0.674,0.735,0.412,,0.0,,0.733,,0.528,42,,0,0
351,DeAndre Jordan,33,PHI,C,16,1,214,5.4,9.1,0.593,0.0,0.0,,5.4,9.1,0.593,0.593,1.7,2.4,0.714,5.4,10.1,15.5,1.3,0.3,1.5,2.7,3.5,12.4,,jordade01,16.5,0.615,0.0,0.259,17.0,30.8,24.0,5.6,0.5,3.8,21.0,16.0,0.3,0.3,0.6,0.131,-1.6,-1.4,-2.9,0.0,1.6,0.852,0.13,0.019,0.0,0.593,0.63,0.429,0.0,,,0.813,,0.5,24,,0,0
352,Alex Len,28,SAC,C,39,10,620,5.5,10.2,0.534,0.3,1.2,0.286,5.1,9.0,0.568,0.551,2.4,3.7,0.651,3.0,6.3,9.3,2.6,0.8,1.5,2.5,5.8,13.6,,lenal01,13.1,0.577,0.119,0.358,9.0,19.3,14.1,10.6,1.0,3.5,17.4,17.1,0.4,0.5,0.9,0.07,-3.2,0.3,-2.9,-0.1,6.7,0.409,0.33,0.125,0.006,0.568,0.708,0.448,0.455,0.0,0.286,0.761,0.667,0.17,26,0.238,0,0
353,Robin Lopez,33,ORL,C,36,9,612,6.5,11.7,0.553,0.1,0.4,0.333,6.4,11.4,0.56,0.558,1.9,3.2,0.593,4.0,3.4,7.4,3.2,0.1,1.1,2.6,3.9,14.9,,lopezro01,13.7,0.57,0.03,0.271,11.7,10.0,10.9,14.4,0.2,2.7,16.5,18.9,0.5,0.3,0.8,0.064,-2.4,-1.4,-3.8,-0.3,6.2,0.281,0.618,0.055,0.015,0.56,0.714,0.512,0.364,0.333,0.333,0.519,1.0,0.035,7,0.167,1,0
354,Isaiah Joe,22,PHI,SG,55,1,609,3.7,10.5,0.35,2.7,8.0,0.333,1.0,2.5,0.405,0.477,1.7,1.8,0.935,0.4,3.0,3.3,2.1,0.8,0.2,1.1,2.8,11.7,,joeis01,7.7,0.519,0.763,0.175,1.1,9.0,5.1,8.1,1.1,0.4,9.1,15.5,0.0,0.4,0.4,0.035,-3.1,-1.5,-4.6,-0.4,22.2,0.079,0.034,0.045,0.079,0.405,0.643,0.333,0.375,0.214,0.333,0.647,1.0,0.023,4,0.296,1,0
355,David Nwaba,29,HOU,SF,46,4,609,5.0,10.4,0.483,0.9,2.9,0.306,4.1,7.5,0.551,0.526,2.8,4.0,0.716,2.4,6.5,8.9,2.1,1.7,1.2,1.2,3.3,13.8,,nwabada01,15.3,0.567,0.278,0.381,7.4,20.0,13.6,8.5,2.2,2.9,9.3,15.8,0.8,0.5,1.3,0.105,-0.6,0.0,-0.6,0.2,9.0,0.511,0.193,0.017,0.0,0.551,0.656,0.294,0.333,,0.306,0.543,1.0,0.125,22,0.408,0,0
356,Moses Moody,19,GSW,SG,52,11,607,4.7,10.9,0.437,2.4,6.5,0.364,2.4,4.3,0.548,0.546,1.7,2.1,0.778,1.0,3.7,4.7,1.4,0.4,0.6,0.8,2.6,13.5,,moodymo01,10.5,0.573,0.601,0.197,3.2,11.0,7.2,5.3,0.6,1.6,6.1,15.2,0.6,0.7,1.3,0.101,-1.4,-1.1,-2.5,-0.1,17.5,0.213,0.082,0.049,0.055,0.548,0.641,0.467,0.667,0.2,0.364,0.7,1.0,0.06,11,0.336,0,0
357,Saben Lee,22,DET,PG,37,0,604,4.1,10.5,0.39,0.8,3.6,0.233,3.3,7.0,0.47,0.429,3.3,4.2,0.789,1.1,4.1,5.2,6.4,2.1,0.7,2.1,2.6,12.4,,leesa01,13.8,0.499,0.339,0.401,3.1,13.0,7.8,26.2,2.9,1.8,14.7,17.3,0.3,0.7,0.9,0.073,-1.9,1.5,-0.4,0.2,11.2,0.379,0.232,0.04,0.011,0.47,0.597,0.341,0.143,0.0,0.233,0.455,0.786,0.051,7,0.233,0,0
358,Andre Iguodala,38,GSW,SF,31,0,603,2.7,7.2,0.38,1.0,4.4,0.23,1.7,2.8,0.617,0.45,0.9,1.2,0.75,1.3,4.7,6.0,6.8,1.6,1.3,1.7,2.0,7.4,,iguodan01,12.3,0.478,0.612,0.165,3.9,13.9,9.1,24.7,2.2,3.5,17.7,11.4,0.5,1.1,1.6,0.125,-0.9,3.7,2.7,0.7,18.1,0.207,0.116,0.025,0.041,0.617,0.76,0.571,0.0,0.4,0.23,0.621,0.941,0.157,17,0.338,3,0
359,Mike Muscala,30,OKC,C,43,0,592,6.9,15.1,0.456,4.3,9.9,0.429,2.6,5.2,0.506,0.597,2.9,3.5,0.842,1.3,6.6,7.8,1.3,1.1,1.6,0.9,3.5,20.9,,muscami01,19.7,0.63,0.657,0.23,3.6,19.1,11.2,6.2,1.5,4.1,4.9,20.9,1.4,0.7,2.1,0.17,3.8,1.2,5.0,1.1,19.6,0.129,0.097,0.089,0.028,0.506,0.688,0.458,0.318,0.429,0.429,0.814,1.0,0.036,9,0.178,0,0
360,Jock Landale,26,SAS,C,54,1,589,6.2,12.5,0.495,1.8,5.4,0.326,4.4,7.0,0.626,0.566,2.1,2.5,0.829,3.9,4.6,8.4,2.8,0.6,0.9,1.9,3.2,16.2,,landajo01,16.0,0.597,0.436,0.201,11.1,13.5,12.3,10.6,0.8,2.0,12.3,18.1,1.0,0.4,1.5,0.121,0.7,-1.1,-0.4,0.2,13.3,0.368,0.152,0.025,0.02,0.626,0.707,0.484,0.2,0.75,0.326,0.708,1.0,0.118,23,0.225,1,0
361,Aaron Nesmith,22,BOS,SF,52,3,574,4.5,11.4,0.396,1.9,7.2,0.27,2.6,4.2,0.612,0.481,1.3,1.6,0.808,0.9,4.6,5.6,1.4,1.3,0.3,1.9,4.4,12.3,,nesmiaa01,7.3,0.507,0.632,0.143,2.9,13.6,8.4,5.4,1.7,0.8,13.8,17.2,-0.4,0.9,0.4,0.038,-4.9,0.7,-4.3,-0.3,18.4,0.126,0.154,0.033,0.055,0.612,0.87,0.464,0.167,0.7,0.27,0.805,0.935,0.027,5,0.383,0,0
362,Keifer Sykes,28,IND,PG,32,11,566,4.4,12.1,0.363,1.7,5.7,0.3,2.7,6.4,0.42,0.434,1.0,1.1,0.882,0.5,2.4,2.9,3.9,0.8,0.3,2.1,3.2,11.4,,sykeske01,5.9,0.456,0.474,0.089,1.5,7.4,4.4,14.9,1.0,0.6,14.3,17.4,-0.5,0.1,-0.5,-0.04,-4.4,-2.4,-6.9,-0.7,17.3,0.168,0.079,0.116,0.163,0.42,0.688,0.333,0.182,0.355,0.3,0.429,0.889,0.021,4,0.3,0,0
363,Nerlens Noel,27,NYK,C,25,11,562,2.0,3.8,0.533,0.0,0.2,0.0,2.0,3.7,0.561,0.533,1.3,1.9,0.7,3.1,6.0,9.0,1.5,1.9,2.0,1.3,4.3,5.4,,noelne01,11.8,0.581,0.05,0.5,9.0,18.1,13.5,5.7,2.7,5.4,21.5,7.3,0.4,1.0,1.5,0.128,-3.1,3.3,0.3,0.3,5.9,0.533,0.25,0.167,0.0,0.561,0.563,0.533,0.6,,0.0,0.75,,0.117,3,0.667,1,0
364,Jericho Sims,23,NYK,PF,41,5,555,2.5,3.5,0.722,0.0,0.0,,2.5,3.5,0.722,0.722,0.8,1.9,0.414,4.0,7.0,11.0,1.4,0.7,1.4,1.3,4.3,5.8,,simsje01,11.6,0.674,0.0,0.537,11.6,21.3,16.4,5.3,1.0,3.9,23.1,6.9,0.7,0.8,1.5,0.128,-2.8,1.1,-1.7,0.0,2.0,0.815,0.148,0.037,0.0,0.722,0.795,0.5,0.0,,,0.795,,0.63,33,,0,0
365,Tony Bradley,24,CHI,C,55,7,549,4.7,8.1,0.585,0.0,0.0,,4.7,8.1,0.585,0.585,1.2,1.9,0.655,4.4,7.8,12.2,1.8,0.7,2.2,2.2,4.1,10.7,,bradlto01,14.9,0.6,0.0,0.236,13.8,24.3,19.1,6.7,0.9,5.2,20.0,13.6,0.6,0.7,1.3,0.112,-2.0,0.2,-1.8,0.0,3.9,0.626,0.252,0.065,0.057,0.585,0.649,0.484,0.375,0.571,,0.75,,0.138,13,,0,0
366,Elfrid Payton,27,PHO,PG,50,1,549,4.4,11.5,0.383,0.3,1.2,0.222,4.1,10.3,0.401,0.394,0.8,2.1,0.375,1.4,4.4,5.8,6.5,1.6,0.4,3.1,2.5,9.8,,paytoel01,7.9,0.397,0.103,0.183,4.2,12.8,8.6,23.0,2.2,1.0,19.9,18.5,-1.0,0.8,-0.2,-0.014,-4.6,1.2,-3.5,-0.2,7.8,0.246,0.474,0.091,0.046,0.401,0.488,0.373,0.313,0.25,0.222,0.254,0.75,0.023,3,0.333,0,0
367,Kent Bazemore,32,LAL,SF,39,14,545,3.0,9.2,0.324,1.9,5.3,0.363,1.1,3.9,0.271,0.428,0.9,1.1,0.765,0.9,3.7,4.6,2.2,1.7,0.6,1.4,4.6,8.7,,bazemke01,6.0,0.451,0.576,0.122,2.6,11.0,6.8,8.1,2.2,1.5,12.5,13.2,-0.4,0.5,0.1,0.006,-5.1,0.8,-4.3,-0.3,17.2,0.165,0.094,0.058,0.101,0.271,0.304,0.308,0.125,0.214,0.363,0.75,0.828,0.014,1,0.475,2,0
368,Isaiah Jackson,20,IND,C,36,15,541,7.7,13.7,0.563,0.3,1.1,0.313,7.4,12.6,0.584,0.575,4.0,5.9,0.682,4.0,5.9,9.9,0.7,1.7,3.5,2.7,6.1,19.8,,jacksis01,20.5,0.607,0.078,0.427,12.2,18.7,15.4,2.9,2.3,8.4,14.0,22.5,0.7,0.7,1.4,0.126,-1.6,0.0,-1.6,0.0,5.0,0.617,0.214,0.053,0.029,0.584,0.677,0.455,0.182,0.333,0.313,0.757,1.0,0.248,46,0.063,0,0
369,Malachi Flynn,23,TOR,PG,44,5,537,4.8,12.3,0.393,2.0,6.0,0.333,2.8,6.2,0.452,0.475,1.0,1.6,0.625,0.7,3.6,4.2,4.7,1.3,0.3,0.9,3.0,12.7,,flynnma01,11.7,0.488,0.492,0.131,1.9,11.3,6.4,18.5,1.9,0.7,6.3,16.5,0.5,0.5,1.0,0.092,-1.8,0.4,-1.5,0.1,18.1,0.12,0.148,0.077,0.158,0.452,0.545,0.481,0.571,0.31,0.333,0.214,0.8,0.0,0,0.122,2,0
370,Ignas Brazdeikis,23,ORL,SF,42,1,536,5.4,12.6,0.431,1.8,5.8,0.31,3.6,6.8,0.535,0.503,1.4,2.1,0.656,1.5,3.3,4.8,2.5,0.7,0.2,1.1,3.2,14.1,,brazdig01,10.2,0.52,0.463,0.17,4.5,9.7,7.1,10.7,0.9,0.5,7.8,17.7,0.2,0.3,0.5,0.041,-2.7,-1.6,-4.3,-0.3,14.0,0.293,0.202,0.027,0.016,0.535,0.636,0.421,0.2,0.667,0.31,0.574,0.926,0.005,0,0.333,0,0
371,Terence Davis,24,SAC,SG,30,11,536,7.6,17.9,0.423,3.3,10.0,0.329,4.3,7.9,0.542,0.515,2.4,3.0,0.818,0.7,5.6,6.3,2.7,1.7,0.7,2.2,4.7,20.9,,daviste02,14.6,0.543,0.558,0.165,2.2,17.0,9.5,11.9,2.2,1.8,10.3,25.6,0.0,0.5,0.5,0.044,-0.6,-0.4,-0.9,0.2,15.8,0.221,0.15,0.03,0.03,0.542,0.712,0.375,0.375,0.5,0.329,0.563,0.796,0.037,7,0.201,1,0
372,Josh Okogie,23,MIN,SG,49,6,516,2.9,7.3,0.404,1.0,3.3,0.298,2.0,4.0,0.491,0.471,2.4,3.6,0.686,2.0,2.9,4.9,1.7,1.8,0.8,1.6,3.7,9.3,,okogijo01,9.0,0.526,0.452,0.49,5.9,8.7,7.3,6.2,2.4,2.2,15.4,12.1,0.1,0.5,0.7,0.062,-3.7,0.9,-2.7,-0.1,12.3,0.365,0.173,0.01,0.0,0.491,0.526,0.444,0.0,,0.298,0.607,1.0,0.115,9,0.468,0,0
373,Bismack Biyombo,29,PHO,C,36,3,506,6.1,10.3,0.593,0.0,0.0,,6.1,10.3,0.593,0.593,2.7,5.1,0.535,4.5,7.4,11.9,1.6,0.9,1.8,1.8,5.0,14.9,,biyombi01,17.3,0.596,0.0,0.49,13.7,21.5,17.7,6.2,1.1,4.6,12.4,17.1,0.9,0.9,1.8,0.17,-1.7,0.4,-1.3,0.1,4.3,0.517,0.393,0.083,0.007,0.593,0.747,0.474,0.25,0.0,,0.744,,0.234,34,,0,0
