Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
98,Garrett Temple,32,2TM,SG,75,55,2040,3.7,8.7,.422,1.6,4.7,.341,2.1,4.0,.515,.513,1.4,1.9,.748,0.5,3.3,3.8,1.9,1.3,0.5,1.2,3.6,10.3,,templga01
98,Garrett Temple,32,MEM,SG,49,49,1530,3.9,9.1,.429,1.7,4.9,.352,2.2,4.2,.520,.525,1.3,1.8,.750,0.4,3.2,3.6,1.6,1.2,0.6,1.3,3.2,10.9,,templga01
98,Garrett Temple,32,LAC,SG,26,6,510,3.0,7.5,.396,1.1,3.8,.296,1.8,3.7,.500,.472,1.6,2.2,.742,0.7,3.8,4.5,2.6,1.8,0.4,1.1,4.9,8.7,,templga01
99,Kentavious Caldwell-Pope,25,LAL,SG,82,23,2035,5.7,13.4,.430,2.7,7.7,.347,3.1,5.7,.542,.530,2.4,2.8,.867,0.8,3.4,4.2,1.9,1.3,0.2,1.1,2.4,16.6,,caldwke01
100,Austin Rivers,26,2TM,SG,76,15,2028,4.1,10.2,.406,1.8,5.8,.318,2.3,4.3,.522,.497,0.9,1.7,.526,0.4,2.4,2.9,3.0,0.8,0.4,1.2,3.7,11.0,,riverau01
100,Austin Rivers,26,WAS,SG,29,2,683,4.0,10.2,.392,1.7,5.6,.311,2.3,4.6,.489,.477,1.3,2.4,.543,0.5,3.2,3.7,3.1,0.9,0.5,1.9,3.8,11.1,,riverau01
100,Austin Rivers,26,HOU,SG,47,13,1345,4.2,10.1,.413,1.9,5.9,.321,2.3,4.2,.541,.507,0.7,1.3,.510,0.4,2.0,2.4,2.9,0.8,0.3,0.9,3.6,10.9,,riverau01
101,Dario Šarić,24,2TM,PF,81,41,2023,5.4,12.4,.437,2.1,5.7,.365,3.3,6.6,.499,.522,2.3,2.7,.880,2.2,5.9,8.1,2.3,0.8,0.2,1.7,3.2,15.3,,saricda01
101,Dario Šarić,24,PHI,PF,13,13,396,4.4,12.0,.364,1.9,6.4,.300,2.5,5.6,.435,.443,2.5,2.7,.900,1.9,5.9,7.8,2.4,0.4,0.3,2.3,3.5,13.1,,saricda01
101,Dario Šarić,24,MIN,PF,68,28,1627,5.7,12.5,.454,2.1,5.6,.383,3.5,6.9,.511,.540,2.3,2.7,.875,2.3,5.9,8.2,2.2,0.9,0.1,1.6,3.2,15.8,,saricda01
102,Serge Ibaka,29,TOR,C,74,51,2010,8.3,15.7,.529,0.9,3.0,.290,7.4,12.7,.586,.557,2.4,3.2,.763,2.8,8.0,10.8,1.8,0.5,1.8,2.0,3.8,19.9,,ibakase01
103,Damyean Dotson,24,NYK,SG,73,40,2004,5.2,12.5,.415,2.3,6.1,.368,2.9,6.4,.461,.506,1.3,1.8,.745,0.6,4.1,4.7,2.4,1.0,0.2,1.3,2.4,14.0,,dotsoda01
104,Jonathan Isaac,21,ORL,PF,75,64,1996,4.7,11.0,.429,1.6,4.8,.323,3.2,6.2,.510,.499,2.0,2.4,.815,1.8,5.6,7.4,1.4,1.1,1.8,1.4,2.6,13.0,,isaacjo01
105,Lou Williams,32,LAC,SG,75,1,1993,8.7,20.6,.425,1.9,5.3,.361,6.8,15.3,.447,.471,7.7,8.8,.876,0.7,3.3,4.0,7.3,1.0,0.2,3.3,1.4,27.1,6MOY-1,willilo02
106,Josh Jackson,21,PHO,SG,79,29,1988,6.3,15.2,.413,1.3,4.1,.324,5.0,11.2,.445,.456,2.6,3.9,.671,1.2,5.1,6.3,3.3,1.3,1.0,3.1,3.8,16.5,,jacksjo02
107,Dorian Finney-Smith,25,DAL,SF,81,26,1985,4.1,9.6,.432,1.4,4.6,.311,2.7,5.0,.544,.507,1.3,1.9,.709,2.5,4.6,7.1,1.7,1.3,0.7,1.3,3.4,11.0,,finnedo01
108,Jusuf Nurkić,24,POR,C,72,72,1974,7.7,15.1,.508,0.1,0.5,.103,7.6,14.5,.523,.510,5.1,6.7,.773,4.4,9.2,13.6,4.2,1.3,1.9,3.1,4.6,20.5,,nurkiju01
109,Al Horford,32,BOS,C,68,68,1973,7.1,13.2,.535,1.3,3.7,.360,5.7,9.5,.604,.586,1.4,1.7,.821,2.2,6.2,8.4,5.2,1.1,1.6,1.9,2.3,16.9,,horfoal01
110,Monte Morris,23,DEN,PG,82,6,1970,6.3,12.8,.493,1.7,4.1,.414,4.6,8.7,.531,.560,1.2,1.5,.802,0.6,2.9,3.5,5.4,1.3,0.1,1.0,1.9,15.6,6MOY-9,morrimo01
111,Ryan Arcidiacono,24,CHI,PG,81,32,1961,3.4,7.7,.447,1.5,4.0,.373,1.9,3.7,.527,.544,1.6,1.9,.873,0.5,3.5,4.0,4.9,1.2,0.1,1.2,3.1,10.0,,arcidry01
112,Justise Winslow,22,MIA,SF,66,52,1959,6.0,13.8,.433,1.8,4.7,.375,4.2,9.1,.462,.497,1.6,2.5,.628,1.2,5.4,6.5,5.2,1.3,0.3,2.6,3.3,15.3,,winslju01
113,Bogdan Bogdanović,26,SAC,SG,70,17,1947,6.7,16.0,.418,2.5,6.9,.360,4.2,9.1,.462,.496,2.5,3.0,.827,0.7,3.8,4.5,4.9,1.3,0.3,2.2,2.6,18.3,,bogdabo01
114,LeBron James,34,LAL,SF,55,55,1937,10.4,20.4,.510,2.1,6.1,.339,8.3,14.3,.582,.560,5.2,7.8,.665,1.1,7.6,8.6,8.4,1.3,0.6,3.7,1.7,28.0,MVP-11ASNBA3,jamesle01
115,Kelly Oubre Jr.,23,2TM,SF,69,19,1935,7.0,15.7,.445,2.0,6.3,.320,5.0,9.4,.530,.510,3.5,4.5,.775,1.3,4.7,6.0,1.6,1.6,1.1,1.9,3.4,19.5,,oubreke01
115,Kelly Oubre Jr.,23,WAS,SF,29,7,755,6.3,14.5,.433,2.0,6.3,.311,4.3,8.2,.526,.500,3.2,4.1,.800,1.1,5.0,6.2,1.0,1.3,1.0,1.4,3.4,17.8,,oubreke01
115,Kelly Oubre Jr.,23,PHO,SF,40,12,1180,7.4,16.4,.453,2.0,6.3,.325,5.4,10.1,.532,.515,3.7,4.9,.761,1.4,4.5,6.0,2.0,1.7,1.2,2.2,3.4,20.6,,oubreke01
116,DeAndre' Bembry,24,ATL,SG,82,15,1931,5.1,11.5,.446,0.9,3.2,.289,4.2,8.3,.508,.487,1.6,2.5,.640,1.0,5.7,6.7,3.8,2.0,0.8,2.6,3.5,12.8,,bembrde01
117,Terrance Ferguson,20,OKC,SG,74,74,1931,3.4,8.0,.429,2.0,5.4,.366,1.5,2.6,.560,.552,0.7,1.0,.725,0.6,2.0,2.6,1.3,0.7,0.3,0.9,4.3,9.6,,fergute01
118,Spencer Dinwiddie,25,BRK,PG,68,4,1914,6.9,15.6,.442,2.3,7.0,.335,4.6,8.6,.528,.517,5.4,6.7,.806,0.5,2.6,3.1,5.8,0.8,0.3,2.9,3.5,21.5,6MOY-4,dinwisp01
119,Bam Adebayo,21,MIA,C,82,28,1913,5.3,9.1,.576,0.1,0.3,.200,5.2,8.9,.588,.579,3.1,4.3,.735,3.1,8.1,11.2,3.5,1.3,1.2,2.3,3.8,13.7,,adebaba01
120,Jaylen Brown,22,BOS,SG,74,25,1913,6.9,14.9,.465,1.8,5.2,.344,5.1,9.7,.529,.525,2.5,3.8,.658,1.2,4.7,5.9,1.9,1.3,0.6,1.9,3.5,18.1,,brownja02
121,Patty Mills,30,SAS,PG,82,1,1908,5.3,12.5,.425,3.0,7.6,.394,2.3,4.9,.475,.545,1.7,1.9,.854,0.5,3.0,3.4,4.6,0.9,0.2,1.8,2.4,15.3,,millspa02
122,Avery Bradley,28,2TM,SG,63,63,1905,4.7,11.5,.408,1.6,4.6,.351,3.1,6.9,.446,.479,0.8,0.9,.860,0.8,2.5,3.3,2.9,0.8,0.3,1.7,3.2,11.8,,bradlav01
122,Avery Bradley,28,LAC,SG,49,49,1463,4.0,10.3,.383,1.4,4.2,.337,2.5,6.1,.415,.452,0.5,0.6,.800,0.9,2.4,3.2,2.4,0.7,0.4,1.5,3.3,9.8,,bradlav01
122,Avery Bradley,28,MEM,SG,14,14,442,7.1,15.3,.463,2.3,5.9,.384,4.8,9.4,.513,.537,1.9,2.0,.920,0.7,2.9,3.6,4.6,1.1,0.0,2.3,2.8,18.3,,bradlav01
123,Ricky Rubio,28,UTA,PG,68,67,1899,5.6,13.8,.404,1.5,4.8,.311,4.1,9.0,.454,.458,3.7,4.3,.855,0.6,4.0,4.6,7.9,1.7,0.2,3.4,3.4,16.4,,rubiori01
124,Paul Millsap,33,DEN,PF,70,65,1895,6.1,12.6,.484,1.1,3.0,.365,5.0,9.6,.522,.528,3.4,4.7,.727,2.9,6.7,9.6,2.7,1.6,1.0,1.8,3.5,16.8,,millspa01
125,Rodney Hood,26,2TM,SG,72,49,1893,5.6,12.8,.435,1.6,4.5,.356,4.0,8.3,.478,.498,2.6,2.9,.884,0.5,2.5,3.0,2.4,1.1,0.2,1.0,2.8,15.3,,hoodro01
125,Rodney Hood,26,CLE,SG,45,45,1234,5.7,13.2,.427,1.6,4.4,.362,4.1,8.8,.460,.488,3.0,3.3,.912,0.5,2.7,3.3,2.7,1.1,0.1,1.1,2.9,16.0,,hoodro01
125,Rodney Hood,26,POR,SG,27,4,659,5.4,11.9,.452,1.6,4.6,.345,3.8,7.3,.519,.518,1.8,2.2,.805,0.4,2.1,2.5,1.9,1.1,0.4,1.0,2.5,14.1,,hoodro01
126,Dwyane Wade,37,MIA,SG,72,2,1885,7.9,18.3,.433,1.6,5.0,.330,6.3,13.3,.472,.478,3.2,4.4,.708,1.3,4.1,5.4,5.7,1.1,0.7,3.2,2.3,20.7,6MOY-7AS,wadedw01
127,Malik Beasley,22,DEN,SG,81,18,1879,6.7,14.1,.474,3.1,7.8,.402,3.6,6.4,.560,.584,1.1,1.3,.848,0.7,3.2,3.8,1.9,1.1,0.2,1.1,2.2,17.6,6MOY-11,beaslma01
128,Reggie Bullock,27,2TM,SG,63,60,1879,4.7,11.4,.412,2.8,7.5,.377,1.9,3.9,.483,.537,1.4,1.6,.859,0.4,2.9,3.3,2.5,0.8,0.2,1.2,2.1,13.6,,bullore01
128,Reggie Bullock,27,DET,SG,44,44,1355,4.8,11.7,.413,3.0,7.8,.388,1.8,3.9,.463,.542,1.5,1.7,.875,0.5,2.7,3.3,2.9,0.6,0.1,1.4,2.1,14.2,,bullore01
128,Reggie Bullock,27,LAL,SG,19,16,524,4.3,10.5,.412,2.3,6.8,.343,2.0,3.7,.537,.523,1.2,1.4,.810,0.1,3.3,3.4,1.4,1.1,0.5,0.8,2.1,12.2,,bullore01
129,Gordon Hayward,28,BOS,PF,72,18,1863,5.7,12.3,.466,1.5,4.5,.333,4.2,7.8,.542,.527,3.0,3.6,.834,1.0,5.2,6.2,4.7,1.2,0.4,2.0,2.0,15.9,,haywago01
130,Chris Paul,33,HOU,PG,58,58,1857,5.9,14.0,.419,2.5,6.9,.358,3.4,7.1,.479,.508,3.4,3.9,.862,0.7,4.4,5.1,9.2,2.2,0.3,2.9,2.8,17.6,,paulch01
131,Anthony Davis,25,NOP,C,56,56,1850,10.3,20.0,.517,0.9,2.8,.331,9.4,17.1,.547,.540,6.7,8.4,.794,3.4,9.7,13.1,4.2,1.7,2.6,2.2,2.6,28.3,AS,davisan02
132,Rudy Gay,32,SAS,PF,69,51,1842,7.3,14.6,.504,1.4,3.6,.402,5.9,11.0,.537,.554,2.3,2.9,.816,1.2,8.0,9.2,3.6,1.1,0.7,2.2,3.1,18.5,,gayru01
133,Domantas Sabonis,22,IND,C,74,5,1838,8.1,13.7,.590,0.2,0.3,.529,7.9,13.4,.592,.596,4.1,5.7,.715,3.6,9.9,13.5,4.2,0.9,0.6,3.1,4.7,20.4,6MOY-2,sabondo01
134,Malcolm Brogdon,26,MIL,SG,64,64,1832,7.4,14.7,.505,2.0,4.8,.426,5.4,9.9,.544,.575,2.8,3.0,.928,1.3,4.4,5.7,4.0,0.9,0.3,1.8,2.0,19.7,,brogdma01
135,John Collins,21,ATL,PF,61,59,1829,9.2,16.4,.560,1.1,3.1,.348,8.1,13.2,.609,.593,4.0,5.2,.763,4.3,7.4,11.7,2.4,0.4,0.8,2.4,3.9,23.4,,collijo01
136,Marco Belinelli,32,SAS,SG,79,1,1815,5.7,13.7,.413,2.9,7.8,.372,2.7,5.9,.468,.520,2.2,2.5,.903,0.3,3.6,3.9,2.6,0.7,0.2,1.4,2.4,16.4,,belinma01
137,Kelly Olynyk,27,MIA,PF,79,36,1812,5.2,11.2,.463,2.2,6.3,.354,2.9,4.9,.604,.563,3.0,3.7,.822,1.4,6.0,7.5,2.8,1.1,0.7,2.3,3.6,15.6,,olynyke01
138,Landry Shamet,21,2TM,SG,79,27,1802,4.8,11.1,.431,3.3,7.9,.422,1.5,3.2,.453,.581,1.5,1.9,.806,0.4,2.3,2.7,2.3,0.7,0.2,0.9,3.1,14.4,,shamela01
138,Landry Shamet,21,PHI,SG,54,4,1108,5.0,11.3,.441,3.2,8.0,.404,1.8,3.3,.529,.584,1.4,1.8,.815,0.5,2.1,2.5,1.9,0.8,0.3,0.8,3.4,14.6,,shamela01
138,Landry Shamet,21,LAC,SG,25,23,694,4.5,10.9,.414,3.5,7.8,.450,1.0,3.1,.322,.576,1.6,2.0,.795,0.4,2.5,2.9,3.0,0.7,0.1,1.0,2.5,14.2,,shamela01
139,Larry Nance Jr.,26,CLE,C,67,30,1795,5.0,9.6,.520,0.7,2.0,.337,4.3,7.6,.567,.554,1.9,2.7,.716,3.4,7.7,11.1,4.3,2.0,0.8,1.9,3.9,12.6,,nancela02
140,Terry Rozier,24,BOS,PG,79,14,1791,5.2,13.4,.387,2.4,6.8,.353,2.8,6.6,.422,.477,1.5,1.9,.785,0.6,5.5,6.2,4.6,1.4,0.4,1.4,2.0,14.2,,roziete01
141,Nemanja Bjelica,30,SAC,PF,77,70,1788,5.7,11.9,.479,2.1,5.2,.401,3.6,6.8,.539,.566,1.4,1.9,.761,2.5,6.4,8.9,3.0,1.1,1.1,1.7,4.0,14.9,,bjeline01
142,Derrick Favors,27,UTA,C,76,70,1766,7.4,12.6,.586,0.3,1.6,.218,7.1,11.0,.640,.600,3.1,4.6,.675,4.2,7.2,11.4,1.8,1.1,2.2,1.7,3.3,18.3,,favorde01
143,Fred VanVleet,24,TOR,PG,64,28,1760,5.0,12.3,.410,2.3,6.1,.378,2.7,6.2,.441,.503,2.0,2.4,.843,0.4,3.0,3.4,6.3,1.2,0.4,1.7,2.3,14.3,,vanvlfr01
144,Brandon Ingram,21,LAL,SF,52,52,1760,7.4,14.9,.497,0.6,1.9,.330,6.8,13.0,.521,.518,4.0,5.9,.675,0.8,4.6,5.5,3.2,0.6,0.6,2.6,3.0,19.4,,ingrabr01
145,Josh Okogie,20,MIN,SG,74,52,1757,4.0,10.4,.386,1.2,4.4,.279,2.8,6.0,.464,.445,2.4,3.3,.728,0.8,3.6,4.5,1.9,1.8,0.7,1.3,3.4,11.7,ROY-8,okogijo01
146,Darius Miller,28,NOP,SF,69,15,1757,3.9,9.9,.390,2.7,7.5,.365,1.1,2.5,.467,.528,1.1,1.5,.789,0.3,2.3,2.6,3.0,0.8,0.5,1.2,3.4,11.6,,milleda01
147,Langston Galloway,27,DET,SG,80,4,1745,4.7,12.1,.388,2.8,7.8,.355,1.9,4.3,.449,.503,1.7,2.0,.844,1.0,2.5,3.5,1.8,0.8,0.2,0.5,2.8,13.9,,gallola01
148,Mason Plumlee,28,DEN,C,82,17,1731,5.4,9.2,.593,0.0,0.2,.200,5.4,9.0,.602,.595,2.3,4.1,.561,3.4,7.5,10.9,5.1,1.4,1.6,2.6,5.2,13.2,,plumlma01
149,Derrick White,24,SAS,PG,67,55,1728,5.4,11.3,.479,1.0,3.0,.338,4.4,8.4,.529,.523,2.0,2.6,.772,0.7,4.4,5.1,5.5,1.4,1.0,2.0,3.0,13.8,,whitede01
150,Jabari Parker,23,2TM,PF,64,17,1724,7.7,15.6,.493,1.3,4.1,.313,6.4,11.6,.556,.533,2.7,3.8,.712,1.6,7.1,8.8,3.2,1.0,0.6,3.2,3.0,19.4,,parkeja01
150,Jabari Parker,23,CHI,PF,39,17,1042,7.6,16.0,.474,1.3,3.9,.325,6.3,12.1,.523,.514,2.7,3.7,.731,1.4,6.9,8.3,2.9,0.8,0.5,2.9,3.0,19.2,,parkeja01
150,Jabari Parker,23,WAS,PF,25,0,682,7.9,15.0,.523,1.3,4.3,.296,6.6,10.8,.613,.565,2.7,4.0,.684,2.0,7.5,9.5,3.6,1.2,0.8,3.5,3.1,19.7,,parkeja01
151,Noah Vonleh,23,NYK,PF,68,57,1722,4.3,9.2,.470,1.0,2.9,.336,3.4,6.3,.531,.523,2.3,3.3,.712,2.4,8.7,11.0,2.7,1.0,1.1,1.8,3.6,11.9,,vonleno01
152,Josh Hart,23,LAL,SG,67,22,1715,4.0,9.7,.407,1.9,5.8,.336,2.0,4.0,.511,.506,1.2,1.7,.688,0.7,4.5,5.2,2.0,1.3,0.8,1.2,3.1,11.0,,hartjo01
153,DeMarre Carroll,32,BRK,PF,67,8,1703,4.8,12.2,.395,2.2,6.6,.342,2.6,5.6,.457,.487,3.9,5.1,.760,1.4,5.9,7.4,1.8,0.7,0.2,1.5,2.4,15.7,,carrode01
154,Delon Wright,26,2TM,PG,75,13,1699,5.1,11.8,.434,1.1,3.6,.298,4.1,8.3,.492,.478,2.5,3.2,.793,1.4,4.2,5.6,5.3,1.9,0.6,1.6,2.2,13.8,,wrighde01
154,Delon Wright,26,TOR,PG,49,2,897,5.1,11.8,.433,1.2,3.6,.333,3.9,8.1,.478,.485,2.1,2.4,.869,1.6,3.5,5.0,4.4,1.8,0.6,1.5,2.1,13.5,,wrighde01
154,Delon Wright,26,MEM,PG,26,11,802,5.2,11.9,.434,0.9,3.5,.256,4.3,8.4,.508,.472,3.0,4.0,.742,1.3,5.0,6.3,6.2,1.9,0.7,1.8,2.2,14.2,,wrighde01
155,Miles Bridges,20,CHO,SF,80,25,1696,5.0,10.8,.464,1.4,4.2,.325,3.7,6.6,.553,.527,1.2,1.6,.753,1.4,5.4,6.9,2.0,1.2,1.0,1.1,2.4,12.7,,bridgmi02
156,Taj Gibson,33,MIN,PF,70,57,1686,6.5,11.5,.566,0.2,0.7,.324,6.3,10.7,.583,.576,2.9,3.8,.757,3.7,6.1,9.8,1.8,1.1,0.8,1.6,4.0,16.1,,gibsota01
157,Otto Porter Jr.,25,2TM,SF,56,43,1683,6.4,13.8,.465,2.2,5.5,.406,4.2,8.3,.504,.546,1.7,2.1,.813,1.2,5.6,6.7,2.6,1.8,0.7,1.4,2.3,16.7,,porteot01
157,Otto Porter Jr.,25,WAS,SF,41,28,1191,6.1,13.4,.457,2.0,5.3,.369,4.1,8.0,.515,.531,1.5,1.9,.766,1.2,5.8,7.0,2.4,1.9,0.7,1.2,2.4,15.7,,porteot01
157,Otto Porter Jr.,25,CHI,SF,15,15,492,7.1,14.7,.483,2.9,5.9,.488,4.2,8.9,.479,.580,2.1,2.3,.906,1.0,5.0,6.1,2.9,1.3,0.7,1.8,2.1,19.2,,porteot01
158,Lauri Markkanen,21,CHI,PF,52,51,1682,7.3,17.0,.430,2.6,7.1,.361,4.8,9.9,.479,.506,3.6,4.2,.872,1.6,8.5,10.1,1.6,0.8,0.7,1.8,2.6,20.8,,markkla01
159,Hassan Whiteside,29,MIA,C,72,53,1674,8.3,14.6,.571,0.0,0.3,.125,8.3,14.3,.581,.572,2.3,5.2,.449,5.5,12.0,17.6,1.2,1.0,2.9,2.1,4.1,19.1,,whiteha01
160,Royce O'Neale,25,UTA,SF,82,16,1671,3.5,7.4,.475,1.5,3.8,.386,2.0,3.6,.569,.574,0.7,0.9,.762,0.5,5.7,6.1,2.7,1.2,0.5,1.5,3.7,9.2,,onealro01
161,JaVale McGee,31,LAL,C,75,62,1671,8.6,13.8,.624,0.0,0.3,.083,8.6,13.6,.634,.625,2.1,3.3,.632,4.2,8.0,12.2,1.1,1.0,3.2,2.3,4.5,19.3,,mcgeeja01
162,Dwight Powell,27,DAL,C,77,22,1662,6.3,10.5,.597,0.8,2.8,.307,5.4,7.8,.699,.637,4.2,5.5,.772,3.0,5.9,8.9,2.4,1.0,1.1,1.5,4.4,17.7,,poweldw01
163,Kent Bazemore,29,ATL,SG,67,35,1643,6.1,15.1,.402,2.1,6.6,.320,4.0,8.6,.465,.472,2.8,3.8,.726,0.8,4.9,5.7,3.3,2.0,0.9,2.7,3.7,17.1,,bazemke01
164,Enes Freedom,26,2TM,C,67,31,1640,8.2,15.0,.549,0.2,0.7,.294,8.0,14.2,.562,.556,3.4,4.3,.787,5.6,8.8,14.5,2.5,0.7,0.6,2.6,3.7,20.1,,kanteen01
164,Enes Freedom,26,NYK,C,44,23,1128,8.0,14.9,.536,0.2,0.7,.318,7.8,14.2,.547,.544,3.4,4.1,.814,5.5,9.3,14.7,2.7,0.6,0.5,2.5,3.4,19.6,,kanteen01
164,Enes Freedom,26,POR,C,23,8,512,8.7,15.1,.577,0.2,0.8,.250,8.5,14.3,.596,.584,3.5,4.8,.735,6.0,7.9,13.9,2.3,1.0,0.6,2.7,4.3,21.2,,kanteen01
165,Gary Harris,24,DEN,SG,57,48,1639,5.9,14.0,.424,1.8,5.3,.339,4.1,8.7,.476,.488,2.5,3.2,.799,0.9,2.6,3.5,2.8,1.2,0.4,1.5,2.5,16.2,,harriga01
166,Dāvis Bertāns,26,SAS,PF,76,12,1632,4.5,10.0,.450,3.2,7.5,.429,1.3,2.5,.513,.610,1.2,1.3,.883,0.5,5.3,5.8,2.2,0.8,0.7,0.9,2.9,13.4,6MOY-11,bertada01
167,Justin Jackson,23,2TM,SF,81,14,1614,4.8,10.8,.447,1.9,5.5,.355,2.9,5.4,.542,.537,1.4,1.8,.785,1.0,3.7,4.7,2.1,0.7,0.3,0.6,2.2,13.0,,jacksju01
167,Justin Jackson,23,SAC,SF,52,3,1083,4.2,9.8,.424,1.8,5.3,.346,2.3,4.5,.515,.517,1.4,1.7,.820,0.8,4.0,4.9,2.3,0.8,0.4,0.7,2.2,11.5,,jacksju01
167,Justin Jackson,23,DAL,SF,29,11,531,6.2,12.9,.484,2.2,5.8,.372,4.1,7.1,.577,.568,1.4,2.0,.724,1.3,3.2,4.5,1.9,0.6,0.1,0.5,2.2,16.1,,jacksju01
168,Dewayne Dedmon,29,ATL,C,64,52,1609,5.8,11.8,.492,1.9,4.9,.382,3.9,6.9,.570,.571,2.1,2.5,.814,2.3,8.4,10.7,2.0,1.5,1.6,1.9,4.8,15.5,,dedmode01
169,Emmanuel Mudiay,22,NYK,PG,59,42,1607,7.4,16.6,.446,1.5,4.7,.329,5.8,11.9,.492,.493,3.2,4.2,.774,0.7,3.7,4.4,5.1,1.0,0.4,3.1,2.3,19.6,,mudiaem01
170,Robin Lopez,30,CHI,C,74,36,1606,6.8,12.0,.568,0.2,0.7,.226,6.7,11.3,.589,.575,2.0,2.8,.724,3.1,3.3,6.4,2.0,0.2,1.7,2.2,2.8,15.8,,lopezro01
171,Evan Turner,30,POR,PG,73,2,1605,4.6,9.9,.460,0.2,1.2,.212,4.3,8.8,.494,.473,1.7,2.4,.708,0.8,6.5,7.4,6.3,0.7,0.4,2.6,2.5,11.1,,turneev01
172,Jalen Brunson,22,DAL,PG,73,38,1591,6.0,12.8,.467,1.4,4.1,.348,4.5,8.7,.523,.523,2.0,2.7,.725,0.6,3.3,3.8,5.2,0.8,0.1,2.0,2.9,15.3,,brunsja01
173,Andre Iguodala,35,GSW,SF,68,13,1578,3.4,6.9,.500,1.1,3.3,.333,2.3,3.6,.652,.579,0.9,1.5,.582,1.1,4.7,5.7,4.9,1.4,1.2,1.2,2.2,8.9,6MOY-10,iguodan01
174,Marvin Bagley III,19,SAC,PF,62,4,1567,8.2,16.2,.504,0.7,2.2,.313,7.5,14.0,.534,.525,4.2,6.0,.691,3.7,7.1,10.8,1.4,0.8,1.4,2.3,2.8,21.2,ROY-7,baglema01
175,Tyus Jones,22,MIN,PG,68,23,1560,4.3,10.3,.415,0.9,2.9,.317,3.3,7.4,.453,.460,1.3,1.6,.841,0.5,2.6,3.1,7.5,1.9,0.1,1.1,1.8,10.8,,jonesty01
176,Taurean Prince,24,ATL,SF,55,47,1552,6.1,13.8,.441,2.9,7.3,.390,3.2,6.5,.498,.545,2.2,2.7,.819,0.5,4.1,4.6,2.7,1.2,0.4,2.3,3.3,17.2,,princta02
177,Rodney McGruder,27,MIA,SG,66,45,1550,4.3,10.7,.403,1.8,5.2,.351,2.5,5.5,.453,.489,1.2,1.7,.722,1.4,4.1,5.5,2.6,0.8,0.3,1.5,2.7,11.7,,mcgruro01
178,Alex Len,25,ATL,C,77,31,1544,7.5,15.1,.494,1.7,4.8,.363,5.7,10.4,.554,.551,3.3,5.0,.648,3.7,6.2,9.9,2.0,0.6,1.6,2.3,4.7,19.9,,lenal01
179,Tyler Johnson,26,2TM,PG,57,22,1529,5.1,12.4,.413,2.1,6.1,.346,3.0,6.3,.477,.498,2.2,3.0,.748,0.8,3.3,4.1,3.9,1.3,0.6,1.8,2.3,14.6,,johnsty01
179,Tyler Johnson,26,MIA,PG,44,10,1123,5.5,12.9,.426,2.3,6.5,.353,3.2,6.3,.503,.516,2.0,2.8,.693,0.6,3.3,3.9,3.6,1.3,0.7,2.0,2.3,15.2,,johnsty01
179,Tyler Johnson,26,PHO,PG,13,12,406,4.1,11.1,.368,1.6,5.0,.321,2.5,6.1,.406,.440,3.0,3.5,.872,1.3,3.3,4.6,4.8,1.2,0.5,1.2,2.2,12.8,,johnsty01
180,Jaren Jackson Jr.,19,MEM,PF,58,56,1515,7.1,14.0,.506,1.2,3.4,.359,5.9,10.6,.553,.549,3.6,4.7,.766,1.7,4.7,6.5,1.5,1.2,1.9,2.3,5.2,19.0,ROY-4,jacksja02
181,Dennis Smith Jr.,21,2TM,PG,53,50,1508,6.6,15.5,.428,1.6,5.0,.322,5.0,10.6,.477,.479,2.4,3.7,.635,0.8,2.9,3.7,6.0,1.6,0.5,3.7,3.1,17.2,,smithde03
181,Dennis Smith Jr.,21,DAL,PG,32,32,908,6.2,14.2,.440,1.7,5.0,.344,4.5,9.2,.491,.500,2.3,3.3,.695,0.7,3.1,3.8,5.5,1.6,0.4,4.0,3.3,16.4,,smithde03
181,Dennis Smith Jr.,21,NYK,PG,21,18,600,7.3,17.6,.413,1.4,5.0,.289,5.8,12.6,.462,.454,2.5,4.4,.568,0.8,2.6,3.5,6.8,1.6,0.5,3.2,2.8,18.5,,smithde03
182,Torrey Craig,28,DEN,SF,75,37,1503,3.8,8.7,.442,1.5,4.5,.324,2.4,4.2,.569,.526,1.2,1.7,.700,2.1,4.2,6.3,1.7,0.9,1.1,1.1,4.2,10.3,,craigto01
183,Maxi Kleber,27,DAL,PF,71,18,1502,4.2,9.3,.453,1.8,5.2,.353,2.3,4.0,.583,.553,1.4,1.8,.784,2.2,5.7,7.9,1.7,0.9,1.9,1.3,3.4,11.6,,klebima01
184,Thomas Bryant,21,WAS,C,72,53,1496,7.4,12.1,.616,0.8,2.4,.333,6.6,9.7,.685,.648,2.6,3.3,.781,2.7,8.2,10.9,2.2,0.6,1.6,1.4,3.0,18.2,,bryanth01
185,Kevon Looney,22,GSW,C,80,24,1481,5.3,8.4,.625,0.0,0.2,.100,5.3,8.2,.641,.627,1.6,2.6,.619,4.7,5.4,10.1,3.0,1.1,1.3,1.2,5.1,12.2,,looneke01
